nd1,nd2,ne1,ne2,nh1,nh2,pd1,pd2,pe1,pe2,ph1,ph2
NP_0832781_LINE6279_NP_0832781_I_N2,-0.00643317608152399,-0.00429169098659201,-0.00879060885485121,-0.0133848558654737,0.00199152094499246,-0.000468274120441555,0.00529834823764733,0.00655708762866147,-0.00132806662335428,-0.000598441154957198,0.00917962314506309,0.00771407605174552
ENSMUSG00000020656_LINE1130_Grhl1_I,-0.012491499471392,-9.09012671417297e-05,0.027644899540111,0.0228023324427211,0.0135402472083204,0.00135451808087058,-0.0188798084727713,-0.0231714450186093,0.00242811850384208,-0.0066072479387573,-0.00633667556392867,-0.00823099169341879
ENSMUSG00000022061_LINE1201_Nkx31_D_N2,-0.00669393735684202,-0.00598224976468846,-0.00401516603337662,-0.00551682765620478,0.00657834668461245,0.000610159904770029,0.00317790197867248,-0.0028988898926994,-0.00616139080577091,-0.00690904561671377,0.00956321764795423,0.00901210324430594
ENSMUSG00000056854_LINE1392_Pou3f4_D,-0.00343711494977954,-0.00418876747669529,-0.0085593799455398,-0.012855219477724,0.00649066555169599,0.00369107971906027,0.00279977620838466,0.00572871915870601,-0.00872296946033999,-0.00234038533294588,0.00898066430598264,0.00793635517611099
ENSMUSG00000037674_LINE1669_Rfx7_D_N2,-0.00936745750874136,-0.00363626405535616,-0.0106899024651424,-0.0100539830233702,0.00286644905513075,0.00429830842128556,0.00216663203438702,0.00316945303404613,-0.000978735997177495,-0.000251136701832883,0.00883415967121188,0.00811150598461887
A1JVI6_MOUSE_LINE1139_Dux_D,-0.0117363100404559,-0.0138115005665171,0.0194960208023133,0.0136519107605545,-0.0051608324069579,-0.00283838992382929,-0.0113733547895916,-0.00626055690367354,0.012419231446938,0.0220302886528161,-0.00315646624107618,-0.00496458065026845
ENSMUSG00000006270_LINE1165_Vax1_D,-0.00679694354561418,-0.00757520671365797,-0.00773538603910338,-0.00952156156681545,0.00124081418564218,0.00120069319612731,0.000261723636697082,0.0028823260956729,0.000497172900867773,0.00281125959562922,0.00844764175325591,0.0104382453566646
ENSMUSG00000037465_LINE1224_Klf10_I,-0.0080293791744231,-0.00080540520917792,0.00440216750704436,0.00891746527790289,-0.0024347889402086,-0.00191269081280727,-0.00176287427016983,-0.00768623115957361,0.00754273034433944,-0.00530668104028653,-0.000185923122256702,0.00138068677320487
ENSMUSG00000000690_LINE1141_Hoxb6_D,-0.0162209173421532,-0.0128723147984582,-0.0099470331110824,-0.00907300540318303,0.00841869032822187,0.00055520443356038,0.00266662353041524,0.00419990977421204,-0.00887792451454255,-0.0125151519925822,0.0182255523213199,0.0189084632533744
ENSMUSG00000021239_LINE1192_Vsx2_I,-0.00595002596802105,-0.0107165451410415,0.00751149583541684,0.00603104488555608,-0.00266612202251693,-0.000558870340703267,-0.00564439239817031,-0.00323210646843412,0.0100855348354367,0.0166421051027592,-0.00267596479510843,-0.00223699601668437
ENSMUSG00000025902_LINE1716_Sox17_D_N1,-0.0110326239700393,-0.0100989589844628,0.00881295167126053,0.00469392605582794,0.0187365397675285,0.0130087948515725,-0.00875966787599954,-0.00618760209377292,-0.0196458840134422,-0.0135022048582493,0.00533563278743296,0.00725454153705694
ENSMUSG00000024206_LINE1666_Rfx2_D_N1,-0.0126430988172722,-0.00841131886295825,-0.00843652616407923,-0.0086625188666413,0.00661243125658222,0.015774090063615,-0.00272159097932522,0.000755103117501571,0.0017164498208763,0.000101770584555336,0.00550934556724317,0.00575713334711331
ENSMUSG00000057173_LINE1673_Rfx8_I,-0.0126430988172722,-0.00841131886295825,-0.00843652616407923,-0.0086625188666413,0.00661243125658222,0.015774090063615,-0.00272159097932522,0.000755103117501571,0.0017164498208763,0.000101770584555336,0.00550934556724317,0.00575713334711331
ENSMUSG00000031921_LINE1545_Terf2_D,-0.00952276720753881,-0.00259525273993596,0.00240322271997989,0.00242907633721335,0.00837012696468931,-0.000825073964554335,-0.00360217084845535,-0.010418138025919,0.00262411985990386,-0.00799799355327405,0.00374649285164478,0.00469362892405426
ENSMUSG00000043753_LINE983_Dmrta1_I,-0.0134400691056592,-0.013693365848176,0.00492927943151802,-0.0026349296244788,0.0089461349915449,0.00456114998166198,-0.0064656217565348,-0.00378482825964241,-0.00138882558247444,0.00722559450340418,0.00736687584100012,0.00503231524491332
ENSMUSG00000015709_LINE54_Arnt2_D,-0.0082877666976829,-0.0133911274259383,0.00145676239322923,-0.0045284092823754,0.012818756349838,0.00903180828967039,-0.00768445168633951,-0.00307283437318797,-0.00370643468471198,-0.000690536585015684,0.00614530538933931,0.00639581755359563
ENSMUSG00000040726_LINE1334_Hesx1_I,-0.0099579726759126,-0.0107513142693897,-0.000417806439303477,-0.00296547816167439,0.00492244461200901,0.00139916720472067,-0.00332844914190059,-0.00280882515477249,0.00223706588352917,0.0045124108179013,0.00780062707272517,0.00538366159960216
ENSMUSG00000019878_LINE1489_Hsf2_I,0.00415768297538827,0.00433768260913324,0.0144084780249866,0.0104455909125017,0.0158606595170859,0.0091980027945103,-0.0135593952789867,-0.0133155508674659,-0.0110305152574289,-0.0172447802731776,-0.00651421304384422,-0.00372250848696227
ENSMUSG00000014603_LINE1174_Alx3_D,-0.00457608722566168,-0.00993682046357193,0.00641010622578591,0.00607235832445788,0.000977624298662993,0.000523615157385884,-0.00548376598111661,-0.00226332802421049,0.0051373580500301,0.0177228541274326,-0.00314860784738032,-0.00374490444462913
ENSMUSG00000026468_LINE1223_Lhx4_D_N2,-0.00457608722566168,-0.00993682046357193,0.00641010622578591,0.00607235832445788,0.000977624298662993,0.000523615157385884,-0.00548376598111661,-0.00226332802421049,0.0051373580500301,0.0177228541274326,-0.00314860784738032,-0.00374490444462913
ENSMUSG00000039377_LINE1324_Hlx_D,-0.00457608722566168,-0.00993682046357193,0.00641010622578591,0.00607235832445788,0.000977624298662993,0.000523615157385884,-0.00548376598111661,-0.00226332802421049,0.0051373580500301,0.0177228541274326,-0.00314860784738032,-0.00374490444462913
ENSMUSG00000044542_LINE1359_Prop1_D,-0.00457608722566168,-0.00993682046357193,0.00641010622578591,0.00607235832445788,0.000977624298662993,0.000523615157385884,-0.00548376598111661,-0.00226332802421049,0.0051373580500301,0.0177228541274326,-0.00314860784738032,-0.00374490444462913
ENSMUSG00000058665_LINE1394_En1_D_N1,-0.00457608722566168,-0.00993682046357193,0.00641010622578591,0.00607235832445788,0.000977624298662993,0.000523615157385884,-0.00548376598111661,-0.00226332802421049,0.0051373580500301,0.0177228541274326,-0.00314860784738032,-0.00374490444462913
ENSMUSG00000009739_LINE1170_Pou6f1_D_N2,-0.00159264233352781,0.000814197466066934,-0.00519072214105447,-0.00719011612530948,0.00940614221135547,0.00491028851201619,-0.00174646145377236,2.14919438780714e-05,-0.00824713406768401,-0.010517862031753,0.00544466126437614,0.0059843716448371
ENSMUSG00000021381_LINE1193_Barx1_D,-0.0124566178864888,-0.00719514916784985,0.000330469761024315,-0.00231855554236108,0.00291206261647059,-0.00117374635907253,-0.00403553654324362,-0.00252364604629791,0.00600002731437003,0.000420845542993237,0.00675649401468915,0.00659148572091921
ENSMUSG00000026586_LINE1226_Prrx1_D,-0.00507677707514295,-0.0082989570186284,0.00699449126491461,0.00726682600340469,-0.0056693674126507,-0.00471939560147674,-0.00199988973281909,-0.000502223936418189,0.00682091069594547,0.0180966852148995,-0.00228344263390673,-0.00260896193639093
ENSMUSG00000036144_LINE1302_Meox2_D,-0.0098414462302935,-0.0107673287304191,-0.00350454100867018,-0.00723085817170063,0.00712556377821479,0.00246006795197144,-0.00410670147429261,-0.000381748545062809,-0.000305248166140318,0.00716253625822247,0.00917155640852986,0.00697572302813416
ENSMUSG00000034486_LINE1288_Gbx2_D_N2,-0.00570625094538396,-0.00793391887034143,0.00160314417177538,0.00208664501413757,-0.00902390619722876,-0.00661048755218929,0.00064859663986274,0.00238375125368481,0.00939166038371034,0.0168728149252517,0.00183078119263018,0.000714777025043925
ENSMUSG00000029706_LINE1261_Pax4_D_N1,0.000727343218217019,-0.00529756742043793,0.00898468019116224,0.00675822150831218,-0.00164223339704728,0.00158558886079487,-0.00419303048525847,-0.00210484133366057,0.0031180142391472,0.0144799437045483,-0.00723010114695678,-0.00569681316783127
ENSMUSG00000033726_LINE1284_Emx1_I,-0.0139905336705349,-0.0116792401521663,-0.00370338010542629,-0.00423050883920067,0.00418865360073652,0.00553441916586373,-0.00268623014212225,-0.00216792242671418,0.000878489081713348,0.00578118384649148,0.00837197723198516,0.00910802295924986
ENSMUSG00000035187_LINE1293_Nkx61_D,-0.00724934649068929,-0.00727125527342135,-0.00678538238835702,-0.0100470406804627,0.00689109238521363,0.00375710202310111,0.000279385086637173,0.00340306020245501,-0.00741457285828968,-0.000674623573375083,0.0105271915969377,0.00902188061575893
NP_0832781_LINE6276_NP_0832781_I_N11,-0.00724934649068929,-0.00727125527342135,-0.00678538238835702,-0.0100470406804627,0.00689109238521363,0.00375710202310111,0.000279385086637173,0.00340306020245501,-0.00741457285828968,-0.000674623573375083,0.0105271915969377,0.00902188061575893
ENSMUSG00000026222_LINE1678_Sp100_D,-0.0112740156600855,-0.0124804776519098,0.0187247594343004,0.0144120655064711,-0.00479068788138884,-0.00583995101201522,-0.0141500088037153,-0.00546581553748919,0.0178906839138388,0.0195964784792751,-0.0040628969716052,-0.00567620633060154
ENSMUSG00000025216_LINE1218_Lbx1_I,-0.0107094571306659,-0.0094736924708702,0.00434598752664132,0.00404701157183215,0.00388989376936107,-0.000317415376349418,-0.00497760248365718,-0.00551691518835475,0.00628914239578008,0.00672204411275309,0.00292007337053331,0.000814417717026963
NP_0328751_LINE15941_Pit1_I_N1,-0.00771663196098988,-0.00848510001709889,-0.00104416949076589,-0.00528440568570549,0.00806936092037515,0.00769826220705591,-0.00491236777197053,-0.000446730291350075,-0.00160592254432894,9.37928574410024e-05,0.00511810819948373,0.0046154900769183
ENSMUSG00000026686_LINE1227_Lmx1a_D,-0.00753658100323515,-0.00816927691501512,-0.00949503408510798,-0.0135700296906842,0.00625250639056694,0.00155310530051526,0.00115903546941448,0.00508555327944063,-0.00217043049285935,0.00661469773422116,0.0100472110593669,0.00771531968580732
ENSMUSG00000025019_LINE1648_Lcor_I,-0.0190525285114485,-0.0115026092653861,0.000308367525268926,-0.0018103195887842,0.00988187155045052,0.00474696636799168,-0.00429021905767352,-0.00704000969411574,0.00245212360049708,-0.00402512512617666,0.00886941806558062,0.00946418217895383
ENSMUSG00000018750_LINE318_Zbtb4_I,-0.00600145752571489,-0.00303002640961122,-0.00220565902101246,-0.00194756925170748,0.00568147652159721,-0.00183058104342374,0.00412171087405467,-0.00591247654471806,0.000315648770775528,-0.016131121347608,0.00569727901953037,0.00807375472322272
ENSMUSG00000018654_LINE316_Ikzf1_I,0.00455826443994709,0.00886857081927346,-0.00401446700333253,-0.00427592873912059,0.0033432891654573,4.10960182539166e-05,0.00421082088667656,-0.000661393905634425,-0.00857292962238956,-0.0180525573270152,0.00323407348936644,0.00288052615479674
ENSMUSG00000002578_LINE762_Ikzf4_I_N3,0.00455826443994709,0.00886857081927346,-0.00401446700333253,-0.00427592873912059,0.0033432891654573,4.10960182539166e-05,0.00421082088667656,-0.000661393905634425,-0.00857292962238956,-0.0180525573270152,0.00323407348936644,0.00288052615479674
ENSMUSG00000001815_LINE1155_Evx2_D,-0.0046856195347947,-0.00592998886005723,-0.00272461971364549,-0.00264648956657779,0.0101943718788575,0.00938512170064864,-0.00564184474500214,-0.00391422322527772,-0.00512241213884135,0.00172508917760886,0.00334106122762637,0.00339931654076864
ENSMUSG00000040148_LINE1329_Hmx3_D,-0.00647520591944218,0.00138519620247058,0.00608972431195869,0.000826867967241269,0.012121775742544,0.0071810058415868,-0.00600681812061257,-0.0088927994061484,-0.00927350985462754,-0.0151357666348649,0.00480513833600904,0.00207813636784381
NP_0322833_LINE1458_NP_0322833_I_N3,-0.00647520591944218,0.00138519620247058,0.00608972431195869,0.000826867967241269,0.012121775742544,0.0071810058415868,-0.00600681812061257,-0.0088927994061484,-0.00927350985462754,-0.0151357666348649,0.00480513833600904,0.00207813636784381
ENSMUSG00000046179_LINE995_E2f8_I,-0.00729942235847604,0.00178416248119561,0.00154287588134559,0.000123143633288935,0.0136166243877724,0.00821085904628134,-0.00349607822174257,-0.00507652453797749,-0.00770063332406308,-0.0185603305528302,0.00195746452087615,0.00257377316812645
ENSMUSG00000026934_LINE1233_Lhx3_D_N1,-0.00258890734721229,-0.00609105936355295,-0.00833013937878812,-0.0122617330734526,0.00647165956879613,0.00360969904567065,0.0024467090486132,0.00469333201986261,-0.0062425559766552,0.00284987726155017,0.00787157355827492,0.00588064182621686
ENSMUSG00000033080_LINE1282_Vsx1_D_N2,-0.00629672900255529,-0.00720589886163877,0.00298840658861194,0.00104395301513923,0.00280289528179133,0.00214878493221233,-0.005158577248104,-0.00432953600409601,0.00617388498356156,0.0145396503326301,-0.00119801603646301,-0.00133090785615847
ENSMUSG00000060397_LINE708_Zfp128_D,-0.0110150876044192,-0.021721583900751,0.0236904515921435,0.007642447209372,-0.0121695958640606,-0.00254292042893485,-0.00922068505903986,0.00444527977149647,0.0176940623876006,0.0492933094099789,-0.0114565754456651,-0.00881210449094169
ENSMUSG00000025215_LINE1217_Tlx1_I,-0.00115530102860608,-0.00363562873515265,-0.00854420570884388,-0.0166553062113255,0.010415401476023,0.00722574721417864,0.000295496205746676,0.00608787719539951,-0.00592312247126821,0.00327176722422662,0.00575873564970693,0.0025736550001369
ENSMUSG00000040610_LINE1332_Tlx3_I,-0.00115530102860608,-0.00363562873515265,-0.00854420570884388,-0.0166553062113255,0.010415401476023,0.00722574721417864,0.000295496205746676,0.00608787719539951,-0.00592312247126821,0.00327176722422662,0.00575873564970693,0.0025736550001369
ENSMUSG00000025369_LINE1534_Smarcc2_I,0.000131332207690089,0.00336782929812918,0.00584977706377481,-0.000357474540389678,0.00541604251215093,0.00521338522579832,-0.00355287751960752,-0.000525628549174394,-0.00327101587624738,-0.00798033871481868,-0.00262501129261217,-0.0038136232839403
NP_0010765961_LINE6216_NP_0010765961_I_N4,-0.00749168492575628,-0.00830732889239856,0.0114222348799403,0.0079902520648637,-0.00105407565285785,-0.000504186185757163,-0.00751826249090348,-0.00416972060383397,0.000170091339590714,0.00847400712037963,0.00199512608182664,0.000586534561226093
ENSMUSG00000027168_LINE1468_Pax6_D,-0.0141430729457599,-0.00791537466912183,0.00140770504798823,-0.00566905727400218,0.0151528362615005,0.00608262680375707,-0.00783178614280506,-0.0102912676978842,-0.000962229054505686,-0.0009953215906744,0.00943839801775066,0.00564249465898076
ENSMUSG00000006200_LINE1164_Rhox6_D,-0.00108016194729924,-0.00550123011642558,0.0101503889146114,0.00964140724239524,0.00616801643224239,0.00472303480984024,-0.00800317576669138,-0.00643308681040214,-0.00207210359897941,0.008618405163825,-0.00575772478049583,-0.00554261282284739
ENSMUSG00000068048_LINE1412_Rhox9_I,-0.00108016194729924,-0.00550123011642558,0.0101503889146114,0.00964140724239524,0.00616801643224239,0.00472303480984024,-0.00800317576669138,-0.00643308681040214,-0.00207210359897941,0.008618405163825,-0.00575772478049583,-0.00554261282284739
ENSMUSG00000015522_LINE52_Arnt_D_N2,-0.0131329107314625,-0.0123545263542706,0.00583885843443973,-0.00617977643175124,0.00651280360849991,0.00471052882353311,-0.00504745144234463,-0.00363483221521018,0.0128638667679534,0.0105215869852651,0.000764700559780292,-0.000814299856254981
ENSMUSG00000027868_LINE7567_Tbx15_I_N1,-0.00720444354242477,-0.00219414366735722,-0.000403683867750318,-0.00385504543796858,0.0119447682079952,0.00702766592375537,-0.00501898002221049,-0.00793729512432137,-0.00768887378913833,-0.0145320885628775,0.00809447760548741,0.00853932599367726
ENSMUSG00000031241_LINE7574_Tbx22_I_N1,-0.00720444354242477,-0.00219414366735722,-0.000403683867750318,-0.00385504543796858,0.0119447682079952,0.00702766592375537,-0.00501898002221049,-0.00793729512432137,-0.00768887378913833,-0.0145320885628775,0.00809447760548741,0.00853932599367726
ENSMUSG00000032419_LINE7580_Tbx18_I_N1,-0.00720444354242477,-0.00219414366735722,-0.000403683867750318,-0.00385504543796858,0.0119447682079952,0.00702766592375537,-0.00501898002221049,-0.00793729512432137,-0.00768887378913833,-0.0145320885628775,0.00809447760548741,0.00853932599367726
ENSMUSG00000037447_LINE18_Arid5a_D,-0.0123110963099047,-0.0120938699349103,0.00642991203681582,0.00243900302573103,0.00437902414219374,0.00180549214486024,-0.00820055906492222,-0.000905046800983543,-0.00113368878016454,0.00754339471126575,0.00538199926769799,0.00503086877440576
ENSMUSG00000038648_LINE216_Creb3l2_D_N1,0.00695132988776809,0.0080716033435863,0.00432882492869385,-0.00119728516802203,0.00969765140000099,0.00630906995387935,0.000303050627228268,0.00237653740407462,-0.0155727672362842,-0.0124665607516056,-0.0065472018429405,-0.00342975621792716
ENSMUSG00000066224_LINE24_Arid3c_I,-0.00276119523666316,-0.00494485817689243,-0.00135127592910239,-0.0100945455585976,0.00740482125038707,0.00659810334314137,0.000306455296634967,0.002394716078221,-0.00722743360010655,-0.00252864636571354,0.00486713291836145,0.00438769207775044
ENSMUSG00000039095_LINE1322_En2_D_N2,-0.0143162782173394,-0.0108358835967152,0.00496780389616084,0.00384446981290648,0.000363849775769254,-0.00418353139043669,-0.00304259660829746,-0.00431834295875731,0.00863388921525295,0.00884199135027064,0.00462078805100451,0.00300997505960987
ENSMUSG00000033863_LINE432_Klf9_D,-0.0181985471908354,-0.0145504092265244,-0.0128157288804508,-0.0133931080914608,-0.00148751040852337,-0.00318615639609077,-0.000175885060185847,-0.000588259621421679,0.0109356504768158,0.0190549245361938,0.0149095681028649,0.0160190308060271
ENSMUSG00000045591_LINE138_Olig3_D,-0.0043113578490991,-0.00391454588916404,-0.00729256773993968,-0.00962520229099698,0.00857017927699009,0.00879747025260877,-0.0013494678207711,0.000909161791085064,-0.0071021812180127,-0.00718707515817193,0.00778857977524958,0.00758291048218794
ENSMUSG00000048001_LINE146_Hes5_D,0.00687912898994379,0.01600665143055,-0.00370294066695953,-0.00464524469165394,0.0052599514219504,-0.00682131322919043,0.0129045998456929,0.00194086414964294,-0.0193785750484949,-0.0214427869790088,0.00261918347670067,0.00131712432837707
ENSMUSG00000061079_LINE713_Zfp143_I,-0.00676877481990724,-0.00473276507087937,0.00760631363387088,0.00461070038437646,0.00391112265953959,0.00430974399548453,-0.00674239807077326,-0.00476044832778266,0.00184392840150845,0.00508007278707543,-0.00214623918780636,-0.00153313636784508
ENSMUSG00000034777_LINE1291_Vax2_D,-0.0070579409086054,-0.00667504912557143,-0.0068381016488634,-0.00799447259466163,0.000947637685278668,0.000980763366640044,0.000929139125850797,0.00228837506946239,0.000593683787532148,0.00271840274467774,0.00743816578860274,0.00910117703242999
ENSMUSG00000028736_LINE1249_Pax7_D,-0.00990670118561415,-0.00797061264886008,0.00481067000508822,0.00340042416954386,-0.00562456657911238,-0.00660137068370886,-0.000273272855049564,-0.000217474577650215,0.0132877240739024,0.0142580842091344,0.000611867820534365,-0.0020249601802475
ENSMUSG00000022330_LINE339_Osr2_D,-0.00045632560512018,-0.00304397572625711,0.00375300494569118,0.00160999015362346,0.0126103613996133,0.00926110646948587,-0.0116919043300155,-0.00744332530276492,-0.0066616640750141,-0.0133443844161189,0.00505276835467858,0.00162069465064842
ENSMUSG00000070643_LINE1766_Sox13_D,-0.00232362554206546,-0.00482074742610498,0.00565701837949302,0.00221585189639766,0.00994769404347995,0.00625457783344294,-0.0113323363107223,-0.00684315986574151,-0.00286179877562356,0.00107507563069922,0.00127666567818272,-0.000102699650069496
ENSMUSG00000027967_LINE90_Neurog2_I,-0.0042899463869082,-0.00250735453646906,-0.0199770634935253,-0.0238611578619764,0.0142052039564499,0.00763615056051727,0.00415527138029981,0.00229387123232332,-0.0111400787778511,-0.0157464670182906,0.0203042086401084,0.0132834368134484
ENSMUSG00000044312_LINE135_Neurog3_I,-0.0042899463869082,-0.00250735453646906,-0.0199770634935253,-0.0238611578619764,0.0142052039564499,0.00763615056051727,0.00415527138029981,0.00229387123232332,-0.0111400787778511,-0.0157464670182906,0.0203042086401084,0.0132834368134484
ENSMUSG00000018983_LINE991_E2f2_D,-0.0147014297152371,-0.0107899024719919,0.00724421852475917,0.000644625387543234,0.00540145385987753,0.00593796465050675,-0.00745119096701639,-0.000373997605874588,0.00560218371827376,0.0170204978368829,-0.00253946070203515,-0.00145164003360404
ENSMUSG00000042448_LINE1348_Hoxd1_D,-0.00963662796727938,-0.00762377513671563,0.00591451991956492,0.00888103509413547,-0.00565984573431845,-0.00687698334887394,-0.000820187431748914,-0.00195016619666342,0.00990443393817564,0.0138895679988404,-0.000839500399440057,-0.0014110188824132
ENSMUSG00000021604_LINE1196_Irx4_D,-0.0225679251097677,-0.0210837355168436,0.0227191238058392,0.0115929776950706,0.0077273289844546,0.00268018910664155,-0.0173054857430404,-0.00759218066008319,0.00974519328350096,0.00700685158263625,0.0024502330789346,0.000565522463160033
ENSMUSG00000021469_LINE1194_Msx2_D,-0.0240472197493569,-0.0151386763894785,0.00995146889070391,0.0108743123922808,-0.00298623713530078,-0.011743976084353,-0.00409416643754467,-0.00953246543910479,0.0191120281970616,0.0150835642923292,0.00540138890322511,0.00326264514030968
ENSMUSG00000032033_LINE1280_Barx2_D,-0.00255944660725626,3.6593241565689e-05,-0.00971126856061567,-0.0095712348785577,0.00271764308250239,0.000844563990008346,0.0029678819660201,0.00557052396066589,-0.00495851519444235,-0.0035737580137544,0.0068063472907506,0.00699086652413792
ENSMUSG00000045179_LINE1741_Sox3_D_N1,-0.00400341078093636,-0.00504345976139413,0.00225894587636186,-0.00271061966136728,0.0077437491983175,0.00593313477318805,-0.00871418711085673,-0.00516670287545376,-0.000562209213122424,0.00654726780324161,0.00280687346737363,0.000796679926406238
ENSMUSG00000041540_LINE1737_Sox5_D_N2,0.00284310246408277,0.00147910779967243,0.00395021209055115,0.00131489862966129,0.0103696758082808,0.00683718182959984,-0.00600332219571658,-0.00553313724862396,-0.0079207030003389,-0.00532221908262263,-0.0014624535046743,-0.00259274447943032
ENSMUSG00000032411_LINE986_Tfdp2_I,-0.00639159323842648,-0.00156913328590523,0.00900111974667966,0.00456168232203828,0.0075232376402295,0.00518672833886345,-0.00291281758255717,-0.00210049032537488,-0.00289932458543675,-0.00600242709213034,-0.0027668354912728,-0.00460335140326446
ENSMUSG00000038482_LINE987_Tfdp1_I,-0.00639159323842648,-0.00156913328590523,0.00900111974667966,0.00456168232203828,0.0075232376402295,0.00518672833886345,-0.00291281758255717,-0.00210049032537488,-0.00289932458543675,-0.00600242709213034,-0.0027668354912728,-0.00460335140326446
NP_0011820571_LINE9848_Gm5294_I_N1,-0.0129230432645433,-0.00685221210057705,-0.00107779017564009,-0.00227938876205709,0.00217096819682898,-0.00518214432710642,0.00179406176739171,-0.00174825437870792,0.00531144056990382,-0.00397812063226219,0.00743970768666206,0.00804306649465373
NP_0320502_LINE9969_Foxl1_I_N1,-0.0129230432645433,-0.00685221210057705,-0.00107779017564009,-0.00227938876205709,0.00217096819682898,-0.00518214432710642,0.00179406176739171,-0.00174825437870792,0.00531144056990382,-0.00397812063226219,0.00743970768666206,0.00804306649465373
ENSMUSG00000050100_LINE1371_Hmx2_D,-0.0102492907855586,-0.00602348771032918,-0.00654982457929845,-0.00937972985867778,0.00306017866644687,-0.000968875684333091,0.00380524454634157,0.00278587515370298,-0.0016929080066123,0.000244646589477954,0.00992733540227585,0.00885295817928932
ENSMUSG00000040841_LINE5790_Six5_I_N4,-0.0140211719318598,-0.00695394275486745,-0.0165307923574889,-0.0116042853528366,0.01453494283649,0.004748581399945,-0.0093931155922956,-0.0102553950164097,-0.00237603066333949,-0.0035587056087706,0.0207481453210922,0.0178593851045463
XP_0014735742_LINE1686_IRC900814_D_N3,-0.00756418624171479,-0.00375488440568368,0.00800983566005615,0.00832665289948206,0.00315776219500261,0.00360755175249512,-0.00745290304052827,-0.00712197185549875,0.00307819197108915,0.00399975486451659,-0.00205599711337398,-0.00252270901519616
ENSMUSG00000046470_LINE1746_Sox18_D,-0.00315179865972073,-0.0042345286139595,0.00317655882378406,-0.00232411795859771,0.00903859872074866,0.00539082683407872,-0.00837130853709486,-0.00449696603174016,-0.00361436705933794,0.00319444764006604,0.00268915568485164,0.00135201742099885
ENSMUSG00000009734_LINE1475_Pou6f2_I,-0.00384186190796015,-0.00354480257617933,-0.00654019303570953,-0.00769075308553026,0.00708097274134531,0.00303691665619326,-0.000893346489697973,2.63172402619888e-05,-0.00420656090523714,-0.00112424042908157,0.00648843965889091,0.00648277060206538
ENSMUSG00000061517_LINE1757_Sox21_D,-0.00263181246519807,-0.00366327093327046,0.00443616551843068,-0.000666633241926365,0.0103560082571707,0.00474097103708992,-0.00611727897808831,-0.00407166361571169,-0.00697194671590095,-0.00409763431890045,0.00292070271349733,0.00145985869895184
ENSMUSG00000018698_LINE1181_Lhx1_D,-0.0062331848064292,-0.00913837704742644,-0.00404280688833419,-0.00698909623544825,8.6241672878351e-06,-0.0023901939745114,0.00156553403841969,0.00364578886527066,0.00264534896408273,0.0105339037305626,0.0066011021956215,0.00488171980386219
ENSMUSG00000039830_LINE130_Olig2_I,-0.00641031604310361,-0.00142291345619388,-0.0198359216238794,-0.02552689757017,0.00666079621518888,0.0023361035869708,0.0083081975079607,0.010093670089042,-0.0134138982237258,-0.0200649538527311,0.0235517727576395,0.0182666470861433
ENSMUSG00000028940_LINE94_Hes2_D,0.00233600466030327,0.0103767505596056,0.00657634907521845,0.0024113945698589,0.0102684535961208,0.000494166312456412,-0.000883352518113726,-0.00969358970222577,-0.0105992475448446,-0.0222622520906672,-0.00109970791815703,0.000530471183026463
ENSMUSG00000048904_LINE150_Neurog1_D,0.00168022203526707,0.00649422862429959,-0.0164007011673321,-0.0216523705092393,0.0124972001783722,0.00870365380148783,0.00499425618326314,0.00278419963684502,-0.017863723479026,-0.019579612530123,0.0128917152643981,0.0120831175819789
ENSMUSG00000071262_LINE33_Zfp957_I,-0.00716146996111888,-0.00994087548959602,0.0120653314830376,0.00589783974535813,0.00338424974351495,0.00305149873753843,-0.00740377991512932,-0.00409439047367061,0.00171727221066587,0.00744951371053951,-0.00129828631945587,-0.00164156572463198
ENSMUSG00000005503_LINE1160_Evx1_D,-0.00626545437287286,-0.0114432763027916,-0.00185030316192122,-0.00399773707321136,-0.000986338825213026,0.00229102623653824,-0.00258634702430731,0.00132824467132647,0.00367630917859779,0.0101385157883523,0.00446312070693836,0.00666805968386816
ENSMUSG00000004842_LINE1469_Pou1f1_D_N3,-0.00474118052988422,-0.00532854565944174,-0.00291694947689955,-0.00681161091987161,0.0066441274375574,0.00435192676610339,-0.00173804725893545,-0.000177348294433721,-0.00614521257753581,-0.00116950903777648,0.00717493569380164,0.00638961613364639
ENSMUSG00000026572_LINE1795_Tbx19_I,-0.0170717277793778,-0.0144494311682989,-0.00806488117426574,-0.00955926718377423,0.00736128807305496,0.00116333010637735,-0.00696550747650563,-0.00848973924546996,0.00336517677725096,0.0142944390622053,0.0180771976211172,0.0133647157275094
ENSMUSG00000029729_LINE400_Zkscan1_D,-0.00503169472187205,-0.00800930830495315,0.0129934649887614,0.00998115592442472,0.00781164541140849,0.00704713261996124,-0.017774786955734,-0.00741121165583502,0.00327598499432761,0.0127005305195241,-0.00492692148623744,-0.00554238256682529
ENSMUSG00000029127_LINE394_Zbtb49_I,-0.00821665729737217,-0.00350855213889855,-0.00727014253402291,-0.00944532627949081,0.00751811177107321,0.00188286075880344,0.00120012751937226,0.00275436125072308,-0.00756969170323701,0.000213669364093616,0.0080716744957057,0.00882154450468218
