DMSO_rep1,DMSO_rep2,BRQ24_rep1,BRQ24_rep2,BRQ48_rep1,BRQ48_rep2,PMA24_rep1,PMA24_rep2,PMA48_rep1,PMA48_rep2
GATA6,-0.0124957276861395,-0.0153118908098338,-0.00230284762361271,-0.00536347379104581,0.0236683875285218,0.0216309360227114,-0.00741516984829477,-0.00585667193339952,-0.00434697287564923,-0.00209472894443161
ETV6,0.0142207879554773,0.0143409195398765,0.00396865619969954,0.00363944266957794,-0.0105870653806769,-0.00803278136047599,0.00170749696476622,-0.00138963012055693,-0.00801996593789861,-0.00314810067103351
LMX1B,-0.00962129086987931,-0.0104345043414198,-0.0138808041689123,-0.0105586339454907,-0.0107807348973988,-0.0094946662809727,-0.00538181471238549,-0.00129269805260251,0.0320200466464417,0.0339107133020602
ZNF35,0.0121494092881392,0.0084463843504735,0.00695528659611663,0.0104544695584264,-0.00080759715201173,-0.0025521283654078,-0.0126471110671927,-0.0125512942599921,-0.00425863670876872,0.00126893762659362
IRF7,0.0135918195182495,0.015898871046895,0.0060379376781969,0.00655967037886518,-0.00456927624097449,-0.00627653420456308,-0.0145294218579561,-0.016261522379583,-0.0019820802092076,0.00370558259442239
TP53,-0.00977275291604954,-0.0105822596936875,0.011809028297956,0.0147281510554178,0.0158362837810589,0.0167605550685399,-0.00357012768224022,-0.00527299031124341,-0.0136139942156539,-0.014956215669827
NR4A3,-0.0181744602529031,-0.0118590123987606,0.000102453119413861,-0.00324929695697998,5.53699458557759e-05,0.00211725833494182,0.0180932036001688,0.0137814422208434,-0.000605800439499327,-0.00373695631702672
SPDEF,0.0255981225182812,0.0153182925711979,0.00523703157713174,0.00703606096500824,-0.00238449315326717,-0.00226492763659116,-0.0256648821490268,-0.0262684625618043,0.00436967699339898,0.00278088868764746
RORA,-0.0196517961144177,-0.0219166823972233,-0.00603788148768765,-0.00631636705009126,0.000304533067465439,0.000329483973703901,0.0157256452867359,0.0160413081600456,0.0109668104904913,0.00916417332150211
RFX7,-0.00908757470924969,0.00764285518908984,-0.00908653922199336,-0.0118363822804089,-0.0082691460727608,-0.010091596404988,0.00278500159194737,0.00261569608213868,0.0187046985592963,0.00266374638369001
HOXB1,-0.0314399589646107,-0.0167491048281,0.00212691041726848,-0.00725301512880754,0.0148024394908992,0.0151451665036925,0.0170771924396029,0.0136831193937876,-0.0125340555737232,-0.00698271201952983
TET1,0.0674803894428536,0.0582765118864012,-0.0118037831042292,-0.0108231105674133,-0.0166578403290552,-0.0139348647682928,-0.0409185223721687,-0.0347080066237008,0.0034800852439774,5.2145778566108e-05
MEF2D,-0.0152196190629009,-0.0106173508870599,0.00655723794834168,0.0156326505519726,0.0050336924148554,0.00266670930018768,-0.00455254894219379,-0.00443961881385644,0.00296439741360659,0.00421351797032878
UBP1,-0.00837873309708505,-0.00607131520264257,-0.00706712590510381,-0.010774628246289,-0.00466912326616773,-0.00221008876036885,0.00826901916095494,0.00858014696394731,0.00905120433467649,0.00825773885582949
ELF3,0.016100244146618,0.0155007689479301,0.00439598697752657,0.00979421720101965,-0.008301919787842,-0.00566638852047771,-0.00483816430334875,-0.00851749671608441,-0.00492554174099178,-0.0067426050109464
ID2,-0.0017115825476565,-0.00707340544788556,-0.0118550771318516,-0.0168803564428976,-0.00808629106180842,-0.00817202513204873,0.0123197062363733,0.00886118416058465,0.0146927227323429,0.0152193416375411
ID1,-0.0017115825476565,-0.00707340544788556,-0.0118550771318516,-0.0168803564428976,-0.00808629106180842,-0.00817202513204873,0.0123197062363733,0.00886118416058465,0.0146927227323429,0.0152193416375411
ZSCAN10,-0.00477270414122994,-0.00337272375802145,-0.0123359187738785,-0.0120585288414401,-0.00734281602335809,-0.00551367302452398,0.0142077509748783,0.0103000855147393,0.00949869396650188,0.00819459349837814
SOX1,-0.0100867036473423,-0.0121166970563551,0.00099208075146575,-0.00238981590278788,0.0135943995532984,0.0133404257102751,-0.00121465429472457,0.000762450876218346,-0.00731895698230259,0.00103982429155473
ARID3C,0.00966220809276327,0.00410804747204421,0.00225290046943988,0.00527277624481335,-0.00733319432169861,-0.00636952968812959,-0.0118540952833673,-0.00967643041116664,0.00731696275088788,0.0119236276788554
DMRT1,0.0224541621678222,0.0210347817938428,0.012379161875239,0.016514802254021,-0.00225630581883515,0.000284896975389901,-0.0202938930257395,-0.0185142628240817,-0.0149264864216347,-0.00816186488967025
FOXO1,-0.014740925676705,-0.0143116286038417,-0.0199167708213919,-0.0189663896859228,0.000560575599530676,0.000337444744792074,0.00295248790421877,0.00504634828274567,0.0203559804238531,0.0288479534267005
ERF,0.00709305129489067,0.00223617974989618,-0.00592448553493322,-0.00389288276237728,-0.0113920175194566,-0.0114455843579062,0.000622388740397346,-0.000788706491063475,0.0133701021302227,0.0130707655930243
GLIS3,-0.0141785381171489,-0.00813312334224422,-0.00151397682907859,0.000368457569537125,-0.00682097456800654,-0.00676674118253608,0.0203519824964873,0.0223197367291797,0.00352862688767522,-0.00726814179924261
TBX5,-0.0149634307422147,-0.0122178263394822,0.00796504858353038,0.0104150053265842,0.00455916062861174,0.00266777531776796,0.0181083028918433,0.0164713236443783,-0.0109120410291096,-0.0163970748312771
TBX4,-0.0149634307422147,-0.0122178263394822,0.00796504858353038,0.0104150053265842,0.00455916062861174,0.00266777531776796,0.0181083028918433,0.0164713236443783,-0.0109120410291096,-0.0163970748312771
CUX1,0.0177388641048289,-0.00517795536247442,0.0186890904541936,0.0197759550791777,0.0190343884743154,0.0233185562455265,-0.0206269994985452,-0.0131701796181641,-0.0301364931013554,-0.0139605103671531
CPEB1,0.0128679049116182,0.00811967145729638,0.0054330023932201,0.00683062527522676,-0.00424532688166688,-0.00638589978480567,-0.0110350082593216,-0.00922562875637691,-0.000967150705454473,0.00539360408396791
WT1,-0.00126615227251998,-0.00218508979785211,-0.00329350805389057,-0.00663723309762212,0.000291073334634094,-0.00175662763083079,-0.00446934694125976,-0.000934082122491464,0.00633780144590693,0.0109510005567775
RARG,-0.0114626146576532,-0.0137281993979486,-0.0042272487697573,-0.00382002805457776,-0.00909927217594519,-0.0106263756939096,0.0236391060357016,0.0194448118114141,0.00845864534406641,0.00622359349223905
EGR4,-0.0104882736693246,-0.010535848271081,-0.00494558583421406,-0.0083454408891545,0.000569551023891626,-0.0016679838971617,0.00803739764470741,0.00994622129356903,0.00855973229559213,0.00518951133488477
AC2261502,0.0096897036963985,0.012868748062772,-0.00819638084467601,-0.0124888513327047,-0.0165919114638433,-0.017600978705496,0.00205957197849029,0.00278641943989519,0.0123559117873639,0.013416303835044
ENSG00000235187,0.0260858060751597,0.017266312151786,0.00166185457935389,0.00743357949134574,-0.00708025447785707,-0.00812016755371277,-0.0163490089998986,-0.0187775664398426,0.00302202684936231,0.00228437145363687
STAT1,-0.00744383827785982,-0.00539011739626268,-0.0125629523478783,-0.0128688566446415,-0.00566821614510586,-0.00484351223284007,0.00701308886662795,0.00488126055457731,0.0161385008901749,0.0142448306380633
IRX4,0.00653557739128754,-0.0022314194824312,-0.00467059344407855,-0.000929896725979026,-0.0042156055552862,-0.00489775681343543,-0.0125557602283689,-0.0104736989335329,0.0151392411094217,0.0204926816956162
IRX6,0.00653557739128754,-0.0022314194824312,-0.00467059344407855,-0.000929896725979026,-0.0042156055552862,-0.00489775681343543,-0.0125557602283689,-0.0104736989335329,0.0151392411094217,0.0204926816956162
ZNF202,-0.0133860495984397,-0.00342682802709194,0.00163583470088837,-0.00362755231159059,-0.00073006373808595,-0.00395937643267762,0.0134033412179165,0.017420607136236,0.00213807149935677,-0.0144870498346192
TGIF2LX,-0.0242738565168682,-0.0219471230994274,-0.00242422407763005,-0.00296705137222464,-0.00434160919578453,-0.00382548737556956,0.0214252420157594,0.0173414829047147,0.0123060432075698,0.00763158001672999
TGIF2LY,-0.0242738565168682,-0.0219471230994274,-0.00242422407763005,-0.00296705137222464,-0.00434160919578453,-0.00382548737556956,0.0214252420157594,0.0173414829047147,0.0123060432075698,0.00763158001672999
SPZ1,-0.015944903113366,-0.00778384801481262,-0.00335802308537403,-0.00798414539640347,0.00163645448464186,0.000182619455046232,0.0085483081065374,0.0107793999946758,0.00822039548290686,-0.00320921265232231
ESRRB,-0.0191388473093983,-0.0103927029365925,-0.00398786733465416,-0.00721901306504506,-0.00201820748193191,-0.00101678016686393,0.0191495614716505,0.0158202157224074,0.0016569653356998,0.00240318784982914
THRA,-0.0279049455538368,-0.0249697275447371,0.00474871058044235,0.00665105355447077,0.00507902621340279,0.0040935928668414,0.0241168618036082,0.0214069876676205,-0.00139549796665434,-0.00962858189923436
PKNOX2,-0.0150101382483413,-0.0073971107689692,0.0100662026595266,0.0140708229113589,-0.00266331289193206,-0.0043442142744105,0.0132710582423379,0.00981858095351147,-0.00330601311327743,-0.00936027625091081
HMG20B,0.0107924878991815,0.00480615572377186,-0.00713209853654739,-0.00330913491075818,-0.00818293892518609,-0.00972201419124541,-0.0031479261215794,-0.000811919272776893,0.00774140487248551,0.0138372604143802
NR6A1,-0.0103523695557334,-0.00127733382294779,0.0100028354136481,0.0107165941857832,0.00512576511905461,0.00758035855205561,0.00273073006386817,0.00122500956273585,-0.0115690952823016,-0.0150937803424163
ENO1,0.000249335588746956,-0.00255980163896424,0.00885366961989368,0.0127064540539888,-0.000382601784823838,-0.00136556860529874,0.00694239299358575,0.00471991018705107,-0.00731353647388531,-0.013213702540978
POU3F3,0.0186659233121086,0.00923911510315736,-0.00152006226563842,-3.88965688871146e-05,-0.00669339739759481,-0.00760376750744401,-0.00980643616689076,-0.00784374164664886,0.00109814204854664,0.0118925167538546
EGR3,-0.0112232665638893,-0.018126577664333,-0.00531676825642521,-0.00784322743330699,0.0028552005474059,0.00147265560537256,0.0057686456824819,0.00678484568477306,0.00934441099025652,0.0153008362009763
TGIF2,-0.0213685479872897,-0.0148300128227551,-0.0073745558674368,-0.00838290480426047,-0.00676555733438573,-0.00642414222110606,0.0182287334273175,0.0157100464037837,0.0154948085354981,0.0106706526839586
E2F3,0.0273541264220257,0.0236829008506586,0.00398346191257146,-0.00218582132751889,-0.00341844571140029,-0.00397609858410782,-0.0239906323759548,-0.0238059837831474,0.000756149756771548,-0.00059729396247132
HOXD13,0.00455560810649685,0.0108512055683839,0.00980989773536801,0.0113056680036442,-0.00758998171031622,-0.00853665648497419,-0.0103370412751938,-0.0103321186332947,-0.000760687697844813,0.00485876970223663
PKNOX1,-0.0192291863603735,-0.0129922868888924,0.00819730465309465,0.0110349277012559,-0.00141318261515441,-0.00246144003968047,0.0160476312130517,0.0128684789467644,-0.00118140573778179,-0.00696824500182426
IRX1,0.0120749364409986,0.00683657490088755,0.0109750600240369,0.0138273333340437,0.00536261380736563,0.00361148747449212,-0.0158847175978098,-0.0151204595626258,-0.0103741351723467,-0.00455831829280348
IRX3,0.0120749364409986,0.00683657490088755,0.0109750600240369,0.0138273333340437,0.00536261380736563,0.00361148747449212,-0.0158847175978098,-0.0151204595626258,-0.0103741351723467,-0.00455831829280348
TEAD4,-0.0230605143686217,-0.0189117382063958,-0.00850887728913475,-0.00525374795265622,0.00962950067473744,0.0109328644603059,0.00285539080255694,0.00379581696469756,0.00991120351215154,0.00931115712506188
HIC1,-0.00409722304035988,-4.42645140799345e-05,-0.00126155907876094,-0.000751534558872776,-0.0100782640617385,-0.0109939638513972,0.0133503308011237,0.0125097308688014,0.00581624764392162,-0.00234820281356082
ZNF384,0.0153344257066254,0.0115290308482219,-0.0107472482676263,-0.0126757680316471,-0.00217978738232751,-0.00331025119187292,-0.011854075605957,-0.00929598602455623,0.00752816781995087,0.0112025453830111
LBX2,-0.0177242439133661,-0.0184132032820303,-0.011757171836568,-0.00796847439252323,-0.00577795868569356,-0.00562958010292833,-2.88993645909327e-05,0.00550706667216513,0.0287557656089746,0.0282507409253283
MECOM,-0.0027418365761278,-0.00627024733868474,0.00155315930122277,-0.00178423871094219,0.015615338147954,0.0204492581929409,-0.00818709743454417,-0.00908138675587214,-0.0121136496497586,-0.00254830472822883
NR2F6,-0.013685546329571,-0.00737031821422831,-0.00144655534427274,-0.00537602446810972,-0.00171753168211675,-0.00081051920441293,0.0176400957488083,0.0173607881060288,-0.000594262587293511,-0.00700807934397
HOXC12,0.00999420592407236,0.0116688902445205,0.00787260730294963,0.0129010048373519,-0.0014460227374499,-0.00241593335977527,-0.0171632429213502,-0.0155895737840181,-0.00369972488217266,0.00239144163588924
ZNF683,0.00925223908152261,0.0157777007561048,0.0032880520659197,0.00350378125851683,-0.00461249554585924,-0.00215856878403486,-0.00697076929922823,-0.00776419690430449,-0.00535736047404683,-0.00572006180325158
NR2F2,-0.0164191338358855,-0.00881165577232586,0.000193369431223164,-0.00173870326261794,-0.00146249209434851,0.000719991941285168,0.0175446038037488,0.0128719588705886,-0.00239290828174892,-0.00278841682138359
HOXD9,0.00282789406252648,0.00293553013189448,0.0100353165526937,0.0134154880572676,0.0051602933562838,0.00268984198632798,-0.0193105470842484,-0.015973047862709,-0.00232011646771854,0.00312936869828022
NR5A2,-0.0170851973374914,-0.0101631240077517,0.00166568530485162,-0.000628148388316986,-0.00485377995473924,-0.00386582834778973,0.0175931224966263,0.0157874386345987,0.00185958849913037,-0.000777365734479623
LIN54,0.0182392562790246,0.0115131704185452,0.00141777160222194,0.0029207366027041,-0.00444700072924599,-0.00460916106308112,-0.0128740106249025,-0.00832417855296157,-0.00382288156091316,0.00702316969952964
NFATC1,0.00331907184493383,0.00117447147118579,-0.0117525830129524,-0.0107260670408227,-0.00441594579837118,-0.0046396340567784,-0.00552951142701046,-0.00114510725358091,0.01412034262105,0.0158376833507473
FOXD4,-0.00460768793245823,-0.0076361347412037,-0.0116231560912642,-0.00981573018059551,-0.000641993421844858,-0.00253158097456812,-0.00334725457839164,-0.000556771364322528,0.0146231721808268,0.0227401880876961
FOXD4L1,-0.00460768793245823,-0.0076361347412037,-0.0116231560912642,-0.00981573018059551,-0.000641993421844858,-0.00253158097456812,-0.00334725457839164,-0.000556771364322528,0.0146231721808268,0.0227401880876961
FOXJ1,-0.00460768793245823,-0.0076361347412037,-0.0116231560912642,-0.00981573018059551,-0.000641993421844858,-0.00253158097456812,-0.00334725457839164,-0.000556771364322528,0.0146231721808268,0.0227401880876961
CUX2,0.0377121242291496,0.0233126361487872,0.00816069365353893,0.0135701595491748,-0.00486738494940484,-0.00737767510374771,-0.0147881945246935,-0.0106864763445096,-0.016005685461866,-0.0114454237688819
SCRT1,0.00372302933916752,0.00154607538933354,-0.00530756131214228,-0.00554096853916552,-0.0139190644510422,-0.0119052534848605,0.01273421607301,0.0107255119261281,0.00673729801838059,0.00538296659931429
NR1I3,-0.020141532431353,-0.0140942565564776,0.000771336584757357,-0.00253573275400507,0.00241618603986715,0.00154468853126783,0.0150516189719904,0.0131914379698473,0.00166504252852351,-0.00162549397858139
ENSG00000234254,-0.0212471786873874,-0.0186732009394465,-0.00227562429415883,-0.00616832477626098,0.00240185140905244,0.00550986166724336,0.0128437825521963,0.00999879630876938,0.00566889005945896,0.00642017504575338
TCF7L2,-0.0126520397739198,-0.00848870614158824,-0.00974220493829975,-0.012379459262013,-0.000691487099859979,0.000982730425038679,0.0133733342857803,0.0107139272868338,0.00586984634463072,0.00628085066388449
TEAD1,-0.0216477595621613,-0.0173129821142775,-0.00818583302508485,-0.00560674542347749,0.00869731681032666,0.00846707251535022,0.00402247721843749,0.00437609192461183,0.0102162406311,0.00803018538315959
GMEB1,0.0634096407600823,0.0304969908394422,0.0139679758690956,0.0161731401795981,0.0085129744391677,0.00395069522031111,-0.038773668359686,-0.0404759171071367,-0.0250011791864543,-0.0120155845083677
AR,-0.0186526073114811,-0.0229815528656781,-0.0164222440357151,-0.0184520362267636,0.00100995754739299,-0.000404937465919749,0.0212572441824966,0.0206457259292287,0.0146407635113909,0.0144207365271759
RXRG,-0.0109992281438081,-0.00784226104229604,-0.00144657810944754,-0.00480396634463304,-0.000884485844118625,-0.00116096322711681,0.0162397341379639,0.0147922407735676,-0.00144167468759677,-0.00347016201387002
PAX5,-0.0116232038609768,-0.0100122282896099,0.00680451678943495,0.0061839881502409,0.00805291737397943,0.00821983056054759,-2.7718583488311e-05,2.49515574424521e-05,-0.00726863660749059,-8.50622002584039e-05
RXRB,-0.0113104955801433,-0.00764242276586264,-0.00174594922296806,-0.00417024164439198,-0.00158620299759178,-0.00111144551747194,0.0167828651255408,0.0151743044485257,-0.000533962021634797,-0.00504735519708113
PATZ1,-0.0108323663022659,-0.00315718161456036,-0.000103117667760229,-0.00501137224388226,0.00385589628766966,7.39078710867425e-05,0.000922051799608081,0.00400040695553987,0.00661398069819134,-0.00493287356782889
PPARA,-0.0141038006238207,-0.0126451922122884,-0.0058769123322639,-0.00888422825785108,-0.00431768522520565,-0.00292933255078758,0.0146094586579947,0.013011895836767,0.0101389427039461,0.00759442274753229
ARID3B,0.00843191819593113,0.00323719266388977,-0.00167334446343044,-0.00205312684995099,-0.00874832791699341,-0.0093772577334742,-0.0065482186992208,-0.00434901175181633,0.00856407531687483,0.0163342130441874
HOXD10,-0.00127733117331238,-0.00369928323964907,-0.00200323544759,-0.00122767747378943,-0.00810791796027071,-0.0074125755643015,-0.00247781591691405,-2.50721510652099e-05,0.0122240721438742,0.0158318203083261
FOXO3,-0.0098733411977082,-0.00794750014854844,-0.0123359777032969,-0.0120546994544361,0.000463200777085435,0.00090654284250484,-0.0038196157978808,-0.00155816598212585,0.0154349572879837,0.0224184710610659
FOXE3,-0.0098733411977082,-0.00794750014854844,-0.0123359777032969,-0.0120546994544361,0.000463200777085435,0.00090654284250484,-0.0038196157978808,-0.00155816598212585,0.0154349572879837,0.0224184710610659
FOXD1,-0.0098733411977082,-0.00794750014854844,-0.0123359777032969,-0.0120546994544361,0.000463200777085435,0.00090654284250484,-0.0038196157978808,-0.00155816598212585,0.0154349572879837,0.0224184710610659
DMRTA2,0.027482327578431,0.0211457661200938,0.00550016681738928,0.00620106833989026,-0.0086679303313494,-0.00731742290109025,-0.0111552825120549,-0.00951471569391023,-0.0107787919188693,-0.00270610225229635
SCRT2,0.00978640709530659,0.00397706349056973,-0.00704388266595606,-0.00675621045420667,-0.0142826272690448,-0.0115364641909564,0.00796296603145665,0.00641711900544068,0.00869359362235651,0.00723410514743206
FOXP1,-0.0106308309437946,-0.0118635251716314,-0.0125074360325507,-0.0107643207713507,0.00407980233857974,0.00244715947649185,-0.00221875903091358,0.000191842288415497,0.0141835599510327,0.0204805113827818
FOXP4,-0.0106308309437946,-0.0118635251716314,-0.0125074360325507,-0.0107643207713507,0.00407980233857974,0.00244715947649185,-0.00221875903091358,0.000191842288415497,0.0141835599510327,0.0204805113827818
FOXG1,-0.0106308309437946,-0.0118635251716314,-0.0125074360325507,-0.0107643207713507,0.00407980233857974,0.00244715947649185,-0.00221875903091358,0.000191842288415497,0.0141835599510327,0.0204805113827818
DUXA,0.000572606926380038,-0.00380046956524747,0.00983721719333194,0.0110760180252848,0.0111183412784909,0.0120398860389817,-0.00826987159692272,-0.00547556708405142,-0.0129631839157539,-0.0104171669839288
PAX7,0.0198360100902893,0.0247218726547997,0.0154678479084755,0.0198856365975126,0.00933713729546554,0.00867798096846238,-0.0253657965947388,-0.0244000423259571,-0.0264424352095824,-0.0171330850059424
HBP1,-0.00511340268374682,-0.00181341883214764,0.00637096846742233,0.00624255560555462,0.0135891135026146,0.0128203308517059,-0.00645354661548755,-0.00429931013053342,-0.0146424492198568,-0.00836360002786525
NPAS4,0.00611101573970065,-0.0027018693042592,0.0143777080315274,0.00308332591999762,0.0200842877943542,0.0193992519684242,-0.0278077252169537,-0.0307397379403704,-0.0124305751299925,0.0061153802347257
SOHLH2,0.0150524766007504,0.0111111209832508,-0.00453598135119013,-0.00122842374842648,-0.000201681354238217,-0.00151189620741855,-0.022393285798022,-0.0225498124209777,0.00635389160564129,0.0187152968125167
C13orf38SOHLH2,0.0150524766007504,0.0111111209832508,-0.00453598135119013,-0.00122842374842648,-0.000201681354238217,-0.00151189620741855,-0.022393285798022,-0.0225498124209777,0.00635389160564129,0.0187152968125167
HIF1A,0.0250810074264815,0.0157015607275252,-0.00228648278775418,-0.0044051643310552,-0.00145998946016008,-0.000891686568983849,-0.0183506046646836,-0.0160215518939353,-0.00555654903887392,0.0116419606416312
CREM,-0.00300301692835234,-0.010650199852916,-0.0139888001489155,-0.0133670233881874,-0.00238957618759399,-0.00379209550395014,0.0133785238231499,0.00928646316205074,0.0146768307632675,0.00772675717534657
ATF3,0.0180359669565699,0.00194741402422418,0.00480121197363487,0.00309568321360449,0.00311275659479437,0.00109016335948163,-0.0135575189513958,-0.0158556734525592,-0.000974204824038989,0.00461192486269141
ZBTB6,-0.0041846313590246,-0.00424327699560711,0.00550583326428859,0.00898415180501422,0.00903451823682199,0.00830405295437218,-0.00115484598972428,-0.000561169564382978,-0.00875368465987915,-0.0110916359708272
SIX3,0.0125797182743961,0.0156574387700315,0.013324410840977,0.0155990049263329,0.00414366409978416,0.00969220927347653,-0.0114828747366854,-0.0128640824701194,-0.0224329490024727,-0.0199909806449454
MEF2C,-0.008412480643689,-0.00924992789706132,0.00292750710773746,0.00857703201519153,0.000754784960247827,-0.0013545494730938,-0.000373797796163481,-0.000621642105804024,0.00462719618204963,0.00692960987092412
NFIC,-0.00900742267277046,-0.00551741736619257,-0.00365150606212134,-0.00416696646420671,-0.00301968658175233,-0.00194697938783726,0.00719516313047394,0.0051334010193632,0.0069840229927475,0.00472590377461458
FOXF2,-0.000456528750015239,-0.00182674720803314,-0.0073472977659314,-0.00730757154827596,-0.00636875884790468,-0.00409062340717312,-0.0047638069637943,-0.00351733112319468,0.0141173653271379,0.0185149200723285
MYCN,0.0105578834502047,0.00257581363569678,-0.00920104656283068,-0.0125215295705949,-0.010682700840751,-0.0112531200705701,0.0101979412975579,0.00645202548856985,0.00825406716164225,0.00813038065743586
TGIF1,-0.0226848854577007,-0.0187086058001837,-0.00434480768801379,-0.00400550334704559,-0.000801109355809231,-0.00039057512219328,0.0128550204649751,0.0117881943089451,0.0110644611472184,0.0116325556928502
ZNF691,-0.0129415781754067,-0.00982730143009179,-0.0107067556507465,-0.00804918322807212,0.00109581366235862,-0.000276353131225254,0.0151243543510984,0.0118596860131157,0.00636087890919936,0.00330397245109061
BPTF,0.0106786900138344,0.0109761022562991,0.00168625443691231,0.00248148082688412,-0.000777537755720592,-0.00104901665301398,-0.0139699656879756,-0.01265471293944,-0.000568710684752869,0.00303967897702092
ZBTB1,0.0158602063294657,0.0109053715833174,-0.00154484737283501,-0.000278867754219758,0.00161851002348649,-0.00012398382597098,-0.0179993717847141,-0.0165894064102628,0.0012287832708606,0.00703044829787754
SRY,0.00770499203757801,0.00839571148888218,0.00251961585749821,0.00611887643453741,0.00109723434917485,0.000633107672437766,-0.0115878303425447,-0.0101974026827029,-0.00450765834996873,0.00193903012434855
TBX3,-0.0100915343074093,-0.00411928512793034,0.00540423095553177,0.00786944565612603,0.00107454735553938,0.00127650629984839,0.0109356382342363,0.00807173455038083,-0.00653866125735508,-0.0120353506655513
TWIST2,-0.0147809389458553,-0.0127914242024798,-0.0144642213799261,-0.0102763547829962,-0.0105412134841895,-0.00687852266070993,0.018654048585779,0.0162608394191076,0.0167333515440975,0.0161078725696165
SOX9,0.00477942454304009,0.00324850665537249,0.00378772664565113,0.00473397768312974,0.00893317371768,0.011262292517831,-0.00500173781508594,-0.00444147231803649,-0.0153476251388406,-0.0107001857336877
ZNF219,-0.00198300097039409,0.000323942587106379,0.00609170134105191,0.00457450988008948,0.00474696562996403,0.00220049471991231,-0.00412590961443514,-0.00128875912606551,-0.00291166291970241,-0.00858265593205174
TEAD3,0.00396878321885286,0.00222393925238313,0.00771346829899543,0.00771429584719276,0.00693050414981907,0.00960257175958656,-0.010512923979091,-0.0102910253800641,-0.00939326083941148,-0.00724068413133924
ZBTB7A,0.00498008085699361,0.00578938212805994,0.00249340186151906,0.00158586157872595,0.00098541793862076,-0.00119376168871045,-0.00824757114991648,-0.00459799668155705,-0.00158389360284315,-0.000111677127018595
AHRR,0.0104825209341373,0.00671610711817557,0.006107047448901,0.0132078757255531,0.00359897144870792,0.00541069824057731,-0.0145006693170807,-0.0133300557959036,-0.00601605344882173,-0.00679607380073884
AHR,0.0104825209341373,0.00671610711817557,0.006107047448901,0.0132078757255531,0.00359897144870792,0.00541069824057731,-0.0145006693170807,-0.0133300557959036,-0.00601605344882173,-0.00679607380073884
NR1H3,-0.0113381480624068,-0.00706118099280096,-0.000428310528438733,-0.00503819173466738,-0.00211245610402479,0.00203114396742629,0.0167198048318114,0.0143759162894185,-0.0028942979109669,-0.00674278966235819
NR1H2,-0.0113381480624068,-0.00706118099280096,-0.000428310528438733,-0.00503819173466738,-0.00211245610402479,0.00203114396742629,0.0167198048318114,0.0143759162894185,-0.0028942979109669,-0.00674278966235819
PAX9,-0.0135605049045035,-0.0194798814303689,0.00487693459450295,0.00835126548449182,0.0161828295314011,0.0123499725558675,-0.000975156209536648,0.000843128311965993,-0.00320117395136772,-0.00372768332889382
PBX2,-0.00819793267609786,-0.0102780996578866,0.00690340089861826,0.00879771858300895,0.00977841308684271,0.0133398420931326,-0.00809194971527443,-0.00789724554997135,-0.00489128595923996,0.000409531673625937
AL8454643,-0.00819793267609786,-0.0102780996578866,0.00690340089861826,0.00879771858300895,0.00977841308684271,0.0133398420931326,-0.00809194971527443,-0.00789724554997135,-0.00489128595923996,0.000409531673625937
BX2846861,-0.00819793267609786,-0.0102780996578866,0.00690340089861826,0.00879771858300895,0.00977841308684271,0.0133398420931326,-0.00809194971527443,-0.00789724554997135,-0.00489128595923996,0.000409531673625937
CR8124782,-0.00819793267609786,-0.0102780996578866,0.00690340089861826,0.00879771858300895,0.00977841308684271,0.0133398420931326,-0.00809194971527443,-0.00789724554997135,-0.00489128595923996,0.000409531673625937
BX9272396,-0.00819793267609786,-0.0102780996578866,0.00690340089861826,0.00879771858300895,0.00977841308684271,0.0133398420931326,-0.00809194971527443,-0.00789724554997135,-0.00489128595923996,0.000409531673625937
CR9338788,-0.00819793267609786,-0.0102780996578866,0.00690340089861826,0.00879771858300895,0.00977841308684271,0.0133398420931326,-0.00809194971527443,-0.00789724554997135,-0.00489128595923996,0.000409531673625937
AL6628305,-0.00819793267609786,-0.0102780996578866,0.00690340089861826,0.00879771858300895,0.00977841308684271,0.0133398420931326,-0.00809194971527443,-0.00789724554997135,-0.00489128595923996,0.000409531673625937
BARX1,0.0139427637638959,0.0063476991299603,-0.000111183987519241,0.00453676208795903,-0.00481720455351659,-0.00602725605651899,-0.0160511265323309,-0.0119433453520427,0.00666637012207695,0.0132830351932825
MYF6,-0.00318590223699763,-0.00238902889196149,-0.0058892432037886,-0.00847159938034094,-0.00948601820081887,-0.00969985755475373,0.000374769331799762,0.000479498707888552,0.0191442481116499,0.0149383998453625
PRDM16,0.000447842344623535,0.00103625886333791,0.00137877872254867,-0.00244974070919762,0.00973177489798092,0.0123997933186784,-0.00935578920426917,-0.00780814583264109,-0.00780200763005333,-0.00311349910839676
ZNF354C,-0.0103393378774269,-0.00559094158886953,0.00201144460413643,0.00331518623881874,0.00398993219259058,0.00367612681079698,0.00568523289359328,0.00460054347407278,-0.00348958873264552,-0.00505604721829887
KLF16,-0.000958479380408502,0.000253997992403176,-0.000248018744083964,-0.00537879578843017,0.00588835173014779,0.00254248795386401,-0.00595862652587007,-0.00202811998169671,0.00193110992154755,-0.00179220071955316
ALX1,-6.14620577091621e-05,-0.00617748071011502,-0.00876037658542805,-0.00637264849884346,-0.00392637679190259,-0.00292809914068157,-0.00613145241584896,-0.00267418330946276,0.0145914192454808,0.0220801304620969
