0_1,0_2,4_1,4_2,8_1,8_2,12_1,12_2,24_1,24_2,36_1,36_2,48_1,48_2
Hoxa6,0.00533166696934289,0.00688465067495448,0.00554876918584615,0.00284769665969872,0.000102788012948916,0.00306271480585837,0.00174193622786216,0.00145708522992669,-0.00165303511772389,-0.00431803131154453,-0.00747260140099815,-0.00889184253676265,-0.00576355296634499,-0.00114589111448566
Zscan10,-0.00321541175484069,-0.00305622752417599,-0.00070270394002603,-0.00342874223093573,0.00198743624476703,0.00113524445090396,0.00315877313111862,0.00355857276151765,0.00335465002013002,-0.000319199410719388,-0.00143440263410995,-0.00200353561385938,-0.000861794127516208,0.00148719568901833
Arid5a,0.00440240264762085,0.00856344913914685,0.00445933896881716,0.00249008431831425,0.00101595036605953,0.000687950785977522,0.00017397250575385,-0.00134945659350074,-0.0029134362454649,-0.00463622521306012,-0.00453995205975569,-0.00513261493268796,-0.00302597523452777,-0.0028261583981157
Tbx21,0.00221742815745558,0.00419942767422627,0.00233499666520693,0.00666360705770418,0.000702890826132658,0.00316302170981782,-0.00543411655582678,-0.00428605325732409,-0.00851036136238355,-0.00467005319688049,-0.00142675175466825,-0.00121833607020592,0.00205352409036792,0.00105471509901078
Hoxb1,-0.00569542865195906,-0.00798948392794298,-0.00379392362566778,-0.00578517655274486,-0.000306322966726013,0.000186672374327145,0.00345820524111991,0.00217976751058687,0.00180101534847798,0.00168038909822376,0.00248479034971283,0.003755170952418,0.00442754873432436,0.00456750998586201
Msx3,0.00452929784227878,0.00524248294273935,0.0044810644589856,0.0020485838001361,0.00192605740267308,0.00215484205569257,-0.00179270538640815,-0.00218581901106796,-0.00400607358875812,-0.000698346026927921,-0.00518354231401899,-0.00404658246217873,-0.00305980373445097,-0.000326769590742194
Hoxa9,0.00348471758747632,0.007812687014681,0.00316469134174101,0.00636123748231677,0.00302598043692903,0.00337505729277967,9.70477353394242e-05,-0.000160396320087946,-0.00127121668529504,-0.00528800686874551,-0.0084237637790495,-0.00916860199699714,-0.00495244083033736,-0.00225114919756616
Sox14,-0.00508887786479748,-0.00446316809508559,-0.00269997203571333,-0.00283096682879483,-0.00439380940565468,-0.0029451453747146,-0.00389153935416157,-0.0019642116576469,-0.000547801617221449,-0.000745901728401388,0.00835962964336417,0.00583735821281413,0.0066927599852401,0.00813629302930804
Irf9,-0.00753508726450788,-0.00215552481130662,-0.00291056788781498,-0.00478918019621804,-0.00147654691084758,-0.00198802388799645,-0.000567580490349624,0.00130110857493177,0.00337400442319585,0.00189544986607931,0.00301477243825318,0.00168597891762656,0.00392805314591129,0.00595059115188874
Pbx1,-0.00553989502175618,-0.00497937467948284,-0.002414369966506,-0.00346199163567966,-0.00105135589617944,-0.000995578521879127,0.00161690203564727,-0.000832338679634365,-0.00112546974727873,0.00212410560396981,0.00589256114241267,0.00428877444285512,0.00297769120447218,0.0053936947757162
Sox17,-0.00582301122712281,-0.00437960557465687,-0.00147449139143417,-0.00364441540500722,-0.00259700887611566,-0.00142115750053562,0.00066503600737609,-0.00145361113588957,-0.000239129296369628,-0.000603352172530852,0.00640926585243828,0.00247073403645456,0.00645879495359811,0.00562492058405116
Ovol1,0.00430477984134968,0.0080091539023137,0.00492547924194366,0.00403702807805117,0.00114479278227749,0.00113184413875799,0.00165812037460613,0.000172705002820104,-0.00419264697418733,-0.00786799846056585,-0.00476506473980697,-0.00624375998074946,-0.0032393030461129,-0.00278351857458002
Rfx3,0.0042575140973109,0.00546615524673353,0.00557679778874706,0.00686176079202003,1.50357743664061e-05,0.000193015943356073,-0.000217966591627305,-0.000713674733278424,-0.00629703723730455,-0.003604670621648,-0.00401076918833685,-0.00337851196943493,-0.0021351456728732,-0.00294845352161608
Rfx7,0.00241384537217714,0.00426545747517815,0.00435126655952349,0.00534296337115365,-0.0010077007734483,6.1866264796295e-05,-0.000963777817117501,-0.000941759215967276,-0.00422706910580876,-0.00178765081021204,-0.00220223866316534,-0.00328411577712109,-0.00135042569275026,-0.00105255379814092
Gata6,-0.00480596261476635,-0.0036791860793283,0.000135374581945,-0.0027355328599371,0.00222049512098119,-0.00148429804772828,-0.00169364800244831,-0.00117995259313028,-0.00512757404143919,-0.00530789860189338,0.00658015734552604,0.00118168336309504,0.00644720406616023,0.00685039244801952
Irx5,-0.00382097019348288,-0.0036684970956487,-0.00258924424816611,-0.00269153621026638,-0.00071299801849907,-0.00296058949226365,-0.00267000999539686,-0.00138348455062417,-0.00178340990712229,0.000182072517987686,0.00439772184942604,0.00398552005143329,0.00533089975404096,0.00756993040116145
Dmrta2,0.00178118618654632,0.00454458193804716,0.00325944432622065,0.0010307926984576,-0.000437166323549822,-0.00304580365780594,-0.00231928847830433,-0.00236338571117085,-0.0040639640929014,-0.0052341079473858,0.000449449842825494,0.000271939985200823,0.000983923870550393,0.00234878742504127
Msx2,0.00115568676232547,0.00474878686922551,0.00457750980990002,0.00219118966386094,-0.0012668205725513,0.000405253824362848,-0.00599306219504335,-0.00856911610776178,-0.00797346071901549,0.00199899443058532,0.000707779414739073,-0.000387474434448797,0.00344211241378005,0.00505865637444568
Mecom,-0.00149548155251977,-0.00087968936490998,1.22583631142967e-05,-0.00311405257956705,-0.00148259446822669,-0.00160716296888533,-2.7741645584195e-05,-0.00130663801928003,-0.00108254519679606,-0.00299492131300674,0.00344607024702143,0.00126912996536309,0.00341856539964054,0.00436318181364038
Stat1,0.000575505834404107,0.00147699488257961,-0.000135061435597891,-0.000739354938944287,-0.00409527356876097,-0.00268174889663311,-0.00332009945484297,-0.00196657077967571,-0.000722584688306682,0.00270368775982833,0.00183052816130415,0.000800225020854563,0.00230885900361686,0.00453835681133022
Cxxc1,0.00637804565172751,0.0144136274258424,0.00764909090917101,0.00602392831036869,0.000789615656331295,0.00273955525350084,-0.00485502587871862,-0.00298055746888536,-0.00471166584061932,-0.00437364087057596,-0.00630062286603052,-0.00974460246738534,-0.00622105385651377,-0.00214398272736676
Irx6,-0.00148792524807663,0.000679378658693327,0.00246758468192729,-0.000477832073618005,-0.00151917005964692,-0.00418176932150111,-0.00664627223649347,-0.00438395107356012,-0.00219635702532501,-0.00150351178575914,0.00477737164626395,0.00373439959187947,0.00395858404699478,0.00549447197668495
Osr1,0.00504127338335319,0.00657679135261044,0.00625414112529948,0.00261945282899101,-0.00123849592367999,0.00149236546532754,-0.00488708842597349,-0.00675142274987407,-0.0030298686932448,-0.00250521117552271,-0.00170923722391048,-0.00361356291532611,-0.000771919231883442,0.000667270618609189
Zfp369,-0.00498450942741487,-0.00612234049701944,-0.000775664539567683,-0.00353120826737596,-0.000540686999994621,0.000598474570342601,0.00021309188545053,0.000872202286939826,0.00130343449967281,-0.000996397875657432,0.00445708823637267,0.00122683506679158,0.00349689275366926,0.00469309584981312
Zfp110,-0.00498450942741487,-0.00612234049701944,-0.000775664539567683,-0.00353120826737596,-0.000540686999994621,0.000598474570342601,0.00021309188545053,0.000872202286939826,0.00130343449967281,-0.000996397875657432,0.00445708823637267,0.00122683506679158,0.00349689275366926,0.00469309584981312
Nr2c1,-0.0044602579307291,-0.00368272511418028,-0.000245279284460722,-0.00119699802828572,-0.00321968722814174,-0.000997983589674182,-0.00160122184107531,-0.00136502142784739,0.00166263033893547,0.00310061489496933,0.00374633862406681,0.00336785053395029,0.00306457421790905,0.00363323814159069
Nr3c2,-0.0052280540294621,-0.00456066736032369,-0.00137555426368225,-0.0042182538391903,-0.0017496421235523,0.000182409450870481,-0.00197676510307932,-0.00200591325956594,-0.00024804010259626,2.0164811494792e-05,0.00643032210202102,0.0042558927565484,0.00510993483440875,0.00553073469917319
Hhex,-0.0049057463620974,-0.00163291147730406,-0.00146680617184089,-0.00333909527301173,-0.00201612126887488,0.00075004403783202,-0.00283658816860597,-0.00196488641140084,-0.000276889961604878,-0.00115838327210721,0.00273393400794479,0.00340358756876658,0.00513803040054106,0.00590858704537793
Pknox1,-0.00504845169904593,-0.00537628607200679,-0.00133545252860499,-0.00116212082711589,0.00271462777878145,0.00419966586169275,0.000358134559128375,0.00186404828729623,-0.000999885013030434,-0.000975885294567668,0.0021142222292835,0.000361511983597414,0.0013191272701482,0.00188312545274369
Hsfy2,0.00952009219115938,0.0158488672208039,0.00985390101634905,0.00575579051077318,0.000372347216505835,0.000143537101340717,-0.00860454800424161,-0.0041737690053932,-0.00646278970518892,-0.00479004755502571,-0.00640758619250888,-0.00779856311947734,-0.00491607955648509,-0.00212515058165412
Nr4a2,-0.00294339338487044,-0.00136507250063395,-0.0015659574321399,-0.000703182692374283,-0.0026447107993913,-0.00304661721873152,-0.00183946827683346,-0.00178004783728489,-0.000160145403012114,-0.00246636855116697,0.00626399285619978,0.00258352621963999,0.00331509291278676,0.00514228746549409
Hbp1,-0.00530950600652962,-0.00286979204234521,-0.0026315848964259,-0.000966812495208985,-0.00205122938544912,-0.003229176456633,-0.000401336227574266,-9.02908870850649e-05,-0.00173220555217936,-0.00142833755714894,0.0056525791446764,0.00372334512452129,0.00564824499745986,0.00500554105432905
Hoxd8,0.0070666981241546,0.00738903004635676,0.00441559785654848,0.00424838287189567,0.000215689300979732,0.00284044262397258,0.000771469495400605,0.00258613045440569,-0.000379562279077214,-0.00103598084440014,-0.0106213172372823,-0.00891693846552382,-0.00777923159319292,-0.00214990230345796
Osr2,0.00394940283904057,0.00520816761326377,0.00543859840047702,0.00159017130824001,-0.000675130000023926,-0.000326238537971282,-0.00513288444542626,-0.00755514511875037,-0.00031502325452254,-0.000473272206111448,-0.000665418174044891,-0.00298686299531642,-0.00135831660128936,0.0021148779006742
Mga,0.00169347754216981,0.00111902833513838,0.00503280874716676,0.0052444675365146,0.00419104998827577,0.00376914911517312,-0.00150048205440759,-0.00153829140348943,-0.000808981339868521,-0.00325327067256138,-0.0055133884901935,-0.00553139682655049,-0.00416774558710674,-0.000774351378677991
Arid5b,-0.00547272486605251,-0.0059298875746307,0.00169220135316469,-0.0047308594538154,-0.00629022261354403,-0.00784905651051969,-0.00605515921742,-0.00387758398358547,-0.00302287513519414,-0.003517722933431,0.010166914094586,0.00850956873251957,0.0126542481818469,0.0120162956093779
Irx3,0.00277326321163912,0.00469702490545471,0.00405559518417915,0.00431697984189651,-0.00102334097430161,-0.000355287179266649,-0.00327548972338604,-0.0032732082476503,-0.00457789560450432,-0.000845527125909767,-0.00118546584165086,-0.00378708570876377,-0.000485808187556606,0.00216390420076631
Plagl1,-0.00436997729150924,-0.00162031065462059,3.69719865641258e-05,0.000479019064817551,0.00274240545116303,0.00215689466097031,0.00138933613438044,0.00285279651927351,0.00271973010142252,-0.00116747455922032,-0.00246799133437693,-0.000662089584794953,-0.00292472595631674,0.000125153071274545
Hoxd9,0.00222490684102308,0.00580657935163931,0.00441605028429821,0.00323955039614453,-0.000415352483819298,0.00166554553059966,0.000456003760354099,0.00138507788706074,-0.00282055525955106,-0.00121711771046815,-0.00480323729993323,-0.00393038462445605,-0.00427286902386522,-0.00189483380585536
Rela,-0.00609137333345502,-0.00256118724993125,0.000196728083042471,-0.00147732702388503,0.00259507088578312,0.00100218981915177,0.000487440709038585,0.0035257767267755,0.000442630278651992,-0.000213542620159542,0.000123317195470721,-0.00173999600226298,0.00108172143194273,0.00228033655539782
Hoxa1,0.00145117153485645,0.00479119937330717,0.00409175529081473,0.0030640101229949,0.0012982670075745,0.00419465794411574,0.000601084334642489,-0.000254061673251024,-0.00308571439136854,-0.00266974050107732,-0.00382139341487434,-0.00651717070995986,-0.00261671411121363,-0.00177378977947304
Rorc,-0.00604613636450015,-0.00425624345306013,-0.00203418240244446,-0.00216987795478251,-0.00339615240579497,-0.00207836660979949,-0.000445733109842465,-0.00153284915491381,0.000804034402725226,0.000885144522565343,0.00313069602030005,0.00388008482258898,0.0070414233931796,0.00596145968684249
Neurog2,-0.0121590798594147,-0.0119428522013924,-0.00662585224480049,-0.0054369515820234,-0.00145654558600348,-0.00124460133485136,-0.000241177268048818,0.00131074346444972,0.00219781153717442,0.00809698483330075,0.00923004365498317,0.00672935842172247,0.00820134066993097,0.00745053327892934
Neurog3,-0.0121590798594147,-0.0119428522013924,-0.00662585224480049,-0.0054369515820234,-0.00145654558600348,-0.00124460133485136,-0.000241177268048818,0.00131074346444972,0.00219781153717442,0.00809698483330075,0.00923004365498317,0.00672935842172247,0.00820134066993097,0.00745053327892934
Foxo6,-0.00414441726467703,-0.00262276593180545,-0.00186321039174415,-0.00358251928052723,-0.00355148536506779,-0.00269656427456583,-0.00318002201501131,-0.00214852197563921,0.0023450923349367,-0.000294961307027937,0.0042089142777654,0.00545315670250902,0.00306488820784611,0.00802966634104303
Smad4,0.00136842567792476,0.0013872785887943,0.00131970627928423,-0.00111765109699737,-0.00247448594889157,-0.00312976486971778,-0.00389565290593952,-0.00219991407953463,-0.000819033189704946,0.00103359038716414,0.00113333489038907,0.000807932378633965,0.00361117906733749,0.00263716126292447
Stat3,-0.000425850136579125,0.000186675693110171,0.000410836388144163,0.000291403267375892,-0.00340112017945978,-0.00288011351422956,-0.00261526756854092,-0.00131559816779821,-0.000456685123475783,0.00167596003376768,0.00253301963393534,0.000856795714837153,0.00188056873854104,0.00389174690643806
Spz1,-0.00164650784319904,1.31326526216433e-05,0.00547958856598555,0.00200157307986084,0.00373156387995928,0.00372993722159635,0.000696803160174719,0.00143555463310442,0.000352039957220608,-0.00198681604738189,-0.00330470655375293,-0.00384156593391146,-0.00454321135401039,-0.0021824993701986
Hoxa13,0.000468444378405014,0.007072810474848,0.0038750231027442,0.00378046517776273,0.00276702322747842,0.00196936018715591,0.00107935356810267,0.0001901842390766,-0.00332620489167432,-0.00164751719691711,-0.00614678221632509,-0.00366847998519685,-0.00529409527147051,-0.00208070013783359
Glis2,-0.00282184426458145,0.000184287514040996,0.00301086882344196,0.00251952572221075,0.00354479079959525,0.00199653659850728,0.000821077377613926,0.00267195592893056,0.00295214899233505,-0.00223449963052907,-0.00577815548275089,-0.00572471000970482,-0.00262329601212676,-0.00049692921239082
Rxrb,-0.00403563691247518,-0.00364684532871989,0.000556154256866569,0.00113484846105768,-0.00180496951913366,0.00231780115383843,-0.00338080334832234,4.43262826146616e-05,0.00165887875156831,-0.000883990772387155,0.00244541540838272,0.00115245823786424,0.00159212991671262,0.00251007181116475
Stat6,-0.00359062290368076,-0.00147049769657599,-0.000752986435918765,-0.0032508739068849,-0.00220461025716581,-0.00234768846267538,-0.000408133896785278,0.00120382401172902,-0.00165158090953569,-0.00202070301176202,0.00418080685167482,0.00101873009808611,0.00500418332554139,0.00521924632212629
Nr1d1,-0.00500424783452896,-0.00451431203549203,-0.00233404541453621,-0.00207385299359151,0.00121702345550321,-0.00163010998250818,-0.00108801212422739,-0.0008179295603871,0.000462371063491267,-0.00127251831165012,0.00455048631685567,0.00367984995627711,0.00480795609061582,0.00305408781401116
Nr1d2,-0.00500424783452896,-0.00451431203549203,-0.00233404541453621,-0.00207385299359151,0.00121702345550321,-0.00163010998250818,-0.00108801212422739,-0.0008179295603871,0.000462371063491267,-0.00127251831165012,0.00455048631685567,0.00367984995627711,0.00480795609061582,0.00305408781401116
Hoxb6,-0.00179211618523442,0.0014534566866859,0.00163054756938315,0.000619130568584743,-0.00417481122908265,-0.00387289915083572,-0.00445599824272849,-0.00668354062567905,0.000147306195597246,-0.000139623644416959,0.00375518208149047,0.00137787314835235,0.00361799678019871,0.00738336393516996
Hoxd12,0.00209581446029861,0.00428728864809251,0.00435084675212642,0.00427293018753405,0.0010169415070604,0.00194791025207036,-0.000218771623431643,0.000537436969552919,-0.00166068121663366,1.21840581164268e-05,-0.00497763261607652,-0.00665531582677899,-0.00433216855540799,-0.000811214737620199
Tbr1,-0.00381445585528369,-0.0056609572191768,0.00028945528511896,-0.000647540593999393,-0.000124438164290752,0.000543895232781016,-0.00326250266203649,-0.00153737248894627,-0.00118305126581607,-6.36140224071491e-05,0.00684298757478309,0.0010773853128636,0.0039187359612253,0.00420537607207676
Rarg,-0.00211683306246425,-0.00176657136487341,0.00171749648398967,0.000736445324573615,-0.0030160702484431,-0.00116574169070945,-0.00355836763912166,-0.00235271582600865,-0.000856955081443155,0.000463229598006185,0.00233353596645579,0.000959162488355914,0.00443392489424152,0.00411200869018472
Tbx2,0.00198095188969608,0.000801322106148231,0.00456992222194403,0.00437756572731211,0.00511794469646351,0.00433390938348323,-0.000935446703548722,-0.00091006600613313,-0.00224922070474227,-0.00306521374821877,-0.0041205976539732,-0.00660202920237978,-0.00402123967567872,-0.000898687434188012
Pgr,-0.00449560404141469,-0.00294661465446792,1.03931757265306e-05,0.000808866283804034,0.0051231768423734,0.00542007684951632,-0.000103265754091169,0.00105419450789042,0.00316776333325902,-0.00400378627022941,-0.000399766203560247,-0.00492295192445186,0.000653446117788613,-0.00205836804189216
Pou4f3,-0.000842627574810809,0.000442422198509401,0.00451098348033937,-0.00128913508366233,0.00170988065278599,0.00237713044091542,0.00310989995390877,0.00270101125486859,-0.000259083972569081,-0.000792269608659524,-0.002482517909192,-0.00336970323373165,-0.00354154698357446,-0.00135940307241453
Tbx1,-0.00446983741541691,-0.00637753264412453,0.000518203076431323,-0.00122607773706456,0.00148217552886803,0.00306794571669366,-0.00225606725311047,-0.00202868197244511,0.000228754775331128,-0.00178658176076485,0.00296994069757658,0.000893348829910171,0.00259724457843833,0.00536461482402327
Tbx10,-0.00446983741541691,-0.00637753264412453,0.000518203076431323,-0.00122607773706456,0.00148217552886803,0.00306794571669366,-0.00225606725311047,-0.00202868197244511,0.000228754775331128,-0.00178658176076485,0.00296994069757658,0.000893348829910171,0.00259724457843833,0.00536461482402327
E2f8,0.00365069079772809,0.00703326370018794,0.00419313262175715,0.00217617561644582,-0.000656921536502927,-0.00180614519780587,-0.00139168980682848,-0.00109051314944157,-0.0028890394742728,-0.00206969492073402,-0.00174254195001344,-0.00504886732926244,-0.00266248359420811,0.00103699615093132
Esr1,-0.00235390956752961,-0.00126470600922927,0.0017988831967537,-0.000250854224242883,-0.00254480708360558,-0.000280860968976308,-0.00444576436187861,-0.00219566202916181,0.000718989877486516,-0.000185572438197189,0.00163139063693238,0.0012075101731468,0.00363031833473776,0.00377595869460815
Foxf2,-0.00356069672618436,-0.00321152689109729,-0.00223682696473337,-0.00259855444016322,-0.0032917704697542,-0.00347634046252103,-0.00329443078482554,-0.000223356032170568,0.00233841424891801,-0.000511479808416801,0.00417330516316333,0.00558117053469048,0.00293878734646554,0.0065265778191258
Foxf1a,-0.00356069672618436,-0.00321152689109729,-0.00223682696473337,-0.00259855444016322,-0.0032917704697542,-0.00347634046252103,-0.00329443078482554,-0.000223356032170568,0.00233841424891801,-0.000511479808416801,0.00417330516316333,0.00558117053469048,0.00293878734646554,0.0065265778191258
Foxc2,0.00348623734980838,0.0064638375844967,0.00367546124927279,0.00160659143369198,0.000224220121289361,-0.000824929056332826,8.96878495938985e-05,0.000552013582026526,0.00151882614090935,-0.00275503217925613,-0.00420048787356685,-0.00367701690440239,-0.00497140835139095,-0.00273276847014466
Foxs1,0.00348623734980838,0.0064638375844967,0.00367546124927279,0.00160659143369198,0.000224220121289361,-0.000824929056332826,8.96878495938985e-05,0.000552013582026526,0.00151882614090935,-0.00275503217925613,-0.00420048787356685,-0.00367701690440239,-0.00497140835139095,-0.00273276847014466
Pou2f3,-0.00601598611728671,-0.00526459404716234,-0.0020308716987257,-0.0028233445344836,-0.00106642185482721,-0.00076053091618261,-0.00124270949374832,0.000703551626256328,0.000193320458551596,0.00307253482901579,0.00504494890983134,0.00350291085717515,0.00470393294467298,0.00370450115014465
Hoxd13,7.16242266214501e-05,0.00474050124435116,0.00267773808789175,0.00255173126132526,0.00218486229496067,0.00183966036436384,0.00124977077028596,0.00101724747220121,-0.00244718982381257,-0.000293475266974264,-0.00442580816110541,-0.00237151622100527,-0.00453207960701998,-0.00218326427660264
Zfp384,-0.000230248457453532,0.00617062142262487,0.00314909739559557,0.00169374240848653,-0.000519768349599031,-0.00392024845552606,-0.00248521662415455,-0.000583289726994916,-0.00224768825101261,0.000614264442306601,-0.00414052285136444,-0.00161984877921107,-0.000590342749460367,0.00356619420183228
Dmrt1,0.00276373104534319,0.004838694624207,0.00502454754282588,0.00157114558253998,-0.000734793622248653,-0.00171711313485711,-0.000784812504679509,-0.00239443482049077,-0.00368432332986746,-0.00374967735228773,-0.00192146509420793,-0.00083790064372205,-0.0010815539036208,0.00112904226084286
Hoxd1,0.000250054608961575,0.00402560731835861,0.00325233987095555,0.00196714067168094,0.000626116905814704,0.00121052523295277,-0.00238329336207168,-0.00434882567831918,-0.00575741562943484,0.000845018504893463,-0.000433639575001921,-0.00223067499609983,0.00095902292948985,0.00205182101747141
Lhx6,-0.00489895044744819,-0.00579679665732875,-0.00404561432259504,-0.00407485228762784,-0.00173184921633992,-0.000692533072791877,2.48362306168246e-05,0.00117632590030733,-0.000552345132109056,0.00244153191129529,0.00448349393296905,0.00384086494847474,0.00558055928523214,0.00528827924401731
Sp100,0.00435452362455194,0.0101055645049712,0.00725301423087389,0.00200320879532355,-0.00371499763324311,-0.00571617561333672,-0.00629602967944749,-0.00665505249315617,-0.00838276666690971,0.00249859740852272,0.00213003154251513,-0.000786386313566742,-0.00017274823406014,0.00472424013838243
Hoxa2,0.00192510534682311,0.00444594846905831,0.00396345780738007,0.00257742243095718,0.00123064907118146,0.00112376641982878,0.000594392311133594,-0.00235032006617936,-0.0046626927046681,-0.00309197291378932,-0.00203511182372471,-0.00408488485183144,-0.000773643660357846,-0.00023373536111752
Cdx2,0.00256198068921064,0.0053172811861164,0.00318440923051985,0.00251932553611493,0.000612417153329214,0.000868400383131744,-0.000508568079256335,0.000218927394369167,-0.000370424809055567,-0.00319044926788245,-0.0054808535909259,-0.00554032397592744,-0.00344782115824586,0.000657862208638092
Pou2f2,-0.00360182685784259,-0.00350943699143504,-0.00355211835802983,-0.00427797096762459,-0.00408178219138954,-0.00210324607870975,-0.00108203622097252,-0.00271324322264579,0.000771329243015956,8.28951283421003e-05,0.00625440985729986,0.00323762929016151,0.00629984844480676,0.00761197003850649
Rhox8,0.00312341220886365,0.00423075289703771,0.00388318292553171,0.0030100787170992,-0.000258472753427885,0.00300383817506567,-0.00352021743716295,-0.00081358395367951,-0.00155818271714663,-0.00721031185974433,-0.000706613342100065,-0.00262832025274849,-0.00306110170208209,-0.000849808436766446
Barx1,-0.00324123972149101,-0.00168142564694387,-0.00131595453872634,-0.00335851925122477,-0.00142962287895119,-0.00111336899392503,-0.00192176282426403,-0.00151075771443683,0.00154638288255172,0.0060032352145987,0.00150861633134143,0.00146181848373267,0.00309837705470165,0.00391558215273197
Prdm11,0.00805031001818043,0.00953025272837535,0.00638714435775981,0.00513167089963798,-0.00154735556754498,0.000845125285932079,-0.00243983736376568,-0.00184919664480711,-0.00477923934972078,-0.00907216762957812,-0.00541262061368299,-0.00573377254260725,-0.00384988807348583,-0.000117440595971074
Pou5f1,-0.00167778974203922,-0.00153331371601984,0.000712824274840373,-0.00163291523463581,-0.0020584582371597,-0.00169758137476872,-0.00056859202912379,-0.00144626518538497,-0.000380629386818047,-0.00237381110458357,0.00185664282328463,0.00269667769216828,0.00317297872178343,0.003765473834002
Nr2f2,-0.00228960070276812,-0.00158413833880949,7.09757164756609e-05,-1.45830013516188e-05,-0.00256787124222699,0.000513854673588336,-0.00407912483777361,-0.000500074125087175,0.00159371268532547,-0.000982127401498507,0.00162650284930417,0.00141646886186847,0.00291804190900315,0.002718856168472
Trp73,0.00512230132519636,0.00777336949363904,0.00276643909267604,0.00517930607279411,0.0003996124726249,0.000645490058378226,-0.00269394803371757,-0.000748534498213579,-0.00459346812794276,-0.00214103524787407,-0.0017750355348637,-0.00604365190023985,-0.00466196615467486,-0.000531786957842
Neurod2,-0.00833516837739211,-0.0103012445518083,-0.00637402852949195,-0.0054660704206482,-0.00380511427027117,-0.00384044848360173,0.000876979120313507,0.00161696822240721,0.00223138107862,0.00388372771897411,0.00851467689101389,0.00564659328588165,0.0103607016717061,0.00682449821463502
Hic1,-0.00545150576001791,-0.00541797112598516,-0.00155698790653117,-0.00223270539946887,0.00217174553095523,0.000627995807138376,0.00304192187512092,0.00159390263305859,0.000587397033639441,0.00141388905321023,0.00183593437846665,-0.000663541331743685,0.00198317956967186,0.00299050386035256
Grhl1,0.00689235693543091,0.0121425314136718,0.00479416390927083,0.00445030484047998,0.000274102188437514,0.000169265839116126,-0.0020867295726505,0.00036507871665487,-0.00154313210365105,-0.00481645012910068,-0.00609808504082502,-0.00706265720822315,-0.00703339474638247,-0.00358007019355181
Zbtb49,0.00351717551222571,0.00495627384991777,0.00393739381987141,0.00354759027231435,-0.000193652199962424,0.00134680472139849,8.85467061401794e-05,-0.00157075449299966,-0.00315748860209959,-9.99614176713376e-05,-0.00318289989586452,-0.00440846013864415,-0.00380703370626083,-0.000704304025713601
Tcfap2a,-0.000231899700286302,-0.0014068930283852,0.00107269701631112,0.000568842752114336,0.00153159710446902,0.0011142959320762,0.00142024133269909,0.00255561901724486,0.00139827739137869,-0.0022009281259902,-0.00202805387263692,-0.00289795529983781,-0.00145265327522005,-0.000427256135758794
Sox2,-0.00286788787970884,-0.0026853154907799,-0.000627945731139661,-0.00289293742400926,-0.00235775650142033,-0.00183930699721056,-0.00130695932789686,-0.00111722300924501,0.00111243120896571,-0.00162149768814517,0.00413183528606344,0.00338679320315399,0.00341952590857358,0.00446085941796303
Nfib,-0.0055414583591975,-0.00549419903018709,-0.00132035936338901,-0.00166792352756531,0.00326285376529202,0.00217108029702901,0.00344475988595523,0.00410835599042539,0.000883357785206009,0.000402973577246227,0.000766364029128195,-0.00235375265712581,-0.000102201027071893,0.0020852660605032
Nfia,-0.0055414583591975,-0.00549419903018709,-0.00132035936338901,-0.00166792352756531,0.00326285376529202,0.00217108029702901,0.00344475988595523,0.00410835599042539,0.000883357785206009,0.000402973577246227,0.000766364029128195,-0.00235375265712581,-0.000102201027071893,0.0020852660605032
Rora,-0.00131466389891859,-0.00107358667264119,0.000246397044797354,0.000861336946745929,-0.00241153461176929,-0.00114268392711553,-0.00282690616195927,-0.00281858243846486,-0.000963225546531613,-0.000342375298721692,0.00220042544360306,0.00266649156512418,0.00185188141417308,0.00464136420975451
Ppara,-0.000271046071992898,0.00179301525155899,0.00337553642072848,0.00210336288586864,0.00381617248526659,0.00161618898266911,-0.00125669416987518,0.000299219941822508,0.00017888916756049,-0.00602743605806108,-0.00337413910942755,-0.00407013459227364,-0.00151439204072643,-0.000413281060576765
Nfatc3,-0.0039709679326516,-0.00337427638427557,-0.00113750782687997,-0.00320473741034487,-0.00121738883731115,-0.00178580966741116,0.00249209995865273,0.00214443200022443,0.00113576319336305,0.00136015596908425,0.000297968383353123,-1.73685563627582e-05,0.00272031599044708,0.00493228315923466
Nfatc4,-0.0039709679326516,-0.00337427638427557,-0.00113750782687997,-0.00320473741034487,-0.00121738883731115,-0.00178580966741116,0.00249209995865273,0.00214443200022443,0.00113576319336305,0.00136015596908425,0.000297968383353123,-1.73685563627582e-05,0.00272031599044708,0.00493228315923466
Sohlh2,0.00656675591597529,0.00290208881717516,0.0055297025305148,0.00270333112528374,-0.00266223826229487,-0.00173110812752433,-0.00157737749575876,-0.000677528699271481,-0.00324987134321718,-0.00255375301741496,-0.000856869774479171,-0.0059778246573071,-0.00108948401807545,0.00195630743423383
Nr1h4,-0.000994596997138902,-0.000505192584218281,0.00126395631202705,7.27786672900608e-05,-0.00274938460391367,-0.00215159725299114,-0.00346829088927155,-0.00324222385317146,-0.00229292238146809,-0.00301908953098142,0.00367450097051889,0.00132184948996057,0.0050698508424441,0.00512603635702196
