"#COUNT_001","#GeneInGO","#GeneInGOAndHitList","#GeneInHitList","#TotalGeneInLibrary","%InGO","_InGO","_LogP_MyList","_MEMBER_MyList","_PATTERN_","_RANK_","BestEnrichmentInGroup","BestLogPInGroup","canonicalName","Category","CategoryID","CLUSTER_LABEL","Description","Enrichment","EvidenceCutoff","FirstInGroupByEnrichment","FirstInGroupByLogP","Gene","GeneID","GiniIndex","GROUP_ID","Hits","id","Log(q-value)","Log_q_value_","LogP","name","PARENT_GO","selected","shared name","STDV %InGO","STDV_InGO","Symbol","Z-score","Z_score"
"12.0","96.0","12.0","500.0","30242.0","2.4",,"-7.187077596293253","1.0","M1","1.0","8.463631399317405","-25.066990220248382","R-HSA-141444","Reactome Gene Sets","6.0"," ","Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal","7.5605","0.0","0.0","0.0","R-HSA-141444","1062|1778|1781|4928|6232|7514|11243|51143|79003|80152|220134|100527963","0.0","4.0","CENPE|DYNC1H1|DYNC1I2|NUP98|RPS27|XPO1|PMF1|DYNC1LI1|MIS12|CENPT|SKA1|PMF1-BGLAP","35","-5.2569404615272335",,"-7.187077596293253","35","","false","35","0.6844559883586381",,"","8.347486023194037",
"12.0","96.0","12.0","500.0","30242.0","2.4",,"-7.187077596293253","1.0","M1","1.0","8.463631399317405","-25.066990220248382","R-HSA-141424","Reactome Gene Sets","6.0"," ","Amplification of signal from the kinetochores","7.5605","0.0","0.0","0.0","R-HSA-141424","1062|1778|1781|4928|6232|7514|11243|51143|79003|80152|220134|100527963","0.0","4.0","CENPE|DYNC1H1|DYNC1I2|NUP98|RPS27|XPO1|PMF1|DYNC1LI1|MIS12|CENPT|SKA1|PMF1-BGLAP","34","-5.2569404615272335",,"-7.187077596293253","34","","false","34","0.6844559883586381",,"","8.347486023194037",
"15.0","113.0","15.0","500.0","30242.0","3.0",,"-9.2015921153191","1.0","M1","1.0","8.463631399317405","-25.066990220248382","R-HSA-69618","Reactome Gene Sets","6.0"," ","Mitotic Spindle Checkpoint","8.028849557522124","0.0","0.0","0.0","R-HSA-69618","1062|1778|1781|4928|6232|7324|7514|11243|51143|51433|64682|79003|80152|220134|100527963","0.0","4.0","CENPE|DYNC1H1|DYNC1I2|NUP98|RPS27|UBE2E1|XPO1|PMF1|DYNC1LI1|ANAPC5|ANAPC1|MIS12|CENPT|SKA1|PMF1-BGLAP","33","-7.0502109137868105",,"-9.2015921153191","33","","false","33","0.762889244910426",,"","9.705750045049884",
"22.0","204.0","22.0","500.0","30242.0","4.4",,"-11.350307749517063","1.0","M1","1.0","8.463631399317405","-25.066990220248382","R-HSA-68877","Reactome Gene Sets","6.0"," ","Mitotic Prometaphase","6.522784313725491","0.0","0.0","0.0","R-HSA-68877","1062|1639|1778|1781|4928|6232|7283|7514|8243|11243|11258|23354|27229|51143|55142|79003|79441|80152|114791|115106|220134|100527963","0.0","4.0","CENPE|DCTN1|DYNC1H1|DYNC1I2|NUP98|RPS27|TUBG1|XPO1|SMC1A|PMF1|DCTN3|HAUS5|TUBGCP4|DYNC1LI1|HAUS2|MIS12|HAUS3|CENPT|TUBGCP5|HAUS1|SKA1|PMF1-BGLAP","32","-9.002248758147314",,"-11.350307749517063","32","","false","32","0.9172131704244113",,"","10.262086038522263",
"25.0","237.0","25.0","500.0","30242.0","5.0",,"-12.596639098798063","1.0","M1","1.0","8.463631399317405","-25.066990220248382","R-HSA-2555396","Reactome Gene Sets","6.0"," ","Mitotic Metaphase and Anaphase","6.380168776371309","0.0","0.0","0.0","R-HSA-2555396","1062|1778|1781|3837|4928|5682|5685|5688|5693|5695|5709|5710|6232|7324|7514|8243|11243|23636|51143|51433|64682|79003|80152|220134|100527963","0.0","4.0","CENPE|DYNC1H1|DYNC1I2|KPNB1|NUP98|PSMA1|PSMA4|PSMA7|PSMB5|PSMB7|PSMD3|PSMD4|RPS27|UBE2E1|XPO1|SMC1A|PMF1|NUP62|DYNC1LI1|ANAPC5|ANAPC1|MIS12|CENPT|SKA1|PMF1-BGLAP","31","-10.20887073632284",,"-12.596639098798063","31","","false","31","0.9746794344808964",,"","10.781302927767593",
"25.0","236.0","25.0","500.0","30242.0","5.0",,"-12.63842863609811","1.0","M1","1.0","8.463631399317405","-25.066990220248382","R-HSA-68882","Reactome Gene Sets","6.0"," ","Mitotic Anaphase","6.407203389830509","0.0","0.0","0.0","R-HSA-68882","1062|1778|1781|3837|4928|5682|5685|5688|5693|5695|5709|5710|6232|7324|7514|8243|11243|23636|51143|51433|64682|79003|80152|220134|100527963","0.0","4.0","CENPE|DYNC1H1|DYNC1I2|KPNB1|NUP98|PSMA1|PSMA4|PSMA7|PSMB5|PSMB7|PSMD3|PSMD4|RPS27|UBE2E1|XPO1|SMC1A|PMF1|NUP62|DYNC1LI1|ANAPC5|ANAPC1|MIS12|CENPT|SKA1|PMF1-BGLAP","30","-10.23679412784824",,"-12.63842863609811","30","","false","30","0.9746794344808964",,"","10.812413505723217",
"23.0","191.0","23.0","500.0","30242.0","4.6",,"-12.857653594274119","1.0","M1","1.0","8.463631399317405","-25.066990220248382","R-HSA-2467813","Reactome Gene Sets","6.0"," ","Separation of Sister Chromatids","7.283413612565445","0.0","0.0","0.0","R-HSA-2467813","1062|1778|1781|4928|5682|5685|5688|5693|5695|5709|5710|6232|7324|7514|8243|11243|51143|51433|64682|79003|80152|220134|100527963","0.0","4.0","CENPE|DYNC1H1|DYNC1I2|NUP98|PSMA1|PSMA4|PSMA7|PSMB5|PSMB7|PSMD3|PSMD4|RPS27|UBE2E1|XPO1|SMC1A|PMF1|DYNC1LI1|ANAPC5|ANAPC1|MIS12|CENPT|SKA1|PMF1-BGLAP","29","-10.436276630817817",,"-12.857653594274119","29","","false","29","0.936845771725528",,"","11.294860191298659",
"36.0","418.0","36.0","500.0","30242.0","7.2",,"-15.080566631665752","1.0","M1","1.0","8.463631399317405","-25.066990220248382","R-HSA-68886","Reactome Gene Sets","6.0"," ","M Phase","5.209148325358853","0.0","0.0","0.0","R-HSA-68886","1062|1639|1778|1781|3837|4928|5682|5685|5688|5693|5695|5709|5710|6232|7283|7324|7514|8243|8480|11243|11258|23354|23636|27229|51143|51433|55142|64682|79003|79441|79648|80152|114791|115106|220134|100527963","0.0","4.0","CENPE|DCTN1|DYNC1H1|DYNC1I2|KPNB1|NUP98|PSMA1|PSMA4|PSMA7|PSMB5|PSMB7|PSMD3|PSMD4|RPS27|TUBG1|UBE2E1|XPO1|SMC1A|RAE1|PMF1|DCTN3|HAUS5|NUP62|TUBGCP4|DYNC1LI1|ANAPC5|HAUS2|ANAPC1|MIS12|HAUS3|MCPH1|CENPT|TUBGCP5|HAUS1|SKA1|PMF1-BGLAP","28","-12.525850389574718",,"-15.080566631665752","28","","false","28","1.1559930795640603",,"","11.235629693881165",
"25.0","134.0","25.0","500.0","30242.0","5.0",,"-18.57361781887972","1.0","M1","1.0","14.51616","-27.094838675261084","hsa03040","KEGG Pathway","24.0"," ","Spliceosome","11.284328358208956","0.0","0.0","0.0","hsa03040","5356|6632|6634|6637|7919|9092|9128|9129|9343|10285|10594|10772|10907|10992|11157|23450|24148|26121|27316|51690|55119|57187|57819|83443|494115","0.0","3.0","PLRG1|SNRPD1|SNRPD3|SNRPG|DDX39B|SART1|PRPF4|PRPF3|EFTUD2|SMNDC1|PRPF8|SRSF10|TXNL4A|SF3B2|LSM6|SF3B3|PRPF6|PRPF31|RBMX|LSM7|PRPF38B|THOC2|LSM2|SF3B5|RBMXL1","27","-15.920291778902733",,"-18.57361781887972","27","","false","27","0.9746794344808964",,"","15.469823953873323",
"31.0","227.0","31.0","500.0","30242.0","6.2",,"-18.739077079451484","1.0","M1","1.0","14.51616","-27.094838675261084","GO:0071826","GO Biological Processes","19.0"," ","ribonucleoprotein complex subunit organization","8.259929515418502","0.0","0.0","0.0","GO:0071826","1207|3692|4839|6135|6232|6234|6632|6634|6637|7919|8562|8667|9092|9129|10594|10772|10907|23195|23212|24148|26121|26284|54475|54680|55015|57819|64963|84154|91746|121053|494115","0.0","3.0","CLNS1A|EIF6|NOP2|RPL11|RPS27|RPS28|SNRPD1|SNRPD3|SNRPG|DDX39B|DENR|EIF3H|SART1|PRPF3|PRPF8|SRSF10|TXNL4A|MDN1|RRS1|PRPF6|PRPF31|ERAL1|NLE1|ZNHIT6|PRPF39|LSM2|MRPS11|RPF2|YTHDC1|NOPCHAP1|RBMXL1","26","-16.040938695058138",,"-18.739077079451484","26","19_GO:0009987 cellular process","false","26","1.0784804124322331",,"","14.235546708362625",
"32.0","244.0","32.0","500.0","30242.0","6.4",,"-18.788837551180492","1.0","M1","1.0","14.51616","-27.094838675261084","R-HSA-72203","Reactome Gene Sets","6.0"," ","Processing of Capped Intron-Containing Pre-mRNA","7.932327868852459","0.0","0.0","0.0","R-HSA-72203","2733|4928|5356|5725|6632|6634|6637|7919|8480|9092|9128|9129|9343|10250|10285|10594|10772|10907|10992|11157|22794|23450|23636|24148|26121|27316|51690|56339|57187|57721|57819|83443","0.0","3.0","GLE1|NUP98|PLRG1|PTBP1|SNRPD1|SNRPD3|SNRPG|DDX39B|RAE1|SART1|PRPF4|PRPF3|EFTUD2|SRRM1|SMNDC1|PRPF8|SRSF10|TXNL4A|SF3B2|LSM6|CASC3|SF3B3|NUP62|PRPF6|PRPF31|RBMX|LSM7|METTL3|THOC2|METTL14|LSM2|SF3B5","25","-16.081153848880916",,"-18.788837551180492","25","","false","25","1.0945684080951725",,"","14.096972390195761",
"36.0","320.0","36.0","500.0","30242.0","7.2",,"-18.827013898257253","1.0","M1","1.0","14.51616","-27.094838675261084","GO:0000398","GO Biological Processes","19.0"," ","mRNA splicing, via spliceosome","6.804450000000001","0.0","0.0","0.0","GO:0000398","1207|4869|4928|5356|5725|6632|6634|6637|7919|8899|9092|9128|9129|9343|9904|10250|10594|10772|10907|10992|11157|22794|23028|23450|24148|26121|27316|51690|55015|56339|57721|57819|79171|83443|91746|494115","0.0","3.0","CLNS1A|NPM1|NUP98|PLRG1|PTBP1|SNRPD1|SNRPD3|SNRPG|DDX39B|PRPF4B|SART1|PRPF4|PRPF3|EFTUD2|RBM19|SRRM1|PRPF8|SRSF10|TXNL4A|SF3B2|LSM6|CASC3|KDM1A|SF3B3|PRPF6|PRPF31|RBMX|LSM7|PRPF39|METTL3|METTL14|LSM2|RBM42|SF3B5|YTHDC1|RBMXL1","24","-16.10957035866852",,"-18.827013898257253","24","19_GO:0008152 metabolic process","false","24","1.1559930795640603",,"","13.534391846153547",
"36.0","320.0","36.0","500.0","30242.0","7.2",,"-18.827013898257253","1.0","M1","1.0","14.51616","-27.094838675261084","GO:0000377","GO Biological Processes","19.0"," ","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","6.804450000000001","0.0","0.0","0.0","GO:0000377","1207|4869|4928|5356|5725|6632|6634|6637|7919|8899|9092|9128|9129|9343|9904|10250|10594|10772|10907|10992|11157|22794|23028|23450|24148|26121|27316|51690|55015|56339|57721|57819|79171|83443|91746|494115","0.0","3.0","CLNS1A|NPM1|NUP98|PLRG1|PTBP1|SNRPD1|SNRPD3|SNRPG|DDX39B|PRPF4B|SART1|PRPF4|PRPF3|EFTUD2|RBM19|SRRM1|PRPF8|SRSF10|TXNL4A|SF3B2|LSM6|CASC3|KDM1A|SF3B3|PRPF6|PRPF31|RBMX|LSM7|PRPF39|METTL3|METTL14|LSM2|RBM42|SF3B5|YTHDC1|RBMXL1","23","-16.10957035866852",,"-18.827013898257253","23","19_GO:0008152 metabolic process","false","23","1.1559930795640603",,"","13.534391846153547",
"31.0","220.0","31.0","500.0","30242.0","6.2",,"-19.14574728753578","1.0","M1","1.0","14.51616","-27.094838675261084","GO:0022618","GO Biological Processes","19.0"," ","ribonucleoprotein complex assembly","8.522745454545454","0.0","0.0","0.0","GO:0022618","1207|3692|4839|6135|6232|6234|6632|6634|6637|7919|8562|8667|9092|9129|10594|10772|10907|23195|23212|24148|26121|26284|54475|54680|55015|57819|64963|84154|91746|121053|494115","0.0","3.0","CLNS1A|EIF6|NOP2|RPL11|RPS27|RPS28|SNRPD1|SNRPD3|SNRPG|DDX39B|DENR|EIF3H|SART1|PRPF3|PRPF8|SRSF10|TXNL4A|MDN1|RRS1|PRPF6|PRPF31|ERAL1|NLE1|ZNHIT6|PRPF39|LSM2|MRPS11|RPF2|YTHDC1|NOPCHAP1|RBMXL1","22","-16.37591567848736",,"-19.14574728753578","22","19_GO:0009987 cellular process","false","22","1.0784804124322331",,"","14.519975670242324",
"38.0","324.0","38.0","500.0","30242.0","7.6",,"-20.488345855875945","1.0","M1","1.0","14.51616","-27.094838675261084","GO:0000375","GO Biological Processes","19.0"," ","RNA splicing, via transesterification reactions","7.093802469135802","0.0","0.0","0.0","GO:0000375","1207|4869|4928|5356|5725|6632|6634|6637|7919|8899|9092|9128|9129|9343|9904|10199|10250|10285|10594|10772|10907|10992|11157|22794|23028|23450|24148|26121|27316|51690|55015|56339|57721|57819|79171|83443|91746|494115","0.0","3.0","CLNS1A|NPM1|NUP98|PLRG1|PTBP1|SNRPD1|SNRPD3|SNRPG|DDX39B|PRPF4B|SART1|PRPF4|PRPF3|EFTUD2|RBM19|MPHOSPH10|SRRM1|SMNDC1|PRPF8|SRSF10|TXNL4A|SF3B2|LSM6|CASC3|KDM1A|SF3B3|PRPF6|PRPF31|RBMX|LSM7|PRPF39|METTL3|METTL14|LSM2|RBM42|SF3B5|YTHDC1|RBMXL1","21","-17.683752140568313",,"-20.488345855875945","21","19_GO:0008152 metabolic process","false","21","1.1851075900524812",,"","14.298569486134808",
"47.0","501.0","47.0","500.0","30242.0","9.4",,"-21.113666263574956","1.0","M1","1.0","14.51616","-27.094838675261084","GO:0006397","GO Biological Processes","19.0"," ","mRNA processing","5.674147704590818","0.0","0.0","0.0","GO:0006397","1207|2926|4869|4928|5356|5725|6632|6634|6637|7919|8899|9092|9128|9129|9343|9904|10250|10285|10594|10768|10772|10907|10992|11157|22794|22984|23028|23091|23450|24148|25962|26121|27316|51690|51755|54439|55015|55119|56339|57187|57721|57819|79171|83443|91746|140890|494115","0.0","3.0","CLNS1A|GRSF1|NPM1|NUP98|PLRG1|PTBP1|SNRPD1|SNRPD3|SNRPG|DDX39B|PRPF4B|SART1|PRPF4|PRPF3|EFTUD2|RBM19|SRRM1|SMNDC1|PRPF8|AHCYL1|SRSF10|TXNL4A|SF3B2|LSM6|CASC3|PDCD11|KDM1A|ZC3H13|SF3B3|PRPF6|VIRMA|PRPF31|RBMX|LSM7|CDK12|RBM27|PRPF39|PRPF38B|METTL3|THOC2|METTL14|LSM2|RBM42|SF3B5|YTHDC1|SREK1|RBMXL1","20","-18.28424896454229",,"-21.113666263574956","20","19_GO:0008152 metabolic process","false","20","1.3050976974924138",,"","13.678595382947242",
"46.0","434.0","46.0","500.0","30242.0","9.2",,"-22.8684144552331","1.0","M1","1.0","14.51616","-27.094838675261084","GO:0008380","GO Biological Processes","19.0"," ","RNA splicing","6.410746543778802","0.0","0.0","0.0","GO:0008380","1207|2926|4869|4928|5356|5725|6632|6634|6637|7919|8899|9092|9128|9129|9343|9904|10199|10250|10285|10594|10772|10907|10992|11157|22794|23028|23091|23450|24148|25962|26121|27316|51690|51755|54407|55015|55119|56339|57187|57721|57819|79171|83443|91746|140890|494115","0.0","3.0","CLNS1A|GRSF1|NPM1|NUP98|PLRG1|PTBP1|SNRPD1|SNRPD3|SNRPG|DDX39B|PRPF4B|SART1|PRPF4|PRPF3|EFTUD2|RBM19|MPHOSPH10|SRRM1|SMNDC1|PRPF8|SRSF10|TXNL4A|SF3B2|LSM6|CASC3|KDM1A|ZC3H13|SF3B3|PRPF6|VIRMA|PRPF31|RBMX|LSM7|CDK12|SLC38A2|PRPF39|PRPF38B|METTL3|THOC2|METTL14|LSM2|RBM42|SF3B5|YTHDC1|SREK1|RBMXL1","19","-19.9546762705004",,"-22.8684144552331","19","19_GO:0008152 metabolic process","false","19","1.2925633446759968",,"","14.720875112692648",
"24.0","167.0","24.0","500.0","30242.0","4.8",,"-15.147213206705654","1.0","M1","1.0","25.201666666666668","-43.82616088267223","R-HSA-69481","Reactome Gene Sets","6.0"," ","G2/M Checkpoints","8.69231137724551","0.0","0.0","0.0","R-HSA-69481","1017|4171|4172|4173|4174|4999|5001|5682|5685|5688|5693|5695|5709|5710|5883|5932|5983|5984|5985|6117|8317|11200|63967|144715","0.0","2.0","CDK2|MCM2|MCM3|MCM4|MCM5|ORC2|ORC5|PSMA1|PSMA4|PSMA7|PSMB5|PSMB7|PSMD3|PSMD4|RAD9A|RBBP8|RFC3|RFC4|RFC5|RPA1|CDC7|CHEK2|CLSPN|RAD9B","18","-12.585657540084314",,"-15.147213206705654","18","","false","18","0.9559916317625379",,"","12.924396259077334",
"18.0","64.0","18.0","500.0","30242.0","3.6",,"-16.94934251427184","1.0","M1","1.0","25.201666666666668","-43.82616088267223","WP45","WikiPathways","27.0"," ","G1 to S cell cycle control","17.011125000000003","0.0","0.0","0.0","WP45","896|902|1017|1022|1869|4171|4172|4173|4174|4193|4609|4999|5001|5557|5558|6117|7027|23649","0.0","2.0","CCND3|CCNH|CDK2|CDK7|E2F1|MCM2|MCM3|MCM4|MCM5|MDM2|MYC|ORC2|ORC5|PRIM1|PRIM2|RPA1|TFDP1|POLA2","17","-14.320840058019888",,"-16.94934251427184","17","","false","17","0.8331146379700696",,"","16.62511276068893",
"15.0","36.0","15.0","500.0","30242.0","3.0",,"-17.207695295918555","1.0","M1","1.0","25.201666666666668","-43.82616088267223","R-HSA-176187","Reactome Gene Sets","6.0"," ","Activation of ATR in response to replication stress","25.201666666666668","0.0","0.0","0.0","R-HSA-176187","1017|4171|4172|4173|4174|4999|5001|5883|5983|5984|5985|6117|8317|63967|144715","0.0","2.0","CDK2|MCM2|MCM3|MCM4|MCM5|ORC2|ORC5|RAD9A|RFC3|RFC4|RFC5|RPA1|CDC7|CLSPN|RAD9B","16","-14.571074949444423",,"-17.207695295918555","16","","false","16","0.762889244910426",,"","18.838568905462925",
"26.0","148.0","26.0","500.0","30242.0","5.2",,"-18.604712244303464","1.0","M1","1.0","25.201666666666668","-43.82616088267223","R-HSA-453279","Reactome Gene Sets","6.0"," ","Mitotic G1 phase and G1/S transition","10.625567567567568","0.0","0.0","0.0","R-HSA-453279","896|902|1017|1022|1869|4171|4172|4173|4174|4609|4999|5001|5557|5558|5682|5685|5688|5693|5695|5709|5710|6117|6241|7027|8317|23649","0.0","2.0","CCND3|CCNH|CDK2|CDK7|E2F1|MCM2|MCM3|MCM4|MCM5|MYC|ORC2|ORC5|PRIM1|PRIM2|PSMA1|PSMA4|PSMA7|PSMB5|PSMB7|PSMD3|PSMD4|RPA1|RRM2|TFDP1|CDC7|POLA2","15","-15.934012108257058",,"-18.604712244303464","15","","false","15","0.9929350431926551",,"","15.220020518629212",
"25.0","130.0","25.0","500.0","30242.0","5.0",,"-18.91039991027293","1.0","M1","1.0","25.201666666666668","-43.82616088267223","R-HSA-69206","Reactome Gene Sets","6.0"," ","G1/S Transition","11.631538461538463","0.0","0.0","0.0","R-HSA-69206","902|1017|1022|1869|4171|4172|4173|4174|4609|4999|5001|5557|5558|5682|5685|5688|5693|5695|5709|5710|6117|6241|7027|8317|23649","0.0","2.0","CCNH|CDK2|CDK7|E2F1|MCM2|MCM3|MCM4|MCM5|MYC|ORC2|ORC5|PRIM1|PRIM2|PSMA1|PSMA4|PSMA7|PSMB5|PSMB7|PSMD3|PSMD4|RPA1|RRM2|TFDP1|CDC7|POLA2","14","-16.17275298459591",,"-18.91039991027293","14","","false","14","0.9746794344808964",,"","15.75055935180451",
"33.0","190.0","33.0","500.0","30242.0","6.6",,"-23.309811777319315","1.0","M1","1.0","25.201666666666668","-43.82616088267223","R-HSA-69306","Reactome Gene Sets","6.0"," ","DNA Replication","10.505115789473685","0.0","0.0","0.0","R-HSA-69306","1017|1869|3837|4171|4172|4173|4174|4999|5001|5424|5425|5557|5558|5682|5685|5688|5693|5695|5709|5710|5983|5984|5985|6117|7324|8317|9837|10714|23649|51433|64682|64785|84296","0.0","2.0","CDK2|E2F1|KPNB1|MCM2|MCM3|MCM4|MCM5|ORC2|ORC5|POLD1|POLD2|PRIM1|PRIM2|PSMA1|PSMA4|PSMA7|PSMB5|PSMB7|PSMD3|PSMD4|RFC3|RFC4|RFC5|RPA1|UBE2E1|CDC7|GINS1|POLD3|POLA2|ANAPC5|ANAPC1|GINS3|GINS4","13","-20.380279325403382",,"-23.309811777319315","13","","false","13","1.1103512957618413",,"","17.041017158291982",
"30.0","119.0","30.0","500.0","30242.0","6.0",,"-26.310338544542137","1.0","M1","1.0","25.201666666666668","-43.82616088267223","R-HSA-69239","Reactome Gene Sets","6.0"," ","Synthesis of DNA","15.248067226890756","0.0","0.0","0.0","R-HSA-69239","1017|4171|4172|4173|4174|4999|5001|5424|5425|5557|5558|5682|5685|5688|5693|5695|5709|5710|5983|5984|5985|6117|7324|9837|10714|23649|51433|64682|64785|84296","0.0","2.0","CDK2|MCM2|MCM3|MCM4|MCM5|ORC2|ORC5|POLD1|POLD2|PRIM1|PRIM2|PSMA1|PSMA4|PSMA7|PSMB5|PSMB7|PSMD3|PSMD4|RFC3|RFC4|RFC5|RPA1|UBE2E1|GINS1|POLD3|POLA2|ANAPC5|ANAPC1|GINS3|GINS4","12","-23.2504723241312",,"-26.310338544542137","12","","false","12","1.06207344378814",,"","20.19195255067012",
"36.0","161.0","36.0","500.0","30242.0","7.2",,"-29.474235131964072","1.0","M1","1.0","25.201666666666668","-43.82616088267223","R-HSA-69242","Reactome Gene Sets","6.0"," ","S Phase","13.524372670807455","0.0","0.0","0.0","R-HSA-69242","902|1017|1022|1869|4171|4172|4173|4174|4609|4999|5001|5424|5425|5557|5558|5682|5685|5688|5693|5695|5709|5710|5983|5984|5985|6117|7027|7324|8243|9837|10714|23649|51433|64682|64785|84296","0.0","2.0","CCNH|CDK2|CDK7|E2F1|MCM2|MCM3|MCM4|MCM5|MYC|ORC2|ORC5|POLD1|POLD2|PRIM1|PRIM2|PSMA1|PSMA4|PSMA7|PSMB5|PSMB7|PSMD3|PSMD4|RFC3|RFC4|RFC5|RPA1|TFDP1|UBE2E1|SMC1A|GINS1|POLD3|POLA2|ANAPC5|ANAPC1|GINS3|GINS4","11","-26.289430174944833",,"-29.474235131964072","11","","false","11","1.1559930795640603",,"","20.659546148375405",
"65.0","560.0","65.0","500.0","30242.0","13.0",,"-34.72569966619756","1.0","M1","1.0","25.201666666666668","-43.82616088267223","R-HSA-69278","Reactome Gene Sets","6.0"," ","Cell Cycle, Mitotic","7.020464285714286","0.0","0.0","0.0","R-HSA-69278","896|902|1017|1022|1062|1639|1778|1781|1869|2033|3837|4171|4172|4173|4174|4609|4928|4999|5001|5424|5425|5557|5558|5682|5685|5688|5693|5695|5709|5710|5983|5984|5985|6117|6232|6241|7027|7283|7324|7514|8243|8317|8480|9837|10714|11243|11258|23354|23636|23649|27229|51143|51433|55142|64682|64785|79003|79441|79648|80152|84296|114791|115106|220134|100527963","0.0","2.0","CCND3|CCNH|CDK2|CDK7|CENPE|DCTN1|DYNC1H1|DYNC1I2|E2F1|EP300|KPNB1|MCM2|MCM3|MCM4|MCM5|MYC|NUP98|ORC2|ORC5|POLD1|POLD2|PRIM1|PRIM2|PSMA1|PSMA4|PSMA7|PSMB5|PSMB7|PSMD3|PSMD4|RFC3|RFC4|RFC5|RPA1|RPS27|RRM2|TFDP1|TUBG1|UBE2E1|XPO1|SMC1A|CDC7|RAE1|GINS1|POLD3|PMF1|DCTN3|HAUS5|NUP62|POLA2|TUBGCP4|DYNC1LI1|ANAPC5|HAUS2|ANAPC1|GINS3|MIS12|HAUS3|MCPH1|CENPT|GINS4|TUBGCP5|HAUS1|SKA1|PMF1-BGLAP","10","-31.47874680242948",,"-34.72569966619756","10","","false","10","1.5039946808416578",,"","18.645559042856075",
"49.0","184.0","49.0","500.0","30242.0","9.8",,"-44.07175590893091","1.0","M1","1.0","30.73777049180328","-87.85486260112484","R-HSA-6791226","Reactome Gene Sets","6.0"," ","Major pathway of rRNA processing in the nucleolus and cytosol","16.107152173913043","0.0","0.0","0.0","R-HSA-6791226","705|5394|6135|6158|6173|6202|6218|6232|6234|8602|9136|9188|9277|9790|10171|10199|10200|10556|10607|10799|10813|10885|11103|22984|23404|23481|25926|27042|27340|51010|51077|51118|54512|54881|55272|55759|55781|55813|56915|57050|57647|65083|83732|84128|84916|84946|92856|114049|118460","0.0","1.0","BYSL|EXOSC10|RPL11|RPL28|RPL36A|RPS8|RPS17|RPS27|RPS28|NOP14|RRP9|DDX21|WDR46|BMS1|RCL1|MPHOSPH10|MPHOSPH6|RPP30|TBL3|RPP40|UTP14A|WDR3|KRR1|PDCD11|EXOSC2|PES1|NOL11|UTP25|UTP20|EXOSC3|FCF1|UTP11|EXOSC4|TEX10|IMP3|WDR12|RIOK2|UTP6|EXOSC5|UTP3|DHX37|NOL6|RIOK1|WDR75|UTP4|LTV1|IMP4|BUD23|EXOSC6","9","-40.71085969285599",,"-44.07175590893091","9","","false","9","1.3296315279053819",,"","26.650751937189014",
"55.0","194.0","55.0","500.0","30242.0","11.0",,"-51.15351654682976","1.0","M1","1.0","30.73777049180328","-87.85486260112484","R-HSA-8868773","Reactome Gene Sets","6.0"," ","rRNA processing in the nucleus and cytosol","17.147525773195877","0.0","0.0","0.0","R-HSA-8868773","705|1736|4839|5394|6135|6158|6173|6202|6218|6232|6234|8602|9136|9188|9277|9790|10171|10199|10200|10556|10607|10799|10813|10885|11103|22984|23404|23481|25926|27042|27292|27340|51010|51077|51118|54433|54512|54881|55272|55505|55651|55759|55781|55813|56915|57050|57647|65083|83732|84128|84916|84946|92856|114049|118460","0.0","1.0","BYSL|DKC1|NOP2|EXOSC10|RPL11|RPL28|RPL36A|RPS8|RPS17|RPS27|RPS28|NOP14|RRP9|DDX21|WDR46|BMS1|RCL1|MPHOSPH10|MPHOSPH6|RPP30|TBL3|RPP40|UTP14A|WDR3|KRR1|PDCD11|EXOSC2|PES1|NOL11|UTP25|DIMT1|UTP20|EXOSC3|FCF1|UTP11|GAR1|EXOSC4|TEX10|IMP3|NOP10|NHP2|WDR12|RIOK2|UTP6|EXOSC5|UTP3|DHX37|NOL6|RIOK1|WDR75|UTP4|LTV1|IMP4|BUD23|EXOSC6","8","-47.74686284019417",,"-51.15351654682976","8","","false","8","1.3992855319769442",,"","29.254794898973763",
