Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0006352,"DNA-templated transcription, initiation",19_GO:0008152 metabolic process,-3.5,22,7.7,30242,130,32,3,9.4,5.2,6878|8467|23054,TAF6|SMARCA5|NCOA6,-2.4
MyList_SUB1_MCODE_2,Reactome Gene Sets,6,R-HSA-3214847,HATs acetylate histones,,-3.3,20,7.4,30242,142,32,3,9.4,5.2,3054|54934|55683,HCFC1|KANSL2|KANSL3,-2.3
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0016573,histone acetylation,19_GO:0008152 metabolic process,-3.2,18,7,30242,155,32,3,9.4,5.2,3054|54934|55683,HCFC1|KANSL2|KANSL3,-2.2
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0018393,internal peptidyl-lysine acetylation,19_GO:0008152 metabolic process,-3.2,18,6.9,30242,161,32,3,9.4,5.2,3054|54934|55683,HCFC1|KANSL2|KANSL3,-2.1
MyList_SUB1_MCODE_2,Reactome Gene Sets,6,R-HSA-8953854,Metabolism of RNA,,-3.2,7,5.1,30242,673,32,5,16,6.4,8086|9972|55706|129401|348995,AAAS|NUP153|NDC1|NUP35|NUP43,-2.1
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0006475,internal protein amino acid acetylation,19_GO:0008152 metabolic process,-3.2,17,6.8,30242,163,32,3,9.4,5.2,3054|54934|55683,HCFC1|KANSL2|KANSL3,-2.1
MyList_SUB1_MCODE_2,Reactome Gene Sets,6,R-HSA-1280215,Cytokine Signaling in Immune system,,-3.1,6.6,4.9,30242,715,32,5,16,6.4,8086|9972|55706|129401|348995,AAAS|NUP153|NDC1|NUP35|NUP43,-2
MyList_SUB1_MCODE_2,KEGG Pathway,24,ko05202,Transcriptional misregulation in cancer,,-3,16,6.5,30242,180,32,3,9.4,5.2,3066|4221|9611,HDAC2|MEN1|NCOR1,-2
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0000280,nuclear division,19_GO:0009987 cellular process,-2.9,8.5,5.2,30242,443,32,4,12,5.8,8086|9184|23363|55706,AAAS|BUB3|OBSL1|NDC1,-1.9
MyList_SUB1_MCODE_2,KEGG Pathway,24,hsa05202,Transcriptional misregulation in cancer,,-2.9,14,6,30242,204,32,3,9.4,5.2,3066|4221|9611,HDAC2|MEN1|NCOR1,-1.9
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0048285,organelle fission,19_GO:0009987 cellular process,-2.8,7.7,4.9,30242,492,32,4,12,5.8,8086|9184|23363|55706,AAAS|BUB3|OBSL1|NDC1,-1.8
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0006338,chromatin remodeling,19_GO:0009987 cellular process,-2.6,11,5.3,30242,255,32,3,9.4,5.2,3054|3066|8467,HCFC1|HDAC2|SMARCA5,-1.6
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0071407,cellular response to organic cyclic compound,19_GO:0050896 response to stimulus,-2.5,6.5,4.3,30242,586,32,4,12,5.8,3054|3066|8725|9611,HCFC1|HDAC2|URI1|NCOR1,-1.5
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0140014,mitotic nuclear division,19_GO:0009987 cellular process,-2.4,9.7,4.9,30242,291,32,3,9.4,5.2,8086|9184|23363,AAAS|BUB3|OBSL1,-1.5
MyList_SUB1_MCODE_2,Reactome Gene Sets,6,R-HSA-1852241,Organelle biogenesis and maintenance,,-2.4,9.6,4.8,30242,296,32,3,9.4,5.2,3054|9611|23054,HCFC1|NCOR1|NCOA6,-1.5
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0000226,microtubule cytoskeleton organization,19_GO:0009987 cellular process,-2.4,6,4.1,30242,630,32,4,12,5.8,8086|8409|9611|23363,AAAS|UXT|NCOR1|OBSL1,-1.4
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0010564,regulation of cell cycle process,19_GO:0050789 regulation of biological process,-2.3,5.8,4,30242,652,32,4,12,5.8,4221|9184|23363|55904,MEN1|BUB3|OBSL1|KMT2E,-1.4
MyList_SUB1_MCODE_2,Reactome Gene Sets,6,R-HSA-195258,RHO GTPase Effectors,,-2.3,8.7,4.5,30242,327,32,3,9.4,5.2,4221|9184|348995,MEN1|BUB3|NUP43,-1.4
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0007059,chromosome segregation,19_GO:0009987 cellular process,-2.2,8.1,4.4,30242,349,32,3,9.4,5.2,9184|55706|348995,BUB3|NDC1|NUP43,-1.3
MyList_SUB1_MCODE_2,Reactome Gene Sets,6,R-HSA-194315,Signaling by Rho GTPases,,-2.2,5.3,3.8,30242,707,32,4,12,5.8,4221|8086|9184|348995,MEN1|AAAS|BUB3|NUP43,-1.3
MyList_SUB1_MCODE_2,Reactome Gene Sets,6,R-HSA-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",,-2.2,5.2,3.7,30242,723,32,4,12,5.8,4221|8086|9184|348995,MEN1|AAAS|BUB3|NUP43,-1.2
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0009615,response to virus,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.2,7.7,4.2,30242,369,32,3,9.4,5.2,1937|8725|11128,EEF1G|URI1|POLR3A,-1.2
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:1903047,mitotic cell cycle process,19_GO:0009987 cellular process,-2.2,5.2,3.7,30242,726,32,4,12,5.8,8086|9184|23363|55904,AAAS|BUB3|OBSL1|KMT2E,-1.2
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0045786,negative regulation of cell cycle,19_GO:0048519 negative regulation of biological process,-2.1,7.4,4.1,30242,385,32,3,9.4,5.2,4221|6878|9184,MEN1|TAF6|BUB3,-1.2
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0140694,non-membrane-bounded organelle assembly,19_GO:0009987 cellular process,-2.1,7.3,4.1,30242,389,32,3,9.4,5.2,8086|9611|23363,AAAS|NCOR1|OBSL1,-1.2
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:1901987,regulation of cell cycle phase transition,19_GO:0050789 regulation of biological process,-2.1,7.3,4.1,30242,390,32,3,9.4,5.2,4221|9184|55904,MEN1|BUB3|KMT2E,-1.2
MyList_SUB1_MCODE_3,Canonical Pathways,11,M101,PID HDAC CLASSI PATHWAY,,-9.2,1.1e+02,24,30242,66,20,5,25,9.7,3065|5905|23411|25942|57459,HDAC1|RANGAP1|SIRT1|SIN3A|GATAD2B,-7.3
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0018205,peptidyl-lysine modification,19_GO:0008152 metabolic process,-8.5,28,14,30242,380,20,7,35,11,3065|5252|5929|6613|23411|23774|25942,HDAC1|PHF1|RBBP5|SUMO2|SIRT1|BRD1|SIN3A,-6.7
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0016570,histone modification,19_GO:0008152 metabolic process,-7.9,23,12,30242,467,20,7,35,11,3065|5252|5929|9810|23411|23774|25942,HDAC1|PHF1|RBBP5|RNF40|SIRT1|BRD1|SIN3A,-6.2
MyList_SUB1_MCODE_3,Reactome Gene Sets,6,R-HSA-212165,Epigenetic regulation of gene expression,,-7.4,51,16,30242,149,20,5,25,9.7,3065|5252|23411|25942|57459,HDAC1|PHF1|SIRT1|SIN3A|GATAD2B,-5.7
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:2000757,negative regulation of peptidyl-lysine acetylation,19_GO:0048519 negative regulation of biological process,-6.6,2.3e+02,26,30242,20,20,3,15,8,3065|23411|25942,HDAC1|SIRT1|SIN3A,-5
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:1901984,negative regulation of protein acetylation,19_GO:0048519 negative regulation of biological process,-6.3,1.9e+02,24,30242,24,20,3,15,8,3065|23411|25942,HDAC1|SIRT1|SIN3A,-4.8
MyList_SUB1_MCODE_3,CORUM,33,CORUM:1257,ALL-1 supercomplex,,-6.1,1.6e+02,22,30242,28,20,3,15,8,3065|5929|25942,HDAC1|RBBP5|SIN3A,-4.6
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:1902175,regulation of oxidative stress-induced intrinsic apoptotic signaling pathway,19_GO:0023052 signaling,-6,1.6e+02,22,30242,29,20,3,15,8,5478|6647|23411,PPIA|SOD1|SIRT1,-4.6
MyList_SUB1_MCODE_3,Reactome Gene Sets,6,R-HSA-6804758,Regulation of TP53 Activity through Acetylation,,-6,1.5e+02,21,30242,30,20,3,15,8,3065|23774|57459,HDAC1|BRD1|GATAD2B,-4.6
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0097193,intrinsic apoptotic signaling pathway,19_GO:0023052 signaling,-6,26,11,30242,288,20,5,25,9.7,1051|3065|5478|6647|23411,CEBPB|HDAC1|PPIA|SOD1|SIRT1,-4.6
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0034599,cellular response to oxidative stress,19_GO:0050896 response to stimulus,-6,26,11,30242,290,20,5,25,9.7,3065|5478|6647|23411|25942,HDAC1|PPIA|SOD1|SIRT1|SIN3A,-4.5
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0062197,cellular response to chemical stress,19_GO:0050896 response to stimulus,-5.6,22,10,30242,339,20,5,25,9.7,3065|5478|6647|23411|25942,HDAC1|PPIA|SOD1|SIRT1|SIN3A,-4.3
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0031056,regulation of histone modification,19_GO:0050789 regulation of biological process,-5.5,39,12,30242,156,20,4,20,8.9,5252|9810|23411|25942,PHF1|RNF40|SIRT1|SIN3A,-4.1
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0008631,intrinsic apoptotic signaling pathway in response to oxidative stress,19_GO:0023052 signaling,-5.5,1e+02,17,30242,45,20,3,15,8,5478|6647|23411,PPIA|SOD1|SIRT1,-4.1
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0031057,negative regulation of histone modification,19_GO:0048519 negative regulation of biological process,-5.4,99,17,30242,46,20,3,15,8,5252|23411|25942,PHF1|SIRT1|SIN3A,-4.1
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:2001242,regulation of intrinsic apoptotic signaling pathway,19_GO:0023052 signaling,-5.4,37,12,30242,164,20,4,20,8.9,3065|5478|6647|23411,HDAC1|PPIA|SOD1|SIRT1,-4.1
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0018394,peptidyl-lysine acetylation,19_GO:0008152 metabolic process,-5.3,35,12,30242,172,20,4,20,8.9,3065|23411|23774|25942,HDAC1|SIRT1|BRD1|SIN3A,-4
MyList_SUB1_MCODE_3,Reactome Gene Sets,6,R-HSA-3108232,SUMO E3 ligases SUMOylate target proteins,,-5.2,33,11,30242,182,20,4,20,8.9,3065|5905|6613|25942,HDAC1|RANGAP1|SUMO2|SIN3A,-3.9
MyList_SUB1_MCODE_3,Reactome Gene Sets,6,R-HSA-2990846,SUMOylation,,-5.2,32,11,30242,188,20,4,20,8.9,3065|5905|6613|25942,HDAC1|RANGAP1|SUMO2|SIN3A,-3.9
MyList_SUB1_MCODE_3,Reactome Gene Sets,6,R-HSA-2262752,Cellular responses to stress,,-5.2,12,7.9,30242,757,20,6,30,10,528|1051|6647|23411|25942|51343,ATP6V1C1|CEBPB|SOD1|SIRT1|SIN3A|FZR1,-3.8
MyList_SUB1_MCODE_3,Reactome Gene Sets,6,R-HSA-8953897,Cellular responses to stimuli,,-5.1,12,7.8,30242,771,20,6,30,10,528|1051|6647|23411|25942|51343,ATP6V1C1|CEBPB|SOD1|SIRT1|SIN3A|FZR1,-3.8
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0006473,protein acetylation,19_GO:0008152 metabolic process,-5.1,30,11,30242,202,20,4,20,8.9,3065|23411|23774|25942,HDAC1|SIRT1|BRD1|SIN3A,-3.8
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0006979,response to oxidative stress,19_GO:0050896 response to stimulus,-5,17,8.7,30242,449,20,5,25,9.7,3065|5478|6647|23411|25942,HDAC1|PPIA|SOD1|SIRT1|SIN3A,-3.7
MyList_SUB1_MCODE_3,KEGG Pathway,24,ko04213,Longevity regulating pathway - multiple species,,-5,73,15,30242,62,20,3,15,8,3065|6647|23411,HDAC1|SOD1|SIRT1,-3.7
MyList_SUB1_MCODE_3,KEGG Pathway,24,hsa04213,Longevity regulating pathway - multiple species,,-5,73,15,30242,62,20,3,15,8,3065|6647|23411,HDAC1|SOD1|SIRT1,-3.7
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:1901215,negative regulation of neuron death,19_GO:0048519 negative regulation of biological process,-5,29,10,30242,208,20,4,20,8.9,1051|3065|6647|23411,CEBPB|HDAC1|SOD1|SIRT1,-3.7
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0043966,histone H3 acetylation,19_GO:0008152 metabolic process,-5,71,14,30242,64,20,3,15,8,23411|23774|25942,SIRT1|BRD1|SIN3A,-3.7
MyList_SUB1_MCODE_3,Canonical Pathways,11,M200,PID ERA GENOMIC PATHWAY,,-5,71,14,30242,64,20,3,15,8,1051|3065|6647,CEBPB|HDAC1|SOD1,-3.7
MyList_SUB1_MCODE_3,Reactome Gene Sets,6,R-HSA-9614085,FOXO-mediated transcription,,-5,70,14,30242,65,20,3,15,8,3065|23411|25942,HDAC1|SIRT1|SIN3A,-3.7
MyList_SUB1_MCODE_3,Canonical Pathways,11,M279,PID RB 1PATHWAY,,-5,70,14,30242,65,20,3,15,8,1051|3065|23411,CEBPB|HDAC1|SIRT1,-3.7
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:2000756,regulation of peptidyl-lysine acetylation,19_GO:0050789 regulation of biological process,-5,69,14,30242,66,20,3,15,8,3065|23411|25942,HDAC1|SIRT1|SIN3A,-3.7
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:1903201,regulation of oxidative stress-induced cell death,19_GO:0050896 response to stimulus,-4.8,61,13,30242,74,20,3,15,8,5478|6647|23411,PPIA|SOD1|SIRT1,-3.5
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0031400,negative regulation of protein modification process,19_GO:0048519 negative regulation of biological process,-4.7,15,8,30242,517,20,5,25,9.7,3065|5252|5478|23411|25942,HDAC1|PHF1|PPIA|SIRT1|SIN3A,-3.5
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0043543,protein acylation,19_GO:0008152 metabolic process,-4.7,25,9.6,30242,244,20,4,20,8.9,3065|23411|23774|25942,HDAC1|SIRT1|BRD1|SIN3A,-3.5
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:1901983,regulation of protein acetylation,19_GO:0050789 regulation of biological process,-4.7,58,13,30242,78,20,3,15,8,3065|23411|25942,HDAC1|SIRT1|SIN3A,-3.5
MyList_SUB1_MCODE_3,Canonical Pathways,11,M2,PID SMAD2 3NUCLEAR PATHWAY,,-4.7,55,13,30242,82,20,3,15,8,1051|3065|25942,CEBPB|HDAC1|SIN3A,-3.4
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0016575,histone deacetylation,19_GO:0008152 metabolic process,-4.7,55,13,30242,83,20,3,15,8,3065|23411|25942,HDAC1|SIRT1|SIN3A,-3.4
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:1900407,regulation of cellular response to oxidative stress,19_GO:0050896 response to stimulus,-4.6,51,12,30242,89,20,3,15,8,5478|6647|23411,PPIA|SOD1|SIRT1,-3.3
MyList_SUB1_MCODE_3,Reactome Gene Sets,6,R-HSA-4839726,Chromatin organization,,-4.5,22,9,30242,274,20,4,20,8.9,3065|5929|23774|57459,HDAC1|RBBP5|BRD1|GATAD2B,-3.3
MyList_SUB1_MCODE_3,Reactome Gene Sets,6,R-HSA-3247509,Chromatin modifying enzymes,,-4.5,22,9,30242,274,20,4,20,8.9,3065|5929|23774|57459,HDAC1|RBBP5|BRD1|GATAD2B,-3.3
MyList_SUB1_MCODE_3,WikiPathways,27,WP138,Androgen receptor signaling pathway,,-4.5,50,12,30242,91,20,3,15,8,3065|23411|25942,HDAC1|SIRT1|SIN3A,-3.3
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0031058,positive regulation of histone modification,19_GO:0048518 positive regulation of biological process,-4.5,49,12,30242,92,20,3,15,8,5252|9810|23411,PHF1|RNF40|SIRT1,-3.3
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0097190,apoptotic signaling pathway,19_GO:0023052 signaling,-4.5,13,7.5,30242,582,20,5,25,9.7,1051|3065|5478|6647|23411,CEBPB|HDAC1|PPIA|SOD1|SIRT1,-3.3
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0071407,cellular response to organic cyclic compound,19_GO:0050896 response to stimulus,-4.5,13,7.5,30242,586,20,5,25,9.7,1051|3065|6647|23411|25942,CEBPB|HDAC1|SOD1|SIRT1|SIN3A,-3.3
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0008585,female gonad development,19_GO:0022414 reproductive process,-4.5,48,12,30242,95,20,3,15,8,1051|6647|23411,CEBPB|SOD1|SIRT1,-3.3
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0036473,cell death in response to oxidative stress,19_GO:0050896 response to stimulus,-4.5,47,12,30242,96,20,3,15,8,5478|6647|23411,PPIA|SOD1|SIRT1,-3.2
MyList_SUB1_MCODE_3,Reactome Gene Sets,6,R-HSA-8936459,RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function,,-4.5,47,12,30242,97,20,3,15,8,3065|5929|25942,HDAC1|RBBP5|SIN3A,-3.2
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0034504,protein localization to nucleus,19_GO:0051179 localization,-4.4,21,8.7,30242,290,20,4,20,8.9,5905|10526|10694|25942,RANGAP1|IPO8|CCT8|SIN3A,-3.2
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:2001243,negative regulation of intrinsic apoptotic signaling pathway,19_GO:0048519 negative regulation of biological process,-4.4,46,12,30242,98,20,3,15,8,3065|5478|23411,HDAC1|PPIA|SIRT1,-3.2
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:1902882,regulation of response to oxidative stress,19_GO:0050896 response to stimulus,-4.4,46,11,30242,99,20,3,15,8,5478|6647|23411,PPIA|SOD1|SIRT1,-3.2
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0046545,development of primary female sexual characteristics,19_GO:0022414 reproductive process,-4.4,45,11,30242,100,20,3,15,8,1051|6647|23411,CEBPB|SOD1|SIRT1,-3.2
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0006476,protein deacetylation,19_GO:0008152 metabolic process,-4.4,44,11,30242,102,20,3,15,8,3065|23411|25942,HDAC1|SIRT1|SIN3A,-3.2
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0071417,cellular response to organonitrogen compound,19_GO:0050896 response to stimulus,-4.3,12,7.1,30242,638,20,5,25,9.7,1051|5905|6647|23411|25942,CEBPB|RANGAP1|SOD1|SIRT1|SIN3A,-3.1
MyList_SUB1_MCODE_3,KEGG Pathway,24,hsa04211,Longevity regulating pathway,,-4.3,42,11,30242,109,20,3,15,8,3065|6647|23411,HDAC1|SOD1|SIRT1,-3.1
MyList_SUB1_MCODE_3,Reactome Gene Sets,6,R-HSA-5250941,Negative epigenetic regulation of rRNA expression,,-4.3,41,11,30242,110,20,3,15,8,3065|23411|25942,HDAC1|SIRT1|SIN3A,-3.1
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:1901214,regulation of neuron death,19_GO:0050789 regulation of biological process,-4.3,19,8.3,30242,319,20,4,20,8.9,1051|3065|6647|23411,CEBPB|HDAC1|SOD1|SIRT1,-3.1
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0035601,protein deacylation,19_GO:0008152 metabolic process,-4.3,40,11,30242,113,20,3,15,8,3065|23411|25942,HDAC1|SIRT1|SIN3A,-3.1
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:1901800,positive regulation of proteasomal protein catabolic process,19_GO:0048518 positive regulation of biological process,-4.2,40,11,30242,114,20,3,15,8,6613|9810|51343,SUMO2|RNF40|FZR1,-3.1
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0046660,female sex differentiation,19_GO:0022414 reproductive process,-4.2,40,11,30242,114,20,3,15,8,1051|6647|23411,CEBPB|SOD1|SIRT1,-3.1
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0034968,histone lysine methylation,19_GO:0008152 metabolic process,-4.2,39,11,30242,116,20,3,15,8,5252|5929|23411,PHF1|RBBP5|SIRT1,-3
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0098732,macromolecule deacylation,19_GO:0008152 metabolic process,-4.2,39,11,30242,117,20,3,15,8,3065|23411|25942,HDAC1|SIRT1|SIN3A,-3
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0007568,aging,19_GO:0032502 developmental process,-4.2,18,8,30242,339,20,4,20,8.9,6647|23411|25942|51343,SOD1|SIRT1|SIN3A|FZR1,-3
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:1901699,cellular response to nitrogen compound,19_GO:0050896 response to stimulus,-4.1,11,6.8,30242,693,20,5,25,9.7,1051|5905|6647|23411|25942,CEBPB|RANGAP1|SOD1|SIRT1|SIN3A,-3
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:2001233,regulation of apoptotic signaling pathway,19_GO:0023052 signaling,-4.1,17,7.8,30242,356,20,4,20,8.9,3065|5478|6647|23411,HDAC1|PPIA|SOD1|SIRT1,-2.9
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0070997,neuron death,19_GO:0009987 cellular process,-4.1,17,7.7,30242,361,20,4,20,8.9,1051|3065|6647|23411,CEBPB|HDAC1|SOD1|SIRT1,-2.9
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0007569,cell aging,19_GO:0032502 developmental process,-4.1,34,9.9,30242,132,20,3,15,8,6647|23411|51343,SOD1|SIRT1|FZR1,-2.9
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0018022,peptidyl-lysine methylation,19_GO:0008152 metabolic process,-4.1,34,9.9,30242,132,20,3,15,8,5252|5929|23411,PHF1|RBBP5|SIRT1,-2.9
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:1903052,positive regulation of proteolysis involved in cellular protein catabolic process,19_GO:0048518 positive regulation of biological process,-4,34,9.8,30242,134,20,3,15,8,6613|9810|51343,SUMO2|RNF40|FZR1,-2.9
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0045862,positive regulation of proteolysis,19_GO:0048518 positive regulation of biological process,-4,16,7.6,30242,376,20,4,20,8.9,6613|9810|23411|51343,SUMO2|RNF40|SIRT1|FZR1,-2.8
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0030162,regulation of proteolysis,19_GO:0050789 regulation of biological process,-4,10,6.5,30242,752,20,5,25,9.7,3065|6613|9810|23411|51343,HDAC1|SUMO2|RNF40|SIRT1|FZR1,-2.8
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0016571,histone methylation,19_GO:0008152 metabolic process,-4,32,9.5,30242,142,20,3,15,8,5252|5929|23411,PHF1|RBBP5|SIRT1,-2.8
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0043524,negative regulation of neuron apoptotic process,19_GO:0048519 negative regulation of biological process,-3.9,31,9.4,30242,145,20,3,15,8,1051|3065|6647,CEBPB|HDAC1|SOD1,-2.8
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0006325,chromatin organization,19_GO:0009987 cellular process,-3.9,15,7.2,30242,409,20,4,20,8.9,3065|5252|23411|57459,HDAC1|PHF1|SIRT1|GATAD2B,-2.7
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0016573,histone acetylation,19_GO:0008152 metabolic process,-3.9,29,9.1,30242,155,20,3,15,8,23411|23774|25942,SIRT1|BRD1|SIN3A,-2.7
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:1903364,positive regulation of cellular protein catabolic process,19_GO:0048518 positive regulation of biological process,-3.8,29,9,30242,156,20,3,15,8,6613|9810|51343,SUMO2|RNF40|FZR1,-2.7
MyList_SUB1_MCODE_3,Reactome Gene Sets,6,R-HSA-5633007,Regulation of TP53 Activity,,-3.8,28,8.9,30242,160,20,3,15,8,3065|23774|57459,HDAC1|BRD1|GATAD2B,-2.7
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0018393,internal peptidyl-lysine acetylation,19_GO:0008152 metabolic process,-3.8,28,8.9,30242,161,20,3,15,8,23411|23774|25942,SIRT1|BRD1|SIN3A,-2.7
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0031331,positive regulation of cellular catabolic process,19_GO:0048518 positive regulation of biological process,-3.8,14,7,30242,428,20,4,20,8.9,6613|9810|23411|51343,SUMO2|RNF40|SIRT1|FZR1,-2.7
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0006475,internal protein amino acid acetylation,19_GO:0008152 metabolic process,-3.8,28,8.8,30242,163,20,3,15,8,23411|23774|25942,SIRT1|BRD1|SIN3A,-2.7
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0007346,regulation of mitotic cell cycle,19_GO:0050789 regulation of biological process,-3.7,13,6.8,30242,460,20,4,20,8.9,9810|23411|25942|51343,RNF40|SIRT1|SIN3A|FZR1,-2.6
MyList_SUB1_MCODE_3,KEGG Pathway,24,ko05202,Transcriptional misregulation in cancer,,-3.7,25,8.4,30242,180,20,3,15,8,1051|3065|25942,CEBPB|HDAC1|SIN3A,-2.5
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0001819,positive regulation of cytokine production,19_GO:0048518 positive regulation of biological process,-3.6,13,6.7,30242,468,20,4,20,8.9,1051|3065|6647|23411,CEBPB|HDAC1|SOD1|SIRT1,-2.5
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0008213,protein alkylation,19_GO:0008152 metabolic process,-3.6,25,8.3,30242,182,20,3,15,8,5252|5929|23411,PHF1|RBBP5|SIRT1,-2.5
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0006479,protein methylation,19_GO:0008152 metabolic process,-3.6,25,8.3,30242,182,20,3,15,8,5252|5929|23411,PHF1|RBBP5|SIRT1,-2.5
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0061136,regulation of proteasomal protein catabolic process,19_GO:0050789 regulation of biological process,-3.6,24,8.2,30242,187,20,3,15,8,6613|9810|51343,SUMO2|RNF40|FZR1,-2.5
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0010498,proteasomal protein catabolic process,19_GO:0008152 metabolic process,-3.6,12,6.5,30242,490,20,4,20,8.9,6613|9810|23411|51343,SUMO2|RNF40|SIRT1|FZR1,-2.5
MyList_SUB1_MCODE_3,KEGG Pathway,24,hsa05016,Huntington's disease,,-3.6,24,8.1,30242,193,20,3,15,8,3065|6647|25942,HDAC1|SOD1|SIN3A,-2.5
MyList_SUB1_MCODE_3,KEGG Pathway,24,ko05016,Huntington's disease,,-3.6,24,8.1,30242,193,20,3,15,8,3065|6647|25942,HDAC1|SOD1|SIN3A,-2.5
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0009896,positive regulation of catabolic process,19_GO:0048518 positive regulation of biological process,-3.6,12,6.5,30242,493,20,4,20,8.9,6613|9810|23411|51343,SUMO2|RNF40|SIRT1|FZR1,-2.5
