0_1,0_2,4_1,4_2,8_1,8_2,12_1,12_2,24_1,24_2,36_1,36_2,48_1,48_2,0_1,0_2,4_1,4_2,8_1,8_2,12_1,12_2,24_1,24_2,36_1,36_2,48_1,48_2
Gsx1,0.00167119074861061,0.00316852411282307,0.00390252731953683,0.00223884421125063,0.00474686737355884,0.00435008778417388,0.00557639550813087,0.00396403820983151,0.00290618369324012,0.00431556150528101,0.00180408171534652,0.00076583335150282,-0.000315802404667345,0.00369210430683435,0.00100340282154013,0.0017250993177095,-0.000474847761837899,-0.000938443696923683,-0.000381470327174227,-0.00261108254732722,-0.00600130189342197,-0.00208905417028044,-0.00644116615279618,-0.00804342360461083,-0.00789639577278975,-0.00584493626914176,-0.00181516745575344,-0.00200004023358805
Mnx1,0.00172996347568419,0.00221184266042157,0.0053019251924757,0.00275267187989785,0.00466338261397916,0.00569153549945168,0.00302576453934709,0.00460068013094058,-0.00084466232072703,0.00654827175569117,-0.000590071130092323,0.000126933262391327,0.00148265220949133,0.00337724095363322,-0.000971063378386736,0.00216632952658044,-0.00388402072674911,-0.00482138963467044,-0.0001243614647908,-0.00631532574424946,-0.00588001012986756,-0.00258398928687627,-0.00143117648378908,-0.00599391124325381,-0.00524113326561776,-0.00316668138514214,0.000828947266556967,-0.00191367286217242
Gsc,0.00166179592457697,0.00705529576588881,0.00704258770902846,0.00558151842242837,0.00261782032793639,0.00370303294743932,0.00391694367838388,0.00367864195153529,-0.00503731192728361,-0.00336433543485776,-0.00752831691543464,-0.00738746002597315,-0.0062713385335543,-0.00318001217454558,0.00418831611448968,0.00599482203574167,0.00508642046184929,0.00597798033816216,0.0101750698055749,0.00497888190278834,-0.00214957411896885,0.00140906290299637,-0.00435638882990272,-0.00727358120052388,-0.00977139968577535,-0.00694380052244167,-0.00327173787103825,-0.00542953420027933
E2f6,-0.00224639459463305,-0.000411023689620177,-0.000350349103904034,-0.000746992871982877,-0.000895466897490177,-0.000876475044771538,0.000760677326948444,0.000377690524275278,0.000327069705880707,-0.00101957751177684,-0.00142541994851525,-0.00177404979254082,0.000356615635885807,0.001372706370213,-0.00187310703653771,-0.000949060090202273,-0.00101769829286662,-0.00173480496896384,0.00362754684237133,0.00249379843206603,0.00157721858264162,0.00409668819043708,-0.00115331038816524,-0.00187784344191229,-0.00258359655665127,-0.00117447622645146,0.00387153498968638,0.00286711126051153
Nfe2l1,-0.00388494202483025,-0.00117134555276395,0.00123729831074254,-0.00109156343091536,-0.000205117482369305,-0.000535538057993681,-0.00250795553557026,-0.00218998984587018,-0.00351934885857404,-0.000815611612987377,0.00616866749343459,0.0038845776213101,0.00592248353994945,0.00665940987309185,-0.00372292509967423,-0.00303009279814389,0.000499034036630354,-0.000613228837923672,0.00402605874053487,0.0039625440610135,0.0011331468820452,0.00675957155084312,0.000282493206880743,-0.000620725100175926,-0.0052179197050711,-0.00489254223348344,-0.00306356950035219,-0.00375271684891497
Nfe2l3,-0.00388494202483025,-0.00117134555276395,0.00123729831074254,-0.00109156343091536,-0.000205117482369305,-0.000535538057993681,-0.00250795553557026,-0.00218998984587018,-0.00351934885857404,-0.000815611612987377,0.00616866749343459,0.0038845776213101,0.00592248353994945,0.00665940987309185,-0.00372292509967423,-0.00303009279814389,0.000499034036630354,-0.000613228837923672,0.00402605874053487,0.0039625440610135,0.0011331468820452,0.00675957155084312,0.000282493206880743,-0.000620725100175926,-0.0052179197050711,-0.00489254223348344,-0.00306356950035219,-0.00375271684891497
Neurod2,-0.00346277306210103,-0.00647140335237939,-0.000479567388417677,0.000189031161485402,0.00430758837942819,0.00343039630000436,0.00898082020020719,0.0104351908788136,0.0106956866141618,0.0124837520634813,0.0164979367147838,0.0138149505608068,0.0177444239900618,0.0129287039513609,-0.00861927801502969,-0.00559911915758521,0.00493713550739733,-0.00293017285475456,-0.00302586180357569,-0.00895269665649905,-0.00949535874047362,-0.000136971137210552,-0.00103917719119084,-0.0100234145528268,-0.0150611191211033,-0.0142770982142669,-0.0117362128709916,-0.0127151614977811
Olig1,-0.000518738177806687,0.00045516263907322,0.00178350066929396,0.00171913866991153,0.0050077670833631,0.00292726670779122,0.00688912329256143,0.00904200819072319,0.00909787640300795,0.0158392721150007,0.0118559860969335,0.0113738885111969,0.0145232145717281,0.01042453015688,-0.00362355573775593,0.000742055626271816,0.00839365677157369,-0.000331273674647664,-0.0044085740165903,-0.00989267338919624,-0.0122469675870672,-0.00523573162913049,-0.00689064892677881,-0.0106435652194787,-0.0142020508794072,-0.014307336001073,-0.012692752603982,-0.0122008784447276
Zscan20,0.00117658271933057,0.00393329966990413,0.00011619504482841,0.000480253226062999,-0.00301584153217883,-0.00152506535451596,-0.00151845579408244,-0.00570724563163727,-0.00665400704836501,-0.00281071995262344,-0.00569231964601173,-0.00422097878032696,-0.00401738639354585,-0.00435366251932839,-0.00385648245931862,-0.00231729172220816,0.00514490263625116,0.00649220130914231,0.00741045209852748,0.00715553159824239,-0.00185622322427431,0.00630428962450022,0.00215730490002208,-0.000572847697616174,-0.000600529646878021,0.00182571332283468,0.00479894294330422,0.00304510374502027
Nr1i3,-0.00244585654795374,-0.00171582514511699,0.0035534474362253,0.00301841640245102,0.00217097216124637,0.00326957583796344,0.000635167383663542,0.00254252044067418,0.00191841623925579,0.00219836224614448,0.00595471517177016,0.0015434879568066,0.00198921708537945,0.00525025464717744,-0.00174702233079013,0.000440908450922725,0.00273781112360129,0.000441638046347829,0.00491868668599496,0.00517314827024483,-0.00261763612067747,0.00467553231980807,-0.00399977592627858,-0.00770693889691296,-0.00932127830784364,-0.00821970253128482,-0.00677141375408725,-0.00628774254981042
Zfx,0.00215130792366576,0.00685925357437924,0.00251097993439842,0.00338260756929685,-0.00165017939072034,-0.00171504011529143,-0.00445116131719608,-0.00330984417846566,-0.00548559042623977,-0.00423050296185329,-0.00810272671874678,-0.00480744906075656,-0.0071330562375737,-0.00620213988369767,0.00135239143202632,-0.000638150104084061,0.00658694005225133,0.00782726519715223,0.000135277983425613,0.00206212185919139,-0.00505055263537113,-0.00256623253966492,0.000957046414237677,0.000845615464910927,0.00305484299909617,0.00758380903509451,0.00579099198676022,0.00481305918315475
Sox12,-0.000542928204030757,0.000924820233591171,0.00312833811873601,-0.00067213483284518,0.00359802860428888,0.00355602651831246,0.00331001774147318,0.00541346425734246,0.00657160489640323,0.00276416724123343,0.0022979973506247,0.00143488773627475,0.00308321989464514,0.00540337647380446,-0.00221942465126911,0.00131649911181537,0.00559616427590992,0.00264858132470985,0.00567732270022846,-0.000393112692054659,-0.00655260202506793,0.00364628774790084,-0.000923418983021581,-0.00561698138702801,-0.0118872530898392,-0.0104766500285964,-0.0104267883191553,-0.0112713356566935
Otp,-0.000413519989382771,0.00253712921413007,0.00313352061222306,0.0013933360140391,0.00222161752494515,0.0052546401230644,0.00410402660320607,0.0030659898709826,0.00427527515071024,0.00498099741160629,0.00442059834464759,0.00336942259550951,0.00543459179780817,0.00542666479217083,-0.00117780906270521,-0.000238780519409329,-0.000642696802790721,-0.00183347577037368,0.000296754370267542,-0.00292967981336398,-0.00604366963227831,-0.00183357071441242,-0.00560015941244039,-0.0060716933879657,-0.00900816108283373,-0.00519098251247563,-0.00371122939083057,-0.00464084953352562
Gbx2,0.000277099961400157,0.00107365710627783,0.00422108342270501,0.00157485998250456,0.00548365620484323,0.00627516107093286,0.00380137808933773,0.00465138563816387,0.000127971795817874,0.00906712920994529,0.00317609182763945,0.00306368942440272,0.00302433014977764,0.0037427795013123,-0.000371897367616794,8.41800835998455e-05,-0.00180169429127884,-0.00271051841227504,-0.000187619352451235,-0.00538167516063012,-0.00586007396499975,-0.00449071419127728,-0.00517606730295363,-0.00800205748019527,-0.00693632524719148,-0.00456579124544804,0.000760383486775137,-0.00126323030054415
Tcfcp2l1,0.000317809526449542,0.000132979337342271,0.00235979858754892,0.000561302007218292,0.000984619489358943,0.0019477567029015,-0.000158060497161812,-0.000259205391822956,9.33751631365162e-05,-0.00362202111594881,-0.00388917311420871,-0.0049470708170529,-0.00451325410793094,-0.00188248010338939,-0.00256447408952041,-6.37093131872317e-05,0.00448620097245023,0.0028202901754066,0.00559964582413809,0.00364321518403495,-0.000842049390239285,0.00285566092387221,0.000332155925628947,-0.00171135498726978,-0.00290981987231581,-0.0030191931639168,0.00295137431289964,0.000856856090871824
Ubp1,0.000317809526449542,0.000132979337342271,0.00235979858754892,0.000561302007218292,0.000984619489358943,0.0019477567029015,-0.000158060497161812,-0.000259205391822956,9.33751631365162e-05,-0.00362202111594881,-0.00388917311420871,-0.0049470708170529,-0.00451325410793094,-0.00188248010338939,-0.00256447408952041,-6.37093131872317e-05,0.00448620097245023,0.0028202901754066,0.00559964582413809,0.00364321518403495,-0.000842049390239285,0.00285566092387221,0.000332155925628947,-0.00171135498726978,-0.00290981987231581,-0.0030191931639168,0.00295137431289964,0.000856856090871824
Hic2,-0.000960809960115331,-0.00177735589703392,0.00210528809871958,0.000278088109049085,0.00268637627471867,0.00180703285378932,0.00274625253547509,0.000305601264127306,0.00141673704652318,0.00199617606011404,0.00147202272633487,0.00102746210681642,0.00138656690581899,0.00372074763240481,-0.000673248791646375,0.00175334436828071,0.00249225603998396,0.00152596968341483,0.00372149688212581,0.00551192784676593,-0.000318847455300468,0.00478650637125381,-0.0036083355710782,-0.00613126721611637,-0.0090990949473514,-0.00734175155827368,-0.00378465536130024,-0.00600009566567894
Msx2,-0.00503353175791948,-0.00335232239630335,-0.000575632379018729,-0.00394785470829585,-0.00570665374022788,-0.00361894169179228,-0.007945582302764,-0.0113547470187833,-0.0110936270976734,2.26181340093808e-05,-0.0014110411998246,-0.00264746827304665,0.000617680113096111,0.00194392892052737,-0.00462161755905541,-0.00328636015938424,-0.0029832673491787,-0.00461992528265007,0.00336549807733963,-0.00176329144588952,-0.00648020200733745,-0.00200380291235023,0.00389028216774756,0.0015800317045723,0.0105759032171258,0.0154675955857282,0.024127774502527,0.0227575797494963
Dmrt2,-0.000648928735369508,-0.000101241211020488,0.000121199813349106,-0.00132658747560088,0.000118257935968603,0.00308279598451793,0.00501410238163508,0.00365113298152628,0.00396338700223964,0.00465263079811157,0.00254653153412379,0.00400700736689852,0.00329173516124284,0.00588308788753379,-0.000998963424845008,0.00148473162974062,-0.00237882523550992,-0.0033086637997871,-0.00405183574995591,-0.00557652229332661,-0.00775625945832065,-0.000560275615652445,0.00294671308186643,-0.000529999269666681,-0.00447294009847782,-0.00426514135167363,-0.00300995173100038,-0.00330718537712837
Zbtb4,-0.00058333799175167,0.00105635519159922,-1.30764386109886e-06,-0.000683280270780847,-0.00112950633898681,-0.000570348522072558,-0.000943454693469388,-0.00187948487186527,-0.00215772750483182,-0.00559036153622595,-0.00674596600215772,-0.00793992291705217,-0.00624130185707378,-0.00527669068984331,-0.00109906644547157,0.000771265922486882,0.00180159049609018,0.00122185893991507,0.00472126028898745,0.00412213049763673,0.00363170618172963,0.00310558243220166,0.00264924564661774,0.00163342323807107,0.000830442683239431,0.00367027943377301,0.00605088725051502,0.00470055766083283
Hoxb4,0.00151356032784923,0.00378360131617569,0.00518198096497418,0.00415289276757874,0.00272163185398479,0.00351957863941948,0.00643647993212922,0.0046334429156489,0.00361645442000493,0.00332650769092483,0.00285773072227611,0.00311173199608939,0.00623071797010197,0.0083386321122296,-0.000311464815646123,0.000861905559045328,0.000117565906120477,-0.00317615485080037,-0.00489739153344529,-0.00837823176584231,-0.00578392377595217,0.00508146930009493,-0.00340319782232232,-0.00727620600681525,-0.0111780658657131,-0.00849227907959662,-0.0079724369290811,-0.00712896978718869
Sox14,-0.0033604628443163,-0.00293766104170948,0.000124898303103655,-0.000873278983613911,0.000235619036339979,0.000749824226726081,0.00111593674103503,0.00298225437899157,0.00437767301422849,0.00481886027582448,0.0133264505986888,0.010967623660854,0.0114107717521052,0.0125262719444625,-0.00361765421624453,-0.00189503322964209,0.00217199306602647,-1.98715775019329e-06,0.00205178523354889,-0.00178541354566893,-0.00548690525509276,0.00345518831942546,-0.00177255096045058,-0.00637555948519416,-0.0117333532358295,-0.0100017376116974,-0.00887924370045701,-0.0111517448598023
Zfp523,-0.000122380755024826,-0.000190309733436395,0.00133504154525095,0.00100455691206715,-0.00189998829108709,-0.00111835909223618,-0.00113270348027783,-0.00118092032926488,-0.000818584307391482,0.000293639532695095,0.000368990904127502,-0.00158904761667082,0.00107867342542003,0.00181939905459431,-0.000355428583865454,-0.000206766775153988,0.00397914499906273,0.00189470386379385,0.00566222021514733,0.00537702440470027,-0.00058136410185473,0.00388215782550859,-0.00105737142024105,-0.00393743289887365,-0.00597120245878024,-0.00337418881999312,-0.000179625420873016,-0.00122894002542298
Pou3f1,-0.00246199606601209,-0.00351501069126513,0.000498503908319793,-0.00223573971511741,0.000499310449257906,0.00246286613997728,0.00441787146413841,0.0042935954901801,0.0051391015772412,0.00642591169801585,0.0102475189482101,0.00686779807125598,0.00966512702920838,0.0106141222916157,-0.00597415131622418,-0.00255944878316523,-0.00337280621855787,-0.00353878402714758,-0.000412809515903947,-0.00245655907043243,-0.0038774658254399,0.00469454891711077,-0.00140055759600243,-0.00617088536988573,-0.00842950185730121,-0.00682579244414688,-0.00647769003428221,-0.00600919364785979
Pdx1,-0.00213591167983289,-0.00366968401063511,0.00021985833749055,-0.00175883845449651,-0.000384749898538808,-0.00158059055511356,0.00107681034822353,0.00165902998453324,0.0042225654586501,0.00714168694524217,0.0106017944060286,0.00724091386383416,0.00925127687432685,0.0111498287766707,-0.00388374110530583,-0.00103298593059566,-0.00369856254414243,-0.00620967234487939,-0.00301988509615474,-0.00707939548402506,-0.00325772537783129,0.000717430147429155,0.00109430147166077,-0.00421308164567254,-0.00378936270277429,-0.00425321039398911,-0.00121218408321142,-0.00318601702253851
Spz1,-0.00117208631383578,-9.39967496465209e-05,0.00636500749459938,0.00287160117261572,0.00525193498084591,0.00552230529028527,0.00256171335465869,0.00384502859203653,0.0022297587479436,0.000892173025001306,-0.00147277318322668,-0.00179654957960891,-0.00279313918672272,-6.73359056625744e-05,-0.00102020265481947,0.00196640802297393,0.00465427641344721,0.00212666706256713,0.00593764955810024,0.00503753698298008,-0.00549663264322711,0.00129557145476226,-0.00526173516200133,-0.00939030507239622,-0.00802637943223428,-0.00719246720288725,-0.00115430116347985,-0.00387894974108273
Arid5b,-0.00773986817186455,-0.00944797840478353,0.000392660371057065,-0.00724898920620759,-0.00586714788656996,-0.00749505213476565,-0.00493332491268079,-0.00294404709836932,-0.00265615819395738,0.000949823768608582,0.0119714680403541,0.0110055491307452,0.0143008484719239,0.0147379727424857,-0.0104963824984454,-0.014336311739739,-0.0123595008699902,-0.014290170648771,-0.0051640899165103,-0.00918378757031922,-0.000875671980128742,0.00665820304030505,0.0113817366160803,0.0100593532616071,0.00629960806086641,0.00590109535532597,0.00914963097576236,0.0105111100040865
Zfp282,-0.000536934430241817,0.00159760826194336,0.0022338944646052,0.000908171790982607,0.00122870129155085,0.00129949004797381,0.00170121821298211,0.00056322003506363,0.00170535697156245,-0.00135689169876362,-0.000545479180976024,-0.000568912195354723,-0.000492315358730917,0.0018634654682327,-0.00149774446622786,-0.000379751102654799,0.00191651944177714,0.00173597131153841,0.00550816061467304,0.00285826145785167,-0.00246556120118324,0.00682058228126076,-0.00167788406457237,-0.00496828873223292,-0.00719184308431387,-0.00707383181457503,-0.000235960655748733,-0.00358916613611483
Pax7,-0.00475536153185258,-0.00432123165782666,-0.000406616079118349,-0.00322918961581135,-0.00232527630340485,-0.000770518681948495,-0.00218918444338974,-0.00210905793248728,-0.00196475430866257,0.00454060437276527,0.00711167678950084,0.00705244058956719,0.00720525789314999,0.00889661737733308,-0.005291469592661,-0.00501437113241709,-0.00225799527201838,-0.0051426943303788,0.00274499807768354,6.12477507715703e-05,-0.00515592781749992,-0.000496144646071964,-0.00106623408762838,-0.00155686853976843,0.00155465635652693,0.00199835325893019,0.00492613748027099,0.00426023944400891
Foxa2,-0.00143826874558813,-0.00116961434715006,-5.74465766755086e-06,-0.00246356006486615,-0.00254385891874393,-0.00179312269195787,-0.00107957794900183,-0.000930727057179601,0.00216337297631772,-0.000497429359389179,-0.00236664065825169,-0.00336601640720872,-0.0057213568940056,-0.00074153661357132,-0.0031147144953468,-0.000349385014302185,0.00483338349542727,0.00356537105067947,0.00925332138517355,0.00525051142233528,-0.00143047903398034,0.00220007578366063,0.00154925762586488,0.000109484696214079,-0.00213101195384478,-0.000524645783725255,0.00290865399921407,0.00196097959300119
Gsx2,0.000168912161078283,0.00202337978936862,0.00389465461662385,0.00262809809878382,0.00407684141067289,0.00624416196033685,0.00475106059820992,0.0042038353542436,0.00197186430289625,0.00371295002667371,0.00171372659224692,-0.000448752259856799,0.00167502091188694,0.00241202783013973,-0.00352490052466505,0.000456087857762966,-0.000199831761700214,-0.00141510737201062,0.00258928399373159,-0.00112277262518731,-0.00548879989709346,0.00160182960102231,-0.00428931239128885,-0.00730211136188738,-0.00819183773226306,-0.00485174673168912,-0.00271159897568973,-0.00410613018315625
Nr4a2,-0.0030133925120385,-0.0020585662677334,-0.00149738086258226,-0.000665094884847238,-0.00150170890414681,-0.00127424586082371,0.00039229797318059,0.000557268529233566,0.00241629741272044,0.00180701625483481,0.00966780076950112,0.00602177129823833,0.00623737592539661,0.00776597181960641,-0.00306781281261925,9.90009330245657e-05,-0.00487127848747982,-0.00508244618944702,-0.00184191712656604,-0.0031442662563988,-0.00481850390022545,-9.12273821825418e-05,0.00146898708523834,-0.00286235882296642,-0.00119092009449832,-0.00276379353650388,0.00089248118037584,0.000401863658346865
Vax2,0.00135834740751624,0.00108870697181185,0.00571424412208504,0.00335216057212,0.00533639617795621,0.00693667377077224,0.00425579386565661,0.00419762299396522,-0.00074606714330659,0.0030435622798165,0.00302674125230346,-0.000104212820012523,0.00478623728153445,0.00437114836637191,-0.00166007464035827,0.0006097019870627,-6.45061609144681e-06,-0.00119691379634291,0.00152106391771788,-0.000993651291968205,-0.00587613165055179,0.00013943151297139,-0.00621350639650482,-0.00899792391844953,-0.00903368767355911,-0.00719565892947502,-0.00278637744501971,-0.00453134781876455
Neurog1,0.00189761741696742,0.003567325647008,0.000490408435177565,0.0051042744323457,0.00703962212233181,0.00368881768492354,0.00464389192356297,0.0075784356546674,0.00737954453630355,0.00881721649249542,0.00893507437541874,0.00664482085729698,0.00626977799818033,0.00841057716213641,-0.00162600274846444,0.00371204079360747,0.00829930017740333,0.00249786089494503,0.000672782743855619,-0.00663153216225355,-0.00695104945321219,-0.000315065628633135,-0.00800055190931668,-0.00906116593705048,-0.0148255204047553,-0.0172525860568994,-0.0147261307648756,-0.0164508263126813
Irx2,-0.00446479505940553,-0.00658047616107453,-0.000828516538668847,-0.00227910327306378,-0.00274869549466577,-0.00305080607678666,-0.0025999287453323,-0.00359071846431163,-0.00323091972769362,-0.000976882037908189,0.00373956341217976,0.0021524023060063,0.0048419833342776,0.00649236699841106,-0.00665913670921261,-0.0039472071183279,-0.00161869372284512,-0.00459212620911046,0.00431087780768283,0.000537060783388922,-0.00150184848662676,0.00556225667815121,0.00586895811503952,0.00168512377808679,0.00206542556619599,0.0011626230900447,0.00481514521327604,0.00469385620657883
Scrt2,0.000683746398640404,-0.00282345507005071,0.00354759528162708,0.0023070579874302,0.0031123998675876,0.00550393377349268,0.00121298686444867,0.00269849387888848,0.000145708707028076,-0.00243777581167,0.000814191467707399,-0.00151721660082188,0.000912504525012762,0.00177154911799598,0.000262446873042468,0.00361991624658049,0.00215037257265133,0.00141259399825686,0.00364897066076476,0.00163934542140696,-0.00523442184546663,0.00339994198208754,-0.00244930104373756,-0.00598458457898522,-0.00679240185449288,-0.00552846028915321,-0.00366693564631208,-0.00400732740901305
Ppara,-0.000259269415012982,0.001175863830642,0.00330899130255302,0.00227742454479178,0.00495653867890862,0.00277689257098204,0.000148813762792134,0.00193683692951032,0.00155675193935007,-0.004342310033689,-0.00308227478876479,-0.00339770060991272,-0.00107407802825,9.53156402942277e-05,-0.00195049915155232,-0.000873001777705862,0.0041464549855132,0.00162987672200462,0.00557598676673289,0.00666715528619834,-0.0023015572059674,0.00375802104365793,-0.00424234976836855,-0.00589625267319566,-0.00754083987053413,-0.00533275077701394,0.000521958379790496,-0.00191634135525883
Lin54,0.00224985586752757,0.00494914481181033,0.00157705118988497,6.5080238602442e-05,0.000180917189228682,0.000734445687419639,0.00246672340572552,0.00155441040722474,0.000762570291925242,5.84071742011638e-05,-0.00163841303502814,-0.00352895904199731,-0.00382916015395403,-0.000713172696138561,0.0016649500108146,0.00105952083776681,0.00487838695766795,0.00436164633043178,0.00432113529219117,0.000611788028260406,-0.00347573283940085,0.00187892447070774,-0.00247913013709523,-0.00185121141235665,-0.00717450410612952,-0.00369507865990161,-0.00207262973596038,-0.00169526460765762
Sp100,-0.0024284467459056,0.00173420592579944,0.00183095777146964,-0.00326583284062799,-0.00741134485567138,-0.0088633691515463,-0.00850076968049975,-0.00967876777719164,-0.0103546662520069,-0.00158501955073293,-0.00163035567414162,-0.00484405349769369,-0.00443721162675306,-0.00021563379612323,-0.00800284562084892,-0.00301244379917161,0.00189099474965877,0.00187423091591825,0.0120591456803127,0.00308245001535914,0.000790080417266401,0.011667012441201,0.00796390752767912,0.00899486634922628,0.00171285777315073,0.00319246026145604,0.0105242414808171,0.00848214155109049
Pou3f2,-0.000790995160466657,-0.00145035978514583,0.00111011778013629,-0.00178686049452143,0.00169592620056405,0.00215084871354162,0.00408123403928371,0.00529515118143021,0.00468706353824277,0.0073018082335648,0.0089398992886128,0.00606172506935618,0.00765178405597779,0.0100651319121771,-0.004657587384468,-0.000926391835791102,-0.00281252928871777,-0.00359059359410553,7.86362949810855e-05,-0.0015680144937005,-0.00341080763775039,0.00452312455794195,-0.00282829518207732,-0.00711552215308174,-0.0101360652238861,-0.00812447540391044,-0.00684554461936841,-0.00715656040869589
Foxh1,-0.000344480043353079,-0.0020978141323232,-0.000888441892017351,-0.000602150936624511,-0.00253199993755938,-0.000192508327964205,-0.00167302139400888,-0.000156031761302687,-0.00287277746337892,-0.00333756592165146,-0.00355390179067722,-0.00574307195074603,-0.00550782704097078,-0.00211872049269061,-0.00218372382302384,-0.00137737183876796,0.0023941369379738,2.99045191655412e-05,0.00827277572210837,0.00391848533107934,0.00102487427504812,0.00547400848390879,0.00417211541002541,0.00171945341832802,-0.00046131311929333,0.00186882066564556,0.00626707696697656,0.00185193825079565
Hoxd11,0.00216645212312579,0.00630521952817976,0.00724638504502948,0.00942985399340495,0.00659278935569373,0.00269077633962181,0.00208411597993627,0.00186064373833196,0.0023844293326836,0.0067458432571219,0.006353253651561,0.00237934659960489,0.00442904190358006,0.00580181072779851,0.000514900176460137,0.00308244869764718,-0.00692678463458459,-0.00728706050927188,-0.00273227496511713,-0.00587914984164131,-0.00800301837410628,-0.00371266979350499,-0.00854927046206432,-0.00693281378233639,-0.00787724838230986,-0.0049716604003532,-0.0041252529372442,-0.00419366789958782
Isl2,-0.00354448891731826,-0.00186132855399033,0.000652641441192515,-0.00145654521675888,0.000985557354777917,0.000804333735293129,0.00317571281520098,0.00314603841241142,-0.000436601907921341,0.00534582563431479,0.00696202679774802,0.00552799340107277,0.00769296345096457,0.00844809880990061,-0.00367185673057218,-0.00244717658925152,-0.00159594070049844,-0.00342709286770137,0.000403103649595581,-0.00399913137824309,-0.00483144309223404,-0.00165123620627472,-0.001819030689098,-0.00475961876451475,-0.00422816112070756,-0.00340106350135419,0.00189815234293385,-0.000344784104345963
Isl1,-0.00354448891731826,-0.00186132855399033,0.000652641441192515,-0.00145654521675888,0.000985557354777917,0.000804333735293129,0.00317571281520098,0.00314603841241142,-0.000436601907921341,0.00534582563431479,0.00696202679774802,0.00552799340107277,0.00769296345096457,0.00844809880990061,-0.00367185673057218,-0.00244717658925152,-0.00159594070049844,-0.00342709286770137,0.000403103649595581,-0.00399913137824309,-0.00483144309223404,-0.00165123620627472,-0.001819030689098,-0.00475961876451475,-0.00422816112070756,-0.00340106350135419,0.00189815234293385,-0.000344784104345963
Msx1,-0.00354448891731826,-0.00186132855399033,0.000652641441192515,-0.00145654521675888,0.000985557354777917,0.000804333735293129,0.00317571281520098,0.00314603841241142,-0.000436601907921341,0.00534582563431479,0.00696202679774802,0.00552799340107277,0.00769296345096457,0.00844809880990061,-0.00367185673057218,-0.00244717658925152,-0.00159594070049844,-0.00342709286770137,0.000403103649595581,-0.00399913137824309,-0.00483144309223404,-0.00165123620627472,-0.001819030689098,-0.00475961876451475,-0.00422816112070756,-0.00340106350135419,0.00189815234293385,-0.000344784104345963
Prkrir,-0.000554132407414937,3.12495991785008e-05,-0.0020038658300489,-0.00276004000523338,-0.00612632253083681,-0.0026673461452643,-0.00527856351617606,-0.0053036546301879,-0.00489616667802109,-0.00640242228648344,-0.00517302455977868,-0.00639807369789065,-0.00582607678761749,-0.000647652910423341,-0.00339709285490025,-0.00296326232179703,0.00279202662828846,-0.000283216818893726,0.00632629382256794,0.00389413675629974,-0.00195921738102572,0.00841549616039009,0.00570430791726253,0.00386868370269135,0.00297447234659057,0.00589465722232937,0.0127327170304857,0.0089235670416085
Olig3,0.00249933010646977,0.00528827993045163,0.00319317699571229,0.00329972430954021,0.00545373486241539,0.00416045329445282,0.00325628324991087,0.00448176598621164,0.003956201340712,0.00340100388296122,0.00177258055475127,0.00303097448239856,0.00237414723629792,0.00358158903910134,-0.00144023489420028,0.00173450587988609,0.00524917365533621,0.00293116177954964,0.00536412914107477,0.00274583789653216,-0.00156403201329535,0.00212873208294252,-0.00779498585075701,-0.00732633307195049,-0.0120933036583474,-0.0145688786302222,-0.0129033755316486,-0.0124580750140819
Hoxb3,0.00043796788408209,0.00247580094740929,0.00618451505702491,0.00298764281914461,0.00242167979150235,0.00327876219573662,0.0045542350835604,0.00258744905137169,0.000160700557919896,0.00329556909143672,0.00521843788850715,0.00268727977410704,0.00495472728553364,0.00542867292046641,-0.000895228578701213,0.00128742843882573,0.0027734586246051,0.0014656631566963,-6.32471181502905e-05,-0.0021023894112676,-0.0048689634160834,0.00267105981002184,-0.00521179990267604,-0.00807675238990878,-0.00971003746524163,-0.00911336930684715,-0.00634160848926689,-0.00769973308056317
Cdc5l,0.00233793522370968,0.0056193025703867,0.00467320681565822,0.0019029911878479,0.000787663344331556,0.00404247717202782,-0.000790282067796114,-0.000641996379421542,-0.000874249456734644,-0.00437016247318647,-0.00789301834040165,-0.00580619561106963,-0.00505805263406732,-0.00385450122549628,-0.00191635259081025,0.00250395571777164,0.00287703532339318,0.00197400401524107,0.00529386636967966,0.000736434359969181,-0.00259158035061223,0.00365858987652857,-0.000167723830409798,-0.0026642253524754,-0.00405795596018813,-0.00390341573191276,0.00389706221642164,0.00146945992533087
Lhx6,-0.0039204603452318,-0.00451672669867451,-0.00218585271115999,-0.00160000318735667,0.00133504166673706,0.0019947707650771,0.00294384790412627,0.00455722052400123,0.00264131020397297,0.00498824594326286,0.00732485448690498,0.00670166624103716,0.00828205710702767,0.00797035280590529,-0.00459021156229694,-0.00321900895760082,-0.0041340361119418,-0.00270928747149422,0.00118598780006419,-0.00450607712236497,-0.00336376138843373,0.00420598284016477,0.000515402176043442,-0.00572961036570863,-0.00677798803217061,-0.00464783974987723,-0.0028873057955186,0.000234783126187521
