_MEMBER_MyList,_LogP_MyList,GO,Description,_PATTERN_,_RANK_,GiniIndex
1,-2.6,R-HSA-165054,Rev-mediated nuclear export of HIV RNA,M1,1,0
1,-6.5,GO:2000234,positive regulation of rRNA processing,M1,1,0
1,-2.1,CORUM:5380,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)",M1,1,0
1,-6.7,GO:0000070,mitotic sister chromatid segregation,M1,1,0
1,-5.6,R-HSA-8939243,RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known,M1,1,0
1,-8.6,GO:0031023,microtubule organizing center organization,M1,1,0
1,-2.4,GO:2000279,negative regulation of DNA biosynthetic process,M1,1,0
1,-2.5,R-HSA-75955,RNA Polymerase II Transcription Elongation,M1,1,0
1,-4.4,R-HSA-5620912,Anchoring of the basal body to the plasma membrane,M1,1,0
1,-4,WP183,Proteasome degradation,M1,1,0
1,-3.3,R-HSA-68689,CDC6 association with the ORC:origin complex,M1,1,0
1,-4.1,GO:0072719,cellular response to cisplatin,M1,1,0
1,-6.4,GO:0019439,aromatic compound catabolic process,M1,1,0
1,-2,GO:0006753,nucleoside phosphate metabolic process,M1,1,0
1,-5,GO:2000144,"positive regulation of DNA-templated transcription, initiation",M1,1,0
1,-3.9,hsa04932,Non-alcoholic fatty liver disease (NAFLD),M1,1,0
1,-2.4,M176,PID FOXM1 PATHWAY,M1,1,0
1,-2.8,GO:0018022,peptidyl-lysine methylation,M1,1,0
1,-3.8,ko05169,Epstein-Barr virus infection,M1,1,0
1,-34,GO:0042274,ribosomal small subunit biogenesis,M1,1,0
1,-4.6,R-HSA-180534,Vpu mediated degradation of CD4,M1,1,0
1,-2.3,GO:0033574,response to testosterone,M1,1,0
1,-9,hsa03018,RNA degradation,M1,1,0
1,-8.4,R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation,M1,1,0
1,-4.1,WP4396,Nonalcoholic fatty liver disease,M1,1,0
1,-10,R-HSA-5693532,DNA Double-Strand Break Repair,M1,1,0
1,-10,R-HSA-176974,Unwinding of DNA,M1,1,0
1,-7.3,GO:0033108,mitochondrial respiratory chain complex assembly,M1,1,0
1,-2.5,M17,PID NOTCH PATHWAY,M1,1,0
1,-8.9,R-HSA-5693538,Homology Directed Repair,M1,1,0
1,-3,R-HSA-3371453,Regulation of HSF1-mediated heat shock response,M1,1,0
1,-4.1,GO:0106354,tRNA surveillance,M1,1,0
1,-2.3,GO:0031145,anaphase-promoting complex-dependent catabolic process,M1,1,0
1,-9.3,GO:0000387,spliceosomal snRNP assembly,M1,1,0
1,-13,R-HSA-2555396,Mitotic Metaphase and Anaphase,M1,1,0
1,-2.8,GO:0001649,osteoblast differentiation,M1,1,0
1,-2.8,GO:0009135,purine nucleoside diphosphate metabolic process,M1,1,0
1,-7.8,GO:0000727,double-strand break repair via break-induced replication,M1,1,0
1,-3.2,GO:0051099,positive regulation of binding,M1,1,0
1,-3.2,R-HSA-156902,Peptide chain elongation,M1,1,0
1,-4.5,R-HSA-8878166,Transcriptional regulation by RUNX2,M1,1,0
1,-8.9,GO:0018205,peptidyl-lysine modification,M1,1,0
1,-3.7,GO:0060260,regulation of transcription initiation from RNA polymerase II promoter,M1,1,0
1,-3.4,R-HSA-72649,Translation initiation complex formation,M1,1,0
1,-3.8,R-HSA-381119,Unfolded Protein Response (UPR),M1,1,0
1,-2.3,GO:0051053,negative regulation of DNA metabolic process,M1,1,0
1,-3.4,GO:0001825,blastocyst formation,M1,1,0
1,-6.4,R-HSA-174178,APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1,M1,1,0
1,-5.1,CORUM:710,Brg1-associated complex I,M1,1,0
1,-5.6,CORUM:570,p300-CBP-p270-SWI/SNF complex,M1,1,0
1,-6.4,GO:1902292,cell cycle DNA replication initiation,M1,1,0
1,-2.2,GO:0070301,cellular response to hydrogen peroxide,M1,1,0
1,-5.1,GO:0006337,nucleosome disassembly,M1,1,0
1,-7.4,CORUM:178,"Respiratory chain complex I (holoenzyme), mitochondrial",M1,1,0
1,-22,R-HSA-72766,Translation,M1,1,0
1,-3.5,GO:0072718,response to cisplatin,M1,1,0
1,-11,R-HSA-162906,HIV Infection,M1,1,0
1,-3,R-HSA-2408557,Selenocysteine synthesis,M1,1,0
1,-20,GO:0000375,"RNA splicing, via transesterification reactions",M1,1,0
1,-5.6,R-HSA-380284,Loss of proteins required for interphase microtubule organization from the centrosome,M1,1,0
1,-10,R-HSA-73894,DNA Repair,M1,1,0
1,-4.7,GO:0006354,"DNA-templated transcription, elongation",M1,1,0
1,-5.3,CORUM:462,TFTC complex (TATA-binding protein-free TAF-II-containing complex),M1,1,0
1,-5.9,GO:1902850,microtubule cytoskeleton organization involved in mitosis,M1,1,0
1,-4.4,CORUM:2799,RFC complex,M1,1,0
1,-2.1,R-HSA-9013508,NOTCH3 Intracellular Domain Regulates Transcription,M1,1,0
1,-5.7,R-HSA-9687139,Aberrant regulation of mitotic cell cycle due to RB1 defects,M1,1,0
1,-2,GO:1901983,regulation of protein acetylation,M1,1,0
1,-5.5,GO:0006360,transcription by RNA polymerase I,M1,1,0
1,-3.8,GO:1903706,regulation of hemopoiesis,M1,1,0
1,-3.5,GO:0060236,regulation of mitotic spindle organization,M1,1,0
1,-5.8,GO:0006473,protein acetylation,M1,1,0
1,-3.5,GO:1900264,positive regulation of DNA-directed DNA polymerase activity,M1,1,0
1,-3,ko04115,p53 signaling pathway,M1,1,0
1,-3.6,GO:0007020,microtubule nucleation,M1,1,0
1,-2,R-HSA-211976,Endogenous sterols,M1,1,0
1,-4.9,GO:0031647,regulation of protein stability,M1,1,0
1,-2.8,GO:0051321,meiotic cell cycle,M1,1,0
1,-2,GO:0036075,replacement ossification,M1,1,0
1,-3.6,R-HSA-9707564,Cytoprotection by HMOX1,M1,1,0
1,-2.2,GO:0034101,erythrocyte homeostasis,M1,1,0
1,-3.9,WP138,Androgen receptor signaling pathway,M1,1,0
1,-5.3,CORUM:533,IMP3-IMP4-MPP10 complex,M1,1,0
1,-12,GO:0000466,"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",M1,1,0
1,-4.5,R-HSA-180585,Vif-mediated degradation of APOBEC3G,M1,1,0
1,-13,R-HSA-68882,Mitotic Anaphase,M1,1,0
1,-3.2,GO:0007099,centriole replication,M1,1,0
1,-2.7,GO:2000058,regulation of ubiquitin-dependent protein catabolic process,M1,1,0
1,-2.7,GO:0046822,regulation of nucleocytoplasmic transport,M1,1,0
1,-5.3,CORUM:66,TRAP complex,M1,1,0
1,-3.6,GO:0000028,ribosomal small subunit assembly,M1,1,0
1,-2.7,R-HSA-180910,Vpr-mediated nuclear import of PICs,M1,1,0
1,-4.9,R-HSA-381042,PERK regulates gene expression,M1,1,0
1,-8.3,CORUM:1111,DNA synthesome complex (17 subunits),M1,1,0
1,-5.4,R-HSA-380994,ATF4 activates genes in response to endoplasmic reticulum  stress,M1,1,0
1,-2.5,R-HSA-6804114,TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest,M1,1,0
1,-3.9,CORUM:2914,Respiratory chain complex I (beta subunit) mitochondrial,M1,1,0
1,-4.2,R-HSA-5607761,Dectin-1 mediated noncanonical NF-kB signaling,M1,1,0
1,-13,R-HSA-69186,Lagging Strand Synthesis,M1,1,0
1,-5.4,R-HSA-8932339,ROS sensing by NFE2L2,M1,1,0
1,-2.5,R-HSA-3858494,Beta-catenin independent WNT signaling,M1,1,0
1,-4.3,GO:0032886,regulation of microtubule-based process,M1,1,0
1,-11,CORUM:5450,Mediator complex,M1,1,0
1,-13,R-HSA-69052,Switching of origins to a post-replicative state,M1,1,0
1,-2.6,GO:2001252,positive regulation of chromosome organization,M1,1,0
1,-4.4,ko04932,Non-alcoholic fatty liver disease (NAFLD),M1,1,0
1,-4.6,R-HSA-177243,Interactions of Rev with host cellular proteins,M1,1,0
1,-2.5,GO:0033120,positive regulation of RNA splicing,M1,1,0
1,-3.5,R-HSA-3214858,RMTs methylate histone arginines,M1,1,0
1,-7,R-HSA-174084,Autodegradation of Cdh1 by Cdh1:APC/C,M1,1,0
1,-44,R-HSA-6791226,Major pathway of rRNA processing in the nucleolus and cytosol,M1,1,0
1,-5.9,R-HSA-113501,Inhibition of replication initiation of damaged DNA by RB1/E2F1,M1,1,0
1,-5.3,CORUM:564,BAF complex,M1,1,0
1,-5.6,R-HSA-169911,Regulation of Apoptosis,M1,1,0
1,-4.4,CORUM:103,RNA polymerase II holoenzyme complex,M1,1,0
1,-5,GO:0034472,snRNA 3'-end processing,M1,1,0
1,-3.6,GO:0090671,telomerase RNA localization to Cajal body,M1,1,0
