,Ung,Rrm2,Aurka,Spi1,lambda,bc
4050,0.02353081,0.4573139,0.23775813,0.5925596,8.680434926568719,BRQ 12h
4051,0.0,0.101766266,0.37719062,0.75083184,15.440336899604599,BRQ 0h
4052,0.15022843,0.1444352,0.0,0.5052487,3.06398274401854,BRQ 0h
4053,0.0,0.21905759,0.18136287,0.451504,14.195717171316302,BRQ 24h
4054,0.0,0.5858539,0.094062194,0.41075706,9.92876093283992,BRQ 0h
4055,0.0,0.73793274,0.07679562,0.30342373,7.38591648415731,BRQ 12h
4056,0.0,0.28049645,0.272985,1.3381159,11.435696585345699,BRQ 24h
4057,0.0,0.40984204,0.11523795,0.398211,13.531503419526901,BRQ 0h
4058,0.0,0.23983297,0.22248428,0.5350466,11.7771259984573,BRQ 0h
4059,0.0,0.3708463,0.31833068,0.7634246,12.2856486450918,BRQ 24h
4060,0.0,0.38632256,0.11933067,0.6324641,9.69544402141431,BRQ 0h
4061,0.0,0.1105027,0.21808667,1.7434143,15.8789766900965,BRQ 24h
4062,0.009541126,0.7278688,0.061052762,0.3599406,6.942985373712679,BRQ 12h
4063,0.04197507,0.56785727,0.0,0.230103,4.16765519510432,BRQ 0h
4064,0.0,0.53143626,0.15478268,0.49897507,8.24889035686827,BRQ 0h
4065,0.0,0.74252516,0.25644252,0.9780656,10.3447909101255,BRQ 24h
4066,0.006940697,0.30431956,0.2665696,0.6686642,14.3987731983545,BRQ 0h
4067,0.0,0.63047177,0.12313442,0.44332737,8.51247393816665,BRQ 12h
4068,0.0,0.04694586,0.19368206,0.89747304,14.9803228899542,BRQ 0h
4069,0.016169602,0.5619303,0.1208235,0.4318831,8.995748793071199,BRQ 0h
4070,0.056281127,0.65935296,0.030844772,0.42058438,5.72876809024568,BRQ 0h
4071,0.07168551,0.040469553,0.24986443,0.7849244,0.16987549754602102,BRQ 24h
4072,0.0,0.2783352,0.13617578,0.7226911,14.332396467838302,BRQ 0h
4073,0.0,0.7812182,0.25398517,0.9123152,11.669875499790402,BRQ 24h
4074,0.0,0.35306218,0.22233473,0.58901864,10.6672750011888,BRQ 12h
4075,0.0,0.21214736,0.33480078,1.4554785,13.4760669711199,BRQ 24h
4076,0.16285399,0.0977975,0.13081136,0.86230946,1.87628230253492,BRQ 24h
4077,0.024930358,0.57100856,0.024930358,0.13556568,6.10376375389505,BRQ 12h
4078,0.0,0.12455006,0.33060065,0.83301157,12.614187451395301,BRQ 12h
4079,0.0,0.25460482,0.30476126,1.0906068,12.650168468577302,BRQ 24h
4080,0.04250193,0.6395579,0.073284395,0.4105018,6.6821369060347,BRQ 0h
4081,0.14068314,0.37732148,0.0352869,0.76605695,0.0,BRQ 0h
4082,0.0,0.31790864,0.23782037,1.014967,13.5730250321026,BRQ 48h
4083,0.08257897,0.36927626,0.1527305,0.7015655,0.25263314950359805,BRQ 0h
4084,0.0,0.6442331,0.15702432,0.30188406,8.21119566926226,BRQ 12h
4085,0.0,0.2776894,0.22117494,0.77729905,10.777491332909,BRQ 12h
4086,0.0,0.46559048,0.15731879,0.38339803,9.967838568140731,BRQ 0h
4087,0.16583459,0.25555232,0.0,0.41926798,1.02835972457751,BRQ 0h
4088,0.0,0.32059437,0.13691285,0.49933362,9.97614198160541,BRQ 24h
