,0,1,bc
1692,-1.227599,-4.4911613,E2 w/d 0h
1693,-4.7715564,5.35486,E2 w/d 48h
1694,0.11344116,-1.6621889,E2 w/d 0h
1695,2.6854737,8.2797165,E2 w/d 12h
1696,-2.7876327,5.612726,E2 w/d 24h
1697,3.25773,6.6471944,E2 w/d 12h
1698,2.51927,6.316746,E2 w/d 12h
1699,4.789839,-3.9050312,E2 w/d 0h
1700,1.7078854,-4.786098,E2 w/d 0h
1701,-0.60272366,5.1723466,E2 w/d 24h
1702,3.2483604,-2.0709162,E2 w/d 0h
1703,0.22080608,-6.6841445,E2 w/d 0h
1704,4.7827377,-4.1157966,E2 w/d 0h
1705,2.6563423,6.858381,E2 w/d 12h
1706,-1.2299942,1.8879899,E2 w/d 24h
1707,-3.748639,3.8520212,E2 w/d 24h
1708,-1.4931155,1.9414306,E2 w/d 24h
1709,2.0287814,3.0738764,E2 w/d 12h
1710,0.09696857,-6.853239,E2 w/d 0h
1711,4.569959,-3.994971,E2 w/d 0h
1712,-2.1468117,0.064332634,E2 w/d 12h
1713,2.9290907,-5.1193533,E2 w/d 0h
1714,6.435796,-2.8000786,E2 w/d 0h
1715,4.4506383,-4.4549327,E2 w/d 0h
1716,4.2525516,3.3523867,E2 w/d 12h
1717,-4.4437385,2.6230724,E2 w/d 48h
1718,-6.1382694,1.6293509,E2 w/d 48h
1719,-5.005587,5.4149384,E2 w/d 48h
1720,-0.31787512,4.8409114,E2 w/d 24h
1721,2.6737316,7.2788324,E2 w/d 12h
1722,1.2568188,-5.0810966,E2 w/d 0h
1723,1.3631258,-6.2244577,E2 w/d 0h
1724,3.1349678,-3.1149209,E2 w/d 0h
1725,-2.75836,1.3671272,E2 w/d 24h
1726,-5.693732,1.1107471,E2 w/d 48h
1727,0.3414553,-5.4768443,E2 w/d 0h
1728,0.19948435,-5.3168464,E2 w/d 0h
1729,-3.5646906,5.161486,E2 w/d 24h
1730,-2.4303463,-0.3060014,E2 w/d 0h
1731,-5.232598,1.2424802,E2 w/d 48h
1732,-2.0994658,3.640465,E2 w/d 24h
1733,3.987169,6.278926,E2 w/d 12h
1734,-7.6711726,1.4469261,E2 w/d 48h
1735,-0.16083975,-6.8612742,E2 w/d 0h
1736,-1.7381883,2.2093387,E2 w/d 24h
1737,1.9303975,7.690822,E2 w/d 12h
1738,2.751192,-4.4230757,E2 w/d 0h
1739,-0.102038115,-4.6268764,E2 w/d 0h
1740,-1.7589219,5.845485,E2 w/d 24h
1741,-6.156502,5.2760873,E2 w/d 48h
1742,-0.12083468,3.8632522,E2 w/d 24h
1743,-3.3720317,1.3795463,E2 w/d 24h
1744,-2.6948555,5.8709,E2 w/d 48h
1745,-1.304255,-4.4814515,E2 w/d 0h
1746,0.6336481,-4.9269004,E2 w/d 0h
1747,-5.979066,1.7668158,E2 w/d 48h
1748,1.9937395,-6.22888,E2 w/d 0h
1749,-0.22498703,-3.4417484,E2 w/d 0h
1750,2.7995424,5.594864,E2 w/d 12h
1751,6.494046,-2.8778138,E2 w/d 0h
1752,4.3591714,-1.3981252,E2 w/d 0h
1753,3.380845,3.739673,E2 w/d 12h
1754,3.696691,-4.2080555,E2 w/d 0h
1755,6.604722,-2.3133593,E2 w/d 0h
1756,-4.7635894,2.4292455,E2 w/d 48h
1757,-1.7294434,1.7929806,E2 w/d 24h
1758,3.0782683,6.890782,E2 w/d 12h
1759,1.6489122,-5.036112,E2 w/d 0h
1760,-0.19782521,-4.976247,E2 w/d 0h
1761,-0.07065722,4.150754,E2 w/d 24h
1762,-0.0013443525,-4.812929,E2 w/d 0h
1763,4.0357394,-2.3179963,E2 w/d 0h
1764,4.829235,-1.8772705,E2 w/d 0h
1765,-1.204852,-5.113887,E2 w/d 0h
1766,0.218676,-6.858312,E2 w/d 0h
1767,-0.7604688,1.6695567,E2 w/d 24h
1768,3.6290972,-2.0351286,E2 w/d 0h
1769,3.2241826,3.152779,E2 w/d 12h
1770,3.6654892,-3.0791512,E2 w/d 0h
1771,-0.22445329,-5.667946,E2 w/d 0h
1772,4.0818195,-1.7165605,E2 w/d 0h
1773,-4.5934734,1.3679975,E2 w/d 48h
1774,-0.4196828,3.2905693,E2 w/d 24h
1775,1.6307927,4.2915573,E2 w/d 12h
1776,-2.0822296,1.6380016,E2 w/d 24h
1777,-2.104186,1.5073019,E2 w/d 24h
1778,-7.7136426,1.8456551,E2 w/d 48h
1779,-2.9045901,2.646976,E2 w/d 12h
1780,-2.6925778,4.363869,E2 w/d 24h
1781,0.018122546,-7.20321,E2 w/d 0h
1782,-7.8620267,2.9116514,E2 w/d 48h
1783,-7.7884164,1.7693398,E2 w/d 48h
1784,-7.5315804,2.6159828,E2 w/d 48h
1785,3.0695727,3.8313236,E2 w/d 12h
1786,2.749218,2.9002347,E2 w/d 12h
1787,-5.5553365,3.78919,E2 w/d 48h
1788,0.3347501,-3.2123318,E2 w/d 0h
1789,4.0017004,-3.027076,E2 w/d 0h
1790,3.3854363,-4.3199344,E2 w/d 0h
1791,4.559005,-1.7877399,E2 w/d 0h
1792,-2.5025303,3.0355089,E2 w/d 24h
1793,4.1499333,2.8925896,E2 w/d 12h
1794,6.024513,-2.7314522,E2 w/d 0h
1795,4.472536,-4.4104967,E2 w/d 0h
1796,-0.53292304,2.0482466,E2 w/d 24h
1797,4.52072,-4.137001,E2 w/d 0h
1798,4.754422,-3.1996174,E2 w/d 0h
1799,-0.7317607,-5.015731,E2 w/d 0h
1800,-0.9009817,3.3157983,E2 w/d 24h
1801,4.5033565,3.1681252,E2 w/d 12h
1802,-1.7783492,5.9906816,E2 w/d 24h
1803,3.7473645,-2.4803758,E2 w/d 0h
1804,2.2887027,-3.1617718,E2 w/d 0h
1805,4.267535,-5.341699,E2 w/d 0h
1806,3.4125412,-3.1524339,E2 w/d 0h
1807,5.3127584,-2.0426853,E2 w/d 0h
1808,3.365424,-1.5754292,E2 w/d 0h
1809,2.944998,3.6255364,E2 w/d 12h
1810,-0.923434,4.6268387,E2 w/d 24h
1811,3.3946903,3.6204286,E2 w/d 12h
1812,2.2726784,-3.9966187,E2 w/d 0h
1813,-0.7765477,4.985706,E2 w/d 24h
1814,3.1775076,3.4621062,E2 w/d 12h
1815,-5.396682,1.4900407,E2 w/d 48h
1816,2.7569942,-2.0878003,E2 w/d 0h
1817,-1.8466853,4.075033,E2 w/d 24h
1818,1.9805918,4.7432446,E2 w/d 12h
1819,2.414568,-3.3231566,E2 w/d 0h
1820,-3.4177775,4.196835,E2 w/d 48h
1821,-6.3721023,5.1870117,E2 w/d 48h
1822,3.9509742,6.100733,E2 w/d 12h
1823,-2.0872962,5.977111,E2 w/d 24h
1824,-8.1083145,1.1062107,E2 w/d 48h
1825,1.553537,-4.954373,E2 w/d 0h
1826,3.5181284,6.9426494,E2 w/d 12h
1827,2.4356365,6.6462407,E2 w/d 12h
1828,-2.2191877,-0.038106605,E2 w/d 12h
1829,-3.286549,-0.17571789,E2 w/d 48h
1830,5.093266,-3.8400269,E2 w/d 0h
1831,2.026276,4.6852217,E2 w/d 12h
1832,2.4284036,-5.4924626,E2 w/d 0h
1833,-0.08805365,-3.7616868,E2 w/d 0h
1834,1.4502798,-6.1807165,E2 w/d 0h
1835,-1.8008735,4.3618703,E2 w/d 24h
1836,3.1683888,7.0655074,E2 w/d 12h
1837,-1.494616,5.051719,E2 w/d 24h
1838,0.61443114,-4.3159184,E2 w/d 0h
1839,2.7211583,7.8917556,E2 w/d 12h
1840,-6.823998,-0.7033186,E2 w/d 48h
1841,2.8109152,8.039968,E2 w/d 12h
1842,-2.7345617,0.03379619,E2 w/d 24h
1843,4.1972466,-3.392588,E2 w/d 0h
1844,0.5264892,0.8762084,E2 w/d 12h
1845,-3.1564865,5.867591,E2 w/d 48h
1846,3.8916504,5.9037066,E2 w/d 12h
1847,5.283051,-2.7295392,E2 w/d 0h
1848,-3.467031,3.3025613,E2 w/d 24h
1849,3.3144655,-2.762991,E2 w/d 0h
1850,-2.3118253,-0.15787017,E2 w/d 24h
1851,-4.8621445,4.3398914,E2 w/d 48h
1852,-5.7794876,4.9968157,E2 w/d 48h
1853,-1.137484,2.664454,E2 w/d 24h
1854,0.7005323,5.3536677,E2 w/d 12h
1855,-2.1807487,3.2067003,E2 w/d 24h
1856,-0.33990356,-3.9543672,E2 w/d 0h
1857,2.9649715,2.468638,E2 w/d 12h
1858,2.905012,7.103245,E2 w/d 12h
1859,-7.2272696,1.5416384,E2 w/d 48h
1860,2.9289148,-1.4747171,E2 w/d 0h
1861,2.134058,6.120354,E2 w/d 12h
1862,2.1132443,-5.2358217,E2 w/d 0h
1863,-8.3303585,1.6793748,E2 w/d 48h
1864,5.321863,-3.370987,E2 w/d 0h
1865,1.1999701,-5.6714635,E2 w/d 0h
1866,0.36405584,-2.017514,E2 w/d 0h
1867,-5.328592,3.6632938,E2 w/d 48h
1868,1.7480148,-3.4834619,E2 w/d 0h
1869,-2.1952834,4.032521,E2 w/d 24h
1870,-2.0914195,4.1445646,E2 w/d 24h
1871,0.8455289,-3.9471521,E2 w/d 0h
1872,-1.489663,3.1906152,E2 w/d 24h
1873,3.1425264,7.2129245,E2 w/d 12h
1874,2.036427,-3.4413013,E2 w/d 0h
1875,-6.436612,0.46359316,E2 w/d 48h
1876,1.6398584,-2.5599356,E2 w/d 0h
1877,3.1993408,3.4444368,E2 w/d 12h
1878,3.8340406,-1.6786182,E2 w/d 0h
1879,0.22117597,-3.3080485,E2 w/d 0h
1880,0.2225862,-6.8783827,E2 w/d 0h
1881,1.8367668,-2.28632,E2 w/d 0h
1882,3.8360012,2.5722392,E2 w/d 12h
1883,5.044612,-3.1517193,E2 w/d 0h
1884,6.012701,-3.4841092,E2 w/d 0h
1885,5.728912,-1.4617957,E2 w/d 0h
1886,2.2624002,-5.123226,E2 w/d 0h
1887,6.3362784,-2.533636,E2 w/d 0h
1888,1.7207903,5.2328663,E2 w/d 12h
1889,6.570742,-2.9904103,E2 w/d 0h
1890,-0.0002739546,-3.303144,E2 w/d 0h
1891,-1.3862687,2.1907177,E2 w/d 24h
1892,4.1842036,-4.058636,E2 w/d 0h
1893,2.8552995,-3.8738275,E2 w/d 0h
1894,5.94498,-2.4575675,E2 w/d 0h
1895,-0.39253557,-6.1128488,E2 w/d 0h
1896,2.4889832,-3.6749396,E2 w/d 0h
1897,2.2615273,2.941114,E2 w/d 12h
1898,-0.91214675,3.5725224,E2 w/d 24h
1899,4.0897703,-5.264268,E2 w/d 0h
1900,-1.6406919,4.017037,E2 w/d 24h
1901,-1.3164488,3.9965155,E2 w/d 24h
1902,0.5569149,-1.4744071,E2 w/d 12h
1903,-3.636642,2.3220677,E2 w/d 12h
1904,3.2263684,6.769419,E2 w/d 12h
1905,-0.95093066,-5.203412,E2 w/d 0h
1906,-1.2185088,-3.8450048,E2 w/d 0h
1907,3.686412,3.600765,E2 w/d 12h
1908,-7.4024587,2.5688133,E2 w/d 48h
1909,-2.1093895,6.0249605,E2 w/d 24h
1910,-3.4925473,1.6106886,E2 w/d 24h
1911,-2.4204068,2.9240832,E2 w/d 24h
1912,-2.6402233,1.7309406,E2 w/d 24h
1913,-2.9315524,-0.2641368,E2 w/d 48h
1914,0.3189718,-5.408658,E2 w/d 0h
1915,5.707222,-2.4867795,E2 w/d 0h
1916,2.5522552,-1.5662678,E2 w/d 0h
1917,-0.8453955,-5.1883116,E2 w/d 0h
1918,-3.4033918,-0.27416572,E2 w/d 24h
1919,3.3000937,2.78528,E2 w/d 12h
1920,-1.8464462,2.0123622,E2 w/d 24h
1921,3.595147,5.701647,E2 w/d 12h
1922,-0.09725615,3.9759445,E2 w/d 24h
1923,5.069011,-3.4194286,E2 w/d 0h
1924,2.2196026,-2.4531436,E2 w/d 0h
1925,6.3148627,-2.314332,E2 w/d 0h
1926,3.1706161,4.2952895,E2 w/d 12h
1927,-3.249563,5.2159414,E2 w/d 24h
1928,4.4005713,3.0417004,E2 w/d 12h
1929,-7.5129056,0.45561224,E2 w/d 48h
1930,4.479611,-1.9755023,E2 w/d 0h
1931,-7.034031,0.046648286,E2 w/d 48h
1932,6.241775,-3.500692,E2 w/d 0h
1933,3.4770627,-3.4178996,E2 w/d 0h
1934,-1.1800424,-5.669187,E2 w/d 0h
1935,-1.3460326,2.5645986,E2 w/d 24h
1936,-4.202449,2.1147664,E2 w/d 24h
1937,3.7928317,-2.3997018,E2 w/d 0h
1938,4.463829,-3.0530849,E2 w/d 0h
1939,1.1861188,-2.4766107,E2 w/d 0h
1940,5.109675,-2.571649,E2 w/d 0h
1941,-0.8392451,5.1220303,E2 w/d 24h
1942,1.8543677,-2.520925,E2 w/d 0h
1943,-6.0233855,3.6767712,E2 w/d 48h
1944,-2.4368117,3.613083,E2 w/d 24h
1945,-5.3430305,5.1693206,E2 w/d 24h
1946,4.547377,-4.497707,E2 w/d 0h
1947,-2.3940716,-0.052596822,E2 w/d 24h
1948,4.101201,-3.7212403,E2 w/d 0h
1949,2.1027286,3.636608,E2 w/d 12h
1950,3.6658602,6.30817,E2 w/d 12h
1951,5.962218,-3.038477,E2 w/d 0h
1952,-3.7761617,5.7912145,E2 w/d 48h
1953,-1.340658,2.1080196,E2 w/d 24h
1954,-0.98714215,-5.346855,E2 w/d 0h
1955,3.1627672,-1.762267,E2 w/d 0h
1956,2.4126337,-3.5202353,E2 w/d 0h
1957,6.7980394,-2.7322538,E2 w/d 0h
1958,1.1319872,6.520539,E2 w/d 12h
1959,0.118475355,-4.070133,E2 w/d 0h
1960,-5.6285715,1.8323015,E2 w/d 48h
1961,3.078636,3.812228,E2 w/d 12h
1962,5.2553606,-3.7006726,E2 w/d 0h
1963,6.7572446,-3.3274233,E2 w/d 0h
1964,2.1157568,6.9244146,E2 w/d 12h
1965,-0.89008546,-4.8659325,E2 w/d 0h
1966,5.12807,-1.8776655,E2 w/d 0h
1967,-6.548331,0.8801314,E2 w/d 48h
1968,1.5109411,-3.6918883,E2 w/d 0h
1969,1.7343252,-3.3185132,E2 w/d 0h
1970,0.18697916,1.0968901,E2 w/d 48h
1971,-0.8595255,-6.050243,E2 w/d 0h
1972,-5.912226,3.33464,E2 w/d 48h
1973,-0.9092289,-4.9034085,E2 w/d 0h
1974,2.6538532,7.8013864,E2 w/d 12h
1975,-0.470261,-7.0484614,E2 w/d 0h
1976,-0.11590115,-6.0950923,E2 w/d 0h
1977,3.9286613,-3.5429232,E2 w/d 0h
1978,3.8108728,-3.7366452,E2 w/d 0h
1979,-3.8244882,5.463831,E2 w/d 24h
1980,-8.027379,3.0141823,E2 w/d 48h
1981,4.2026134,3.506336,E2 w/d 12h
1982,0.06613731,-4.712823,E2 w/d 0h
1983,-1.9214816,2.5243142,E2 w/d 24h
1984,4.5284386,2.7830193,E2 w/d 12h
1985,1.6194566,-3.7463553,E2 w/d 0h
1986,-5.8075857,0.53713155,E2 w/d 48h
1987,0.6903299,0.93283296,E2 w/d 0h
1988,0.52477074,-2.6975794,E2 w/d 0h
1989,-1.2326866,1.482836,E2 w/d 24h
1990,-4.7908087,4.9256077,E2 w/d 48h
1991,2.7859182,3.5436485,E2 w/d 12h
1992,-2.3472257,5.7186384,E2 w/d 24h
1993,-0.26366705,-1.7997324,E2 w/d 0h
1994,-1.3843058,1.5152234,E2 w/d 24h
1995,4.135994,5.179811,E2 w/d 12h
1996,3.8926952,-2.5676222,E2 w/d 0h
1997,-2.8959231,3.7920077,E2 w/d 24h
1998,-0.7642663,-4.2529154,E2 w/d 0h
1999,3.7080839,-1.0361633,E2 w/d 0h
2000,0.86872,-6.0683603,E2 w/d 0h
2001,0.09076845,2.480385,E2 w/d 24h
2002,3.4814107,-2.0125406,E2 w/d 0h
2003,4.061301,-0.8475281,E2 w/d 0h
2004,4.8644114,-3.2077606,E2 w/d 0h
2005,4.051994,-2.703375,E2 w/d 0h
2006,2.5035715,5.6208706,E2 w/d 12h
2007,-1.2097236,2.258431,E2 w/d 24h
2008,5.5828366,-1.8570349,E2 w/d 0h
2009,-5.8152423,3.805212,E2 w/d 48h
2010,-3.7120016,5.586956,E2 w/d 24h
2011,-7.3515477,2.8704216,E2 w/d 48h
2012,5.197198,-1.0937842,E2 w/d 0h
2013,2.2928975,-2.566958,E2 w/d 0h
2014,1.0627165,-2.2821536,E2 w/d 0h
2015,-6.82819,0.16712563,E2 w/d 48h
2016,-3.20236,4.1254764,E2 w/d 24h
2017,-0.9710052,4.717339,E2 w/d 24h
2018,-5.6369867,3.783356,E2 w/d 48h
2019,-5.5727487,3.286809,E2 w/d 24h
2020,-2.1119118,2.8120306,E2 w/d 24h
2021,-0.6619641,-5.6153107,E2 w/d 0h
2022,-0.7479203,-5.766581,E2 w/d 0h
2023,-0.27343032,-6.082,E2 w/d 0h
2024,-4.8461313,4.3389783,E2 w/d 48h
2025,0.8695366,-2.9086735,E2 w/d 0h
2026,-6.956275,0.26215065,E2 w/d 48h
2027,-4.9153395,1.3906518,E2 w/d 48h
2028,-8.5937395,3.4692209,E2 w/d 48h
2029,2.258913,5.9026046,E2 w/d 12h
2030,3.5505333,-4.1859064,E2 w/d 0h
2031,-0.8343773,4.8774023,E2 w/d 24h
2032,-7.063668,4.6583257,E2 w/d 48h
2033,-0.017867178,-2.820149,E2 w/d 0h
2034,-6.7009544,4.496287,E2 w/d 48h
2035,2.2955456,6.9994,E2 w/d 12h
2036,2.8583193,7.460171,E2 w/d 12h
2037,-0.1109301,-4.570884,E2 w/d 0h
2038,0.05683913,-3.5061867,E2 w/d 0h
2039,1.5191327,-2.331251,E2 w/d 0h
2040,0.15808949,-2.652987,E2 w/d 0h
2041,-1.5175066,-4.0142136,E2 w/d 0h
2042,-3.975581,1.2309296,E2 w/d 24h
2043,-2.1287172,1.3692408,E2 w/d 24h
2044,3.0037124,7.8878307,E2 w/d 12h
2045,0.10392457,-6.4588146,E2 w/d 0h
2046,0.18703799,1.1163228,E2 w/d 48h
2047,5.6021414,-1.7053691,E2 w/d 0h
2048,0.13765363,-7.3403826,E2 w/d 0h
2049,4.492164,-4.231976,E2 w/d 0h
2050,-0.6489776,-3.6386247,E2 w/d 0h
2051,-2.2332356,1.4048066,E2 w/d 24h
2052,3.6522448,-3.9301503,E2 w/d 0h
2053,-7.853132,0.79328537,E2 w/d 48h
2054,-7.6327624,1.3303224,E2 w/d 48h
2055,-4.7870083,1.578101,E2 w/d 48h
2056,-6.898548,-0.2187321,E2 w/d 48h
2057,0.40387318,3.7532299,E2 w/d 12h
2058,5.133162,-3.7940345,E2 w/d 0h
2059,3.8332062,-1.0580077,E2 w/d 0h
2060,3.5097806,-3.0832157,E2 w/d 0h
2061,-3.7776625,2.39855,E2 w/d 24h
2062,-1.9115064,4.580383,E2 w/d 24h
2063,4.2990813,-5.022165,E2 w/d 0h
2064,-1.1461813,5.3247843,E2 w/d 24h
2065,4.618591,-5.421848,E2 w/d 0h
2066,1.2490041,-6.4650016,E2 w/d 0h
2067,5.4870143,-3.176281,E2 w/d 0h
2068,-1.6588626,1.5678182,E2 w/d 24h
2069,1.7992498,-4.1914864,E2 w/d 0h
2070,-3.704909,2.5860407,E2 w/d 24h
2071,-2.8517282,2.9130003,E2 w/d 24h
2072,2.1310623,5.9002495,E2 w/d 12h
2073,1.6107132,-4.36481,E2 w/d 0h
2074,-8.749244,3.445604,E2 w/d 48h
2075,3.4481747,6.255026,E2 w/d 12h
2076,0.3319715,-3.3236737,E2 w/d 0h
2077,3.3397598,-4.312339,E2 w/d 0h
2078,3.2396011,-5.7541,E2 w/d 0h
2079,3.330468,-5.212828,E2 w/d 0h
2080,2.555377,-1.5509111,E2 w/d 0h
2081,-1.6095157,2.7657535,E2 w/d 24h
2082,-5.2722945,4.208742,E2 w/d 48h
2083,-3.5118392,2.3882823,E2 w/d 48h
2084,-3.0506895,2.4590986,E2 w/d 24h
2085,0.09238608,-7.3034325,E2 w/d 0h
2086,2.7018466,-4.5486584,E2 w/d 0h
2087,4.1978545,-0.61941427,E2 w/d 0h
2088,-4.4897866,1.5780061,E2 w/d 48h
2089,3.6775374,-0.7968445,E2 w/d 0h
2090,4.1135073,2.6538653,E2 w/d 12h
2091,-1.0119472,-5.8179026,E2 w/d 0h
2092,1.9535949,-4.2086577,E2 w/d 0h
2093,0.780925,0.08734169,E2 w/d 48h
2094,1.0512255,2.7907624,E2 w/d 12h
2095,-0.25141305,-2.0395174,E2 w/d 0h
2096,-4.0865507,3.1675105,E2 w/d 48h
2097,1.9368138,-3.0339322,E2 w/d 0h
2098,0.46210712,0.7598069,E2 w/d 12h
2099,-0.40109608,-5.457687,E2 w/d 0h
2100,-5.73579,5.28602,E2 w/d 48h
2101,-2.319421,2.1761096,E2 w/d 24h
2102,-8.787466,2.7674718,E2 w/d 48h
2103,-5.062244,4.0530267,E2 w/d 48h
2104,3.3239403,5.934155,E2 w/d 12h
2105,2.5861557,-3.2066329,E2 w/d 0h
2106,-0.16406003,-4.69568,E2 w/d 0h
2107,1.2802049,-5.01402,E2 w/d 0h
2108,2.160669,5.0526567,E2 w/d 12h
2109,3.4166853,-0.76269025,E2 w/d 0h
2110,3.208184,-5.86512,E2 w/d 0h
2111,-6.103457,0.90092385,E2 w/d 48h
2112,-0.20597763,-2.9388573,E2 w/d 0h
2113,2.3076644,7.591811,E2 w/d 12h
2114,4.4072275,-3.7925537,E2 w/d 0h
2115,6.544824,-2.7270296,E2 w/d 0h
2116,-2.3188603,3.550477,E2 w/d 24h
2117,-7.153579,0.7992812,E2 w/d 48h
2118,4.6820755,-2.916367,E2 w/d 0h
2119,2.735186,8.113286,E2 w/d 12h
2120,3.356088,6.4549384,E2 w/d 12h
2121,5.8511305,-1.9155902,E2 w/d 0h
2122,-4.9469666,2.0377297,E2 w/d 24h
2123,1.1625638,-6.646445,E2 w/d 0h
2124,-2.1561003,3.0938838,E2 w/d 24h
2125,-1.8861227,2.3376827,E2 w/d 24h
2126,3.5761473,-5.4059114,E2 w/d 0h
2127,-0.11366073,-6.324778,E2 w/d 0h
2128,2.0551085,6.0703897,E2 w/d 12h
2129,2.145517,-5.1097083,E2 w/d 0h
2130,-2.2896745,4.681691,E2 w/d 24h
2131,-3.6981795,5.822835,E2 w/d 24h
2132,2.3309608,3.76959,E2 w/d 12h
2133,-6.593614,1.9584194,E2 w/d 48h
2134,-2.785288,2.5065382,E2 w/d 24h
2135,-6.4464087,5.2485323,E2 w/d 48h
2136,-2.0341172,2.5620816,E2 w/d 48h
2137,1.0020692,5.8136816,E2 w/d 12h
2138,3.564725,2.301983,E2 w/d 12h
2139,-0.93894094,4.759197,E2 w/d 24h
2140,-0.8794365,-3.088396,E2 w/d 0h
2141,3.5828702,-3.4620469,E2 w/d 0h
2142,0.3637068,-3.1028204,E2 w/d 0h
2143,5.155754,-4.4333334,E2 w/d 0h
2144,-4.4827514,5.5235996,E2 w/d 24h
2145,2.2723498,-5.256966,E2 w/d 0h
2146,4.1796985,-3.9936824,E2 w/d 0h
2147,5.0456066,-1.9296663,E2 w/d 0h
2148,0.24098966,-2.6344807,E2 w/d 0h
2149,-8.361141,2.6597717,E2 w/d 48h
2150,2.1096716,6.086972,E2 w/d 12h
2151,-1.1134664,-6.28419,E2 w/d 0h
2152,-0.53370655,-5.0412545,E2 w/d 0h
2153,-2.6094642,1.8053421,E2 w/d 24h
2154,2.214423,-5.8615294,E2 w/d 0h
2155,1.8214043,-2.779925,E2 w/d 0h
2156,1.8249867,6.4552436,E2 w/d 12h
2157,-2.3029466,2.4713862,E2 w/d 24h
2158,3.5299904,-2.5816705,E2 w/d 0h
2159,6.513204,-2.875722,E2 w/d 0h
2160,-0.2544958,3.0503843,E2 w/d 24h
2161,2.855484,5.495189,E2 w/d 12h
2162,2.749231,-5.4453745,E2 w/d 0h
2163,1.7917367,5.2952375,E2 w/d 12h
2164,1.6810663,-4.69177,E2 w/d 0h
2165,-6.772618,0.548105,E2 w/d 48h
2166,3.8129098,-5.546074,E2 w/d 0h
2167,4.5052505,2.8627746,E2 w/d 12h
2168,5.5237775,-1.7827398,E2 w/d 0h
2169,4.278665,-1.2295823,E2 w/d 0h
2170,4.353461,-4.357895,E2 w/d 0h
2171,1.7824177,4.0743327,E2 w/d 12h
2172,4.3183637,-4.449465,E2 w/d 0h
2173,3.9781687,5.3640795,E2 w/d 12h
2174,-6.626828,0.87764394,E2 w/d 48h
2175,-7.028169,4.801445,E2 w/d 48h
2176,2.8061893,-3.5160136,E2 w/d 0h
2177,2.4950905,4.726405,E2 w/d 12h
2178,-0.7069612,-4.0738506,E2 w/d 0h
2179,3.6673722,3.6479285,E2 w/d 12h
2180,2.3844752,7.7784986,E2 w/d 12h
2181,-0.20219624,-5.365793,E2 w/d 0h
2182,-3.8168132,2.662507,E2 w/d 48h
2183,3.4139333,3.6971736,E2 w/d 12h
2184,5.9595027,-1.5813937,E2 w/d 0h
2185,2.455372,3.153962,E2 w/d 12h
2186,-8.329525,2.2511292,E2 w/d 48h
2187,-0.93562096,-5.6971407,E2 w/d 0h
2188,4.9259496,-4.4247975,E2 w/d 0h
2189,4.3520975,2.6393354,E2 w/d 12h
2190,-4.6172557,1.5616577,E2 w/d 48h
2191,3.4615734,-4.11693,E2 w/d 0h
2192,-7.457837,1.6183251,E2 w/d 48h
2193,0.9021003,-4.1058807,E2 w/d 0h
2194,5.156491,-3.9605722,E2 w/d 0h
2195,0.06684334,-3.373723,E2 w/d 0h
2196,0.5518626,2.8335783,E2 w/d 12h
2197,3.049431,6.1821895,E2 w/d 12h
2198,-1.3371578,5.4931245,E2 w/d 12h
2199,5.23892,-1.1484114,E2 w/d 0h
2200,-2.9444704,2.0109215,E2 w/d 24h
2201,3.00858,7.6115456,E2 w/d 12h
2202,5.8012395,-2.381525,E2 w/d 0h
2203,3.6595292,6.209356,E2 w/d 12h
2204,-1.9035609,3.1485631,E2 w/d 24h
2205,4.232736,-2.8343334,E2 w/d 0h
2206,-2.0520892,2.463366,E2 w/d 24h
2207,5.405394,-1.9571178,E2 w/d 0h
2208,2.8505762,7.0561943,E2 w/d 12h
2209,2.0653648,-3.769241,E2 w/d 0h
2210,-0.87209976,2.6246462,E2 w/d 24h
2211,-0.17235132,-4.8808594,E2 w/d 0h
2212,1.6959919,4.727106,E2 w/d 12h
2213,0.34938234,-5.340246,E2 w/d 0h
2214,0.9714399,-5.89933,E2 w/d 0h
2215,6.765351,-2.823323,E2 w/d 0h
2216,0.63512045,-7.1471577,E2 w/d 0h
2217,3.6744816,7.0235972,E2 w/d 12h
2218,0.9086469,-4.548189,E2 w/d 0h
2219,-3.252847,5.9876833,E2 w/d 24h
2220,-1.0616966,-6.1050544,E2 w/d 0h
2221,4.24928,-2.1329608,E2 w/d 0h
2222,3.8163583,3.2585814,E2 w/d 12h
2223,-0.6469323,3.7735395,E2 w/d 24h
2224,6.3483515,-2.3397427,E2 w/d 0h
2225,-1.6442178,5.8024335,E2 w/d 24h
2226,1.8308792,3.7712693,E2 w/d 12h
2227,4.005533,-3.083359,E2 w/d 0h
2228,1.2705054,-2.7533362,E2 w/d 0h
2229,2.8978343,-2.8183382,E2 w/d 0h
2230,-6.198694,3.1449509,E2 w/d 48h
2231,2.722212,4.1425066,E2 w/d 12h
2232,-0.80075145,-6.3596654,E2 w/d 0h
2233,0.8978249,6.839922,E2 w/d 24h
2234,-8.259396,2.760413,E2 w/d 48h
2235,3.3875694,6.1217556,E2 w/d 12h
2236,-6.1390877,2.0717857,E2 w/d 48h
2237,-5.0071597,2.4349308,E2 w/d 48h
2238,0.98461044,-3.2242873,E2 w/d 0h
2239,-0.07744742,4.962575,E2 w/d 24h
2240,6.4099135,-3.2520688,E2 w/d 0h
2241,-2.1760285,5.3252134,E2 w/d 24h
2242,4.9046245,-4.4462185,E2 w/d 0h
