,Ung,Rrm2,Aurka,Spi1,Gsn,Fcgr3,lambda,bc
2765,0.0,0.0,0.0,0.0,0.0,1.410710334777832,12.855350854129,BRQ 24h
2766,0.0,1.1417336463928223,0.0,2.2834672927856445,0.0,0.0,0.24752578655516397,BRQ 0h
2767,0.0,0.0,0.0,0.0,0.0,0.0,1.90397594962484,BRQ 0h
2768,0.0,0.0,0.0,0.0,0.0,0.0,11.6356070270659,BRQ 12h
2769,0.0,0.0,0.0,6.390023708343506,0.0,0.0,12.0127115720707,BRQ 24h
2770,0.0,0.0,0.0,0.0,0.6523215174674988,0.0,14.691378549906599,BRQ 0h
2771,0.0,0.8901757597923279,0.0,1.7803515195846558,0.0,0.0,6.46360053242345,BRQ 0h
2772,0.0,0.0,0.0,0.0,0.0,0.0,2.5123415963637004,BRQ 0h
2773,0.0,1.2949455976486206,0.0,0.0,0.0,0.0,6.20483765663965,BRQ 12h
2774,0.0,2.8139266967773438,0.0,0.0,0.0,0.0,7.54339854212741,BRQ 0h
2775,0.0,0.0,5.074174880981445,6.342718601226807,0.0,0.0,13.691663214609099,BRQ 24h
2776,0.0,0.0,0.0,0.0,0.0,0.0,15.120276745374598,BRQ 0h
2777,0.0,0.0,0.49824586510658264,0.0,0.0,0.0,11.8633660496414,BRQ 0h
2778,0.0,0.0,0.0,0.0,0.0,0.0,14.0695042598511,BRQ 48h
2779,0.0,0.0,0.0,1.2149897813796997,0.0,0.0,13.756696389950099,BRQ 24h
2780,0.0,1.707750678062439,0.0,0.0,0.0,0.0,5.91654840195103,BRQ 0h
2781,0.0,0.7457762956619263,0.0,0.0,0.0,0.0,14.6766668049444,BRQ 0h
2782,0.0,0.8999862670898438,0.0,0.0,0.0,0.0,8.97164561993299,BRQ 0h
2783,0.0,0.0,0.0,1.5051261186599731,0.0,0.0,13.500990850883,BRQ 48h
2784,0.0,1.0734472274780273,0.0,0.0,0.0,0.0,14.6859409681109,BRQ 0h
2785,0.0,0.8034681677818298,0.8034681677818298,2.4104044437408447,0.0,0.0,11.672641561313501,BRQ 24h
2786,0.0,0.0,0.0,0.0,0.0,0.0,3.6076067244976002,BRQ 24h
2787,0.0,1.1668155193328857,0.0,2.3336310386657715,0.0,0.0,5.009776741263111,BRQ 24h
2788,0.0,0.0,1.309218406677246,0.0,0.0,0.0,14.2938391516237,BRQ 0h
2789,0.0,1.4250191450119019,0.7125095725059509,0.0,0.0,0.0,14.0520125907826,BRQ 0h
2790,0.0,0.0,2.3891022205352783,0.0,1.1945511102676392,0.0,14.356186305511198,BRQ 24h
2791,1.294432282447815,0.0,0.0,2.58886456489563,0.0,0.0,4.821330197796001,BRQ 48h
2792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BRQ 0h
2793,0.0,2.04347825050354,0.0,0.0,0.0,0.0,6.62185363041309,BRQ 12h
2794,0.0,0.0,0.0,1.8132113218307495,0.0,0.0,15.598953072113199,BRQ 0h
2795,0.0,0.0,2.630385160446167,1.7535901069641113,0.0,0.8767950534820557,14.7825137825055,BRQ 48h
2796,0.0,1.0177597999572754,0.0,1.0177597999572754,1.0177597999572754,0.0,2.12247658297252,BRQ 0h
2797,0.0,0.6414334774017334,0.0,0.0,0.0,0.6414334774017334,14.0650823398209,BRQ 0h
2798,0.0,0.0,0.9871562719345093,1.9743125438690186,0.0,0.0,0.0,BRQ 0h
2799,0.0,0.0,0.0,0.0,0.9861132502555847,1.9722265005111694,1.1290171681131398,BRQ 24h
2800,0.0,0.5670022368431091,0.0,0.0,0.0,0.0,15.1813187261667,BRQ 0h
2801,0.0,1.5837576389312744,0.0,0.0,0.0,0.0,7.2048672576237305,BRQ 12h
2802,0.0,0.0,0.7875828742980957,4.725497245788574,0.7875828742980957,0.0,12.165626897532698,BRQ 24h
2803,0.0,0.0,0.0,0.7439079880714417,0.0,0.0,10.260367594922,BRQ 12h
2804,0.0,0.979607105255127,0.0,0.979607105255127,0.0,0.0,12.3902971093531,BRQ 24h
2805,0.0,0.0,0.0,1.657701015472412,0.0,0.828850507736206,12.531980974408699,BRQ 24h
2806,0.0,0.0,0.0,1.0571197271347046,0.0,0.0,12.787638352629001,BRQ 24h
2807,0.0,0.6686796545982361,0.6686796545982361,3.343398332595825,0.0,0.0,14.044221941924,BRQ 24h
2808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BRQ 0h
2809,0.0,0.0,0.0,0.0,0.0,0.0,3.87028075455416,BRQ 0h
2810,0.0,1.1932419538497925,0.0,0.0,0.0,0.0,12.845895980985599,BRQ 24h
2811,0.0,0.0,0.0,0.0,0.0,0.0,14.654026682509699,BRQ 24h
2812,0.0,0.0,0.0,3.1775288581848145,0.0,0.0,12.211960408694198,BRQ 24h
2813,0.0,0.0,0.0,0.0,0.0,0.0,0.6759032142242739,BRQ 0h
2814,0.0,1.706189513206482,1.706189513206482,0.0,0.0,0.0,8.10374857236062,BRQ 12h
2815,0.0,0.0,0.0,0.0,0.0,0.0,13.0221132363374,BRQ 24h
2816,0.0,0.0,0.0,0.0,0.0,0.0,3.0503045749807995,BRQ 0h
2817,0.0,0.0,0.0,2.3690319061279297,0.0,0.0,12.050523711463699,BRQ 24h
2818,0.0,0.0,0.7860666513442993,0.0,0.0,0.0,6.7349241143718395,BRQ 0h
2819,0.0,0.0,0.0,0.0,0.0,0.0,6.76508334881955,BRQ 0h
2820,0.0,0.0,0.0,0.0,0.0,0.0,4.2794535760963,BRQ 0h
2821,0.0,0.7687691450119019,0.0,0.0,0.0,0.0,4.16968350189504,BRQ 0h
2822,0.0,0.0,0.0,0.0,1.1091680526733398,0.0,13.1293742888989,BRQ 24h
2823,0.0,0.0,0.0,0.0,0.0,0.0,8.11413177095075,BRQ 12h
2824,0.0,2.12835955619812,0.0,0.0,0.0,0.0,4.457355624664991,BRQ 12h
2825,0.0,1.4202173948287964,0.0,1.4202173948287964,0.0,0.0,10.2199933215129,BRQ 12h
2826,0.0,0.0,0.9559555053710938,0.9559555053710938,0.0,0.0,9.47593101743943,BRQ 24h
2827,0.0,0.0,0.0,0.0,0.0,0.0,13.255326816873698,BRQ 0h
2828,0.0,2.178029775619507,1.0890148878097534,1.0890148878097534,0.0,0.0,4.67802198378295,BRQ 0h
2829,0.0,0.0,0.0,1.3425811529159546,0.0,0.0,11.779426821718301,BRQ 24h
2830,0.0,2.3567819595336914,1.1783909797668457,0.0,1.1783909797668457,0.0,1.8953074233861202,BRQ 0h
2831,0.0,1.1562832593917847,1.1562832593917847,0.0,0.0,0.0,8.29246505468074,BRQ 12h
2832,0.0,0.0,0.0,1.4538778066635132,0.7269389033317566,0.0,9.88948552539579,BRQ 24h
2833,1.0977987051010132,0.0,0.0,0.0,0.0,0.0,3.6026203277780895,BRQ 12h
2834,0.0,3.202974319458008,0.0,0.0,0.0,0.0,7.906744537562269,BRQ 12h
2835,0.0,0.9821106791496277,0.0,0.9821106791496277,0.0,0.0,9.032253293632369,BRQ 12h
2836,0.0,0.0,0.0,0.0,0.0,0.0,9.829731056997419,BRQ 12h
2837,0.0,0.6657495498657227,0.0,0.6657495498657227,0.0,0.0,8.9629551641851,BRQ 0h
2838,0.0,0.0,0.8574616312980652,0.0,0.0,0.0,11.424344989058499,BRQ 12h
2839,0.0,0.7681363821029663,0.0,0.7681363821029663,0.0,0.0,10.6483790457064,BRQ 0h
2840,0.0,0.0,0.0,5.3252363204956055,2.130094528198242,0.0,12.228709115118198,BRQ 24h
2841,0.0,0.0,0.8264389038085938,0.8264389038085938,0.8264389038085938,0.0,10.738865601324198,BRQ 24h
2842,0.0,0.0,0.0,0.0,0.0,0.0,6.12208084253994,BRQ 12h
2843,0.0,0.0,0.0,0.0,0.0,0.0,8.2709060090486,BRQ 12h
2844,0.0,0.0,0.0,0.0,0.0,0.0,2.86979488312573,BRQ 0h
2845,0.0,0.0,1.0397899150848389,1.0397899150848389,0.0,0.0,13.2664589787657,BRQ 24h
2846,0.0,0.0,0.6939664483070374,0.6939664483070374,0.0,0.0,12.6558312542645,BRQ 12h
2847,0.0,0.7786650657653809,0.0,0.0,0.0,0.0,8.09640368333405,BRQ 0h
2848,1.2145379781723022,0.0,0.0,1.2145379781723022,0.0,0.0,3.5909604436814,BRQ 0h
2849,0.0,0.7769056558609009,0.0,1.5538113117218018,0.0,0.0,10.3049016238724,BRQ 12h
2850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BRQ 0h
2851,0.0,1.1061631441116333,1.1061631441116333,1.1061631441116333,0.0,0.0,9.13093953736255,BRQ 12h
2852,0.0,0.0,0.8961591720581055,2.6884775161743164,0.0,0.0,12.5762408061833,BRQ 24h
2853,0.0,0.0,0.0,0.0,0.0,0.0,9.15462075056951,BRQ 12h
2854,0.0,0.0,0.0,0.0,0.0,0.0,6.7801667002701,BRQ 12h
2855,0.0,0.0,0.0,0.0,0.0,0.0,12.9668096604985,BRQ 0h
2856,0.6072125434875488,1.2144250869750977,0.0,0.0,0.0,0.0,6.16509706887619,BRQ 0h
2857,0.0,1.9282761812210083,0.0,0.0,0.0,0.0,11.573137937918998,BRQ 0h
2858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BRQ 24h
2859,0.0,0.6555945873260498,0.0,0.0,0.6555945873260498,0.0,8.86387413467168,BRQ 12h
2860,0.0,0.0,1.2877980470657349,3.863394260406494,0.0,0.0,11.0816575912932,BRQ 24h
2861,0.0,0.0,0.0,1.1707885265350342,1.1707885265350342,1.1707885265350342,15.6870885550577,BRQ 48h
2862,0.0,0.0,1.2450923919677734,2.490184783935547,0.0,0.0,13.03158527785,BRQ 24h
2863,0.0,0.0,0.0,0.0,0.0,0.0,10.2681946331738,BRQ 24h
2864,0.0,0.0,0.0,0.0,0.0,0.0,7.380754861652441,BRQ 0h
2865,0.0,0.0,0.0,0.0,0.0,0.0,14.865926954895802,BRQ 0h
2866,0.0,0.0,0.0,0.0,0.0,0.0,0.9497578242167379,BRQ 0h
2867,0.0,0.8706023693084717,0.0,0.0,0.0,0.0,4.21696240344685,BRQ 0h
2868,0.0,0.7087220549583435,0.0,0.7087220549583435,0.0,0.0,10.453509824504,BRQ 12h
2869,0.0,1.056265115737915,0.0,0.0,0.0,0.0,0.0369699193583213,BRQ 0h
2870,0.0,0.0,0.0,1.157102346420288,0.0,0.0,12.976913698559,BRQ 24h
2871,1.2985490560531616,0.0,0.0,0.0,0.0,0.0,0.0,BRQ 0h
2872,0.0,0.0,0.0,1.3107945919036865,0.0,1.3107945919036865,11.2407854905169,BRQ 24h
2873,0.0,0.0,0.0,1.1238603591918945,0.0,0.0,14.2742418937864,BRQ 0h
2874,0.0,0.0,0.0,0.0,0.0,0.0,9.88521849825537,BRQ 12h
2875,0.0,0.0,0.0,0.8278003334999084,0.0,0.0,1.5586520952793899,BRQ 0h
2876,0.0,0.0,0.0,0.6210076212882996,0.0,0.0,15.1067767172136,BRQ 0h
2877,0.0,0.0,0.0,0.0,0.0,0.0,13.939795776738201,BRQ 0h
2878,0.0,0.0,0.0,0.0,0.0,0.0,15.557057958638302,BRQ 48h
2879,0.0,0.0,0.0,0.6321238875389099,0.0,0.0,10.199805312646001,BRQ 12h
2880,0.0,0.0,0.0,0.0,0.0,0.0,5.48936386097014,BRQ 0h
2881,0.0,1.3238095045089722,0.0,0.0,0.0,0.0,15.230347664054598,BRQ 48h
2882,0.0,0.0,0.0,0.0,0.0,0.0,3.04735211564489,BRQ 0h
2883,1.1647353172302246,0.0,0.0,0.0,0.0,0.0,0.0,BRQ 0h
2884,0.0,0.0,0.0,0.0,0.0,0.0,9.518497043678051,BRQ 12h
2885,0.0,0.0,0.0,0.0,0.0,0.0,3.4907098072622103,BRQ 24h
2886,0.0,0.0,0.8686344623565674,0.0,1.7372689247131348,0.8686344623565674,13.1768621817886,BRQ 24h
2887,0.0,0.0,0.0,1.0106744766235352,1.0106744766235352,0.0,12.6339331473381,BRQ 48h
2888,0.0,0.6735051870346069,0.0,0.6735051870346069,0.0,0.0,6.297329014848441,BRQ 0h
2889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BRQ 24h
2890,0.0,0.0,0.0,0.6844421029090881,0.0,0.0,14.5439051451968,BRQ 0h
2891,0.0,1.1843726634979248,0.0,1.1843726634979248,0.0,0.0,7.84315500000695,BRQ 12h
2892,0.0,1.0451127290725708,0.0,0.0,0.0,0.0,11.0919327898821,BRQ 24h
2893,0.0,0.0,0.0,2.035519599914551,0.0,0.0,3.42126989315942,BRQ 0h
2894,0.0,0.6072125434875488,0.0,3.036062717437744,0.6072125434875488,0.6072125434875488,10.553962333945,BRQ 24h
2895,0.0,0.0,0.0,0.0,0.0,0.0,9.84807046143041,BRQ 12h
2896,0.0,0.9688565731048584,0.0,2.906569719314575,0.9688565731048584,0.9688565731048584,4.75885970345709,BRQ 24h
2897,0.0,0.0,0.0,0.0,0.0,0.0,9.62157147126436,BRQ 0h
2898,0.0,0.0,0.0,0.0,0.0,0.0,12.1442225476938,BRQ 24h
2899,0.0,0.0,0.0,0.8354220390319824,0.0,0.8354220390319824,5.03697062254345,BRQ 0h
2900,0.0,0.0,1.1169430017471313,0.0,1.1169430017471313,0.0,11.2509056463302,BRQ 24h
2901,0.0,0.0,0.0,0.0,0.0,0.0,1.6392821423578399,BRQ 0h
2902,0.0,2.7643158435821533,0.0,0.0,0.0,0.0,4.61170862718621,BRQ 0h
2903,0.0,0.0,1.0760995149612427,1.0760995149612427,0.0,0.0,14.214162745068,BRQ 48h
2904,0.0,0.0,0.0,1.1298857927322388,0.0,0.0,13.0384853675685,BRQ 24h
2905,0.0,1.0663801431655884,0.0,0.0,0.0,0.0,10.850581193885699,BRQ 0h
2906,0.0,1.8985759019851685,0.0,0.0,0.0,0.0,8.32318774782328,BRQ 12h
2907,0.0,0.0,0.0,0.0,0.0,0.0,14.5028085566785,BRQ 0h
2908,0.0,0.8295873403549194,0.0,0.0,0.8295873403549194,0.8295873403549194,9.690350105130971,BRQ 12h
2909,0.0,0.0,0.0,1.0,0.0,0.0,8.57225668511752,BRQ 12h
2910,0.0,0.0,1.4094929695129395,1.4094929695129395,0.0,0.0,12.790627493497801,BRQ 24h
2911,0.0,0.0,0.0,0.0,0.0,0.0,6.88125003201375,BRQ 0h
2912,0.0,0.0,0.0,0.0,1.7992289066314697,0.0,14.710421473826198,BRQ 24h
2913,0.0,0.9584800601005554,0.0,0.0,0.0,0.0,8.8661184731484,BRQ 12h
2914,0.0,0.0,0.0,4.402291297912598,0.0,1.7609164714813232,11.23719784769,BRQ 24h
2915,0.0,0.7127427458763123,0.0,0.7127427458763123,0.0,0.0,11.402149254877301,BRQ 0h
2916,0.0,0.0,0.0,0.0,0.0,0.0,5.899077632956869,BRQ 0h
2917,0.0,0.0,0.0,2.176215887069702,0.0,0.0,11.541098658608199,BRQ 48h
2918,0.0,0.0,0.0,0.0,0.0,0.0,8.4105923854514,BRQ 12h
2919,0.0,0.0,0.9438023567199707,0.9438023567199707,0.0,0.0,12.7008052222883,BRQ 24h
2920,0.0,0.7946721911430359,0.0,0.0,0.0,0.0,9.25403132536875,BRQ 0h
2921,0.0,0.7346227765083313,0.0,2.938491106033325,0.0,0.7346227765083313,12.3852639520848,BRQ 24h
2922,0.0,0.0,0.0,0.0,0.0,0.0,14.942792704147598,BRQ 0h
2923,0.0,0.7650778889656067,0.0,0.0,0.0,0.0,9.07948188441112,BRQ 0h
2924,0.0,0.0,0.0,0.8068420886993408,0.0,0.8068420886993408,9.529965676840321,BRQ 12h
2925,0.0,0.0,0.0,0.0,0.0,0.0,8.59053554653747,BRQ 12h
2926,0.0,0.0,0.0,0.0,0.0,0.0,8.78848189088541,BRQ 12h
2927,0.0,0.0,0.0,0.0,0.0,0.0,14.1014456045524,BRQ 0h
2928,0.0,0.0,0.0,4.426151752471924,0.0,0.0,0.0,BRQ 24h
2929,0.0,0.7786650657653809,0.0,0.7786650657653809,0.0,0.0,15.132414810905301,BRQ 0h
2930,0.0,0.0,1.0171259641647339,0.0,0.0,0.0,0.0,BRQ 24h
2931,0.0,0.0,0.0,0.0,0.0,0.0,8.770240654574009,BRQ 0h
2932,0.0,0.0,0.0,0.0,0.0,0.0,0.8563697513785671,BRQ 0h
2933,0.0,0.0,0.0,0.0,0.0,0.0,9.56601699536367,BRQ 12h
2934,0.0,0.0,0.0,0.6779080629348755,1.355816125869751,0.0,9.92552505732374,BRQ 0h
2935,0.0,0.0,0.0,0.0,0.0,0.0,5.7533776917053,BRQ 0h
2936,0.0,0.531095027923584,0.531095027923584,0.0,0.0,0.0,11.008395396438901,BRQ 0h
2937,0.0,0.0,0.0,0.0,0.0,0.0,12.6159073393545,BRQ 24h
2938,0.0,1.1526111364364624,0.0,2.305222272872925,0.0,0.0,12.4805133034635,BRQ 24h
2939,0.0,0.0,0.0,0.0,0.7557843923568726,0.0,11.0558087783185,BRQ 12h
2940,0.0,1.9808975458145142,0.9904487729072571,0.9904487729072571,0.0,0.0,11.661127362580002,BRQ 24h
2941,0.0,0.0,0.0,0.0,0.0,0.0,6.474198013699829,BRQ 0h
2942,0.0,1.0821599960327148,1.0821599960327148,0.0,1.0821599960327148,0.0,12.313066421728198,BRQ 48h
2943,0.0,1.1056016683578491,0.0,0.0,0.0,0.0,6.84688763948328,BRQ 12h
2944,0.0,0.9235227108001709,0.0,3.6940908432006836,0.0,0.9235227108001709,10.9921189042414,BRQ 24h
2945,0.0,0.0,0.0,0.8646109104156494,0.0,0.0,12.612079616374302,BRQ 12h
2946,0.0,0.0,0.0,1.9636310338974,0.0,0.0,10.552072809457801,BRQ 24h
2947,0.0,0.8655272722244263,0.0,0.8655272722244263,0.0,0.0,14.4245080328961,BRQ 0h
2948,0.0,0.0,0.0,0.0,0.0,0.0,0.6869300939355129,BRQ 0h
2949,0.0,0.0,0.0,0.0,0.0,0.0,13.9153427325035,BRQ 48h
2950,0.0,0.0,0.0,0.0,0.0,0.0,2.02760702496932,BRQ 0h
2951,0.0,1.0122405290603638,1.0122405290603638,1.0122405290603638,0.0,0.0,10.625180368463,BRQ 24h
2952,0.0,0.0,0.0,0.0,0.0,0.0,4.75597618822306,BRQ 12h
2953,0.0,0.739194393157959,0.0,0.0,0.0,0.0,9.436680799756,BRQ 0h
2954,0.0,0.0,0.0,0.0,0.0,0.0,11.418772871762199,BRQ 24h
2955,0.0,0.7959307432174683,0.0,0.0,0.0,0.7959307432174683,15.1179059281539,BRQ 0h
2956,0.0,0.9506694078445435,0.0,0.0,0.0,0.0,3.5692741836525204,BRQ 0h
2957,0.0,0.0,0.0,0.0,0.0,0.0,8.17543769252105,BRQ 0h
2958,0.0,0.0,0.0,0.0,0.0,0.0,10.4810083554748,BRQ 12h
2959,0.0,0.0,0.9572160840034485,0.0,0.9572160840034485,0.0,12.1935744645015,BRQ 24h
2960,0.0,1.1579227447509766,1.1579227447509766,1.1579227447509766,0.0,0.0,11.9397235305058,BRQ 24h
2961,0.0,0.0,0.0,0.0,0.0,0.0,15.739510067474802,BRQ 48h
2962,0.0,1.3182001113891602,0.0,0.0,0.0,0.0,14.3459260884562,BRQ 12h
2963,0.0,0.0,0.0,0.0,0.0,0.0,1.8956980654472801,BRQ 0h
2964,0.0,0.0,0.0,1.6721270084381104,0.0,0.0,11.954166136441698,BRQ 24h
2965,0.0,0.0,0.0,0.0,0.0,0.0,7.167828022777719,BRQ 0h
2966,0.0,1.0239812135696411,0.0,2.0479624271392822,0.0,0.0,14.4565993231512,BRQ 0h
2967,0.0,0.0,0.0,0.0,0.0,0.0,7.1449884801079,BRQ 12h
2968,0.0,0.6927154660224915,1.385430932044983,0.0,0.0,0.6927154660224915,14.696619220039999,BRQ 0h
2969,0.0,0.0,0.0,0.8751506805419922,0.0,0.0,5.07773457070814,BRQ 0h
2970,0.0,0.0,0.0,0.0,0.0,1.2646148204803467,9.03411079442545,BRQ 12h
2971,0.0,0.0,0.0,0.0,0.0,0.0,5.96259797970866,BRQ 12h
2972,0.0,0.0,0.0,0.0,0.0,0.0,5.96007587039758,BRQ 12h
2973,0.0,0.0,0.0,0.0,0.0,0.0,4.7676132015733,BRQ 0h
2974,0.0,0.0,0.0,1.836143970489502,0.0,0.0,11.6422248653405,BRQ 24h
2975,0.0,0.0,0.0,0.0,0.0,0.0,5.531938327639331,BRQ 0h
2976,0.0,0.0,0.0,0.0,0.0,0.0,4.09272763099769,BRQ 0h
2977,0.0,0.0,0.0,0.0,0.0,0.0,10.717510516868801,BRQ 0h
2978,0.0,0.0,0.8616459965705872,0.0,0.0,0.0,9.28137422888472,BRQ 12h
2979,0.0,0.0,0.0,0.9996939897537231,0.0,0.0,6.9056693760339805,BRQ 0h
2980,0.0,0.0,0.0,1.048130989074707,0.0,0.0,10.2380446530448,BRQ 12h
2981,0.0,0.0,0.0,1.3879328966140747,0.0,0.0,3.72239052125781,BRQ 0h
2982,0.0,0.0,0.0,0.0,0.0,0.0,7.49753241682184,BRQ 24h
2983,0.0,0.0,0.0,0.0,0.0,0.0,4.69480010092073,BRQ 0h
2984,0.0,0.0,0.0,0.0,0.0,0.0,15.007265936539,BRQ 0h
2985,0.0,0.0,0.0,0.0,0.0,0.0,12.1838476511517,BRQ 48h
2986,0.0,0.0,0.0,0.0,0.0,0.6952219009399414,11.1412649942098,BRQ 0h
2987,0.0,1.0484673976898193,0.0,0.0,0.0,0.0,7.438703346334861,BRQ 12h
2988,0.0,0.0,0.0,0.0,0.0,0.0,3.1585377400849803,BRQ 0h
2989,0.0,0.0,0.0,0.0,0.0,0.8313820362091064,11.7595637127006,BRQ 0h
2990,0.0,0.0,0.0,2.1822736263275146,0.7274245619773865,0.0,13.3827642719579,BRQ 24h
2991,0.0,0.0,0.0,0.0,0.0,0.0,5.32215008761801,BRQ 0h
2992,0.0,0.0,0.0,0.0,0.0,0.0,6.806510693675669,BRQ 0h
2993,0.0,0.0,0.0,0.0,0.0,0.0,3.95884487011375,BRQ 0h
2994,0.0,2.209707498550415,0.0,0.0,0.0,0.0,7.07720642371899,BRQ 24h
2995,0.0,0.0,0.0,0.6473444104194641,0.0,0.0,12.8721307702564,BRQ 0h
2996,0.0,0.0,0.7063466310501099,0.7063466310501099,0.0,0.0,9.51336602141399,BRQ 0h
2997,0.0,1.0627949237823486,1.0627949237823486,1.0627949237823486,0.0,0.0,12.136762389666199,BRQ 24h
2998,0.0,0.0,1.1061631441116333,2.2123262882232666,0.0,1.1061631441116333,14.0435148371087,BRQ 48h
2999,0.0,0.0,0.0,0.0,0.0,0.0,4.4175272856983,BRQ 0h
3000,0.0,0.0,0.0,0.0,0.0,1.1686941385269165,14.0781190113829,BRQ 24h
3001,0.0,0.0,0.0,1.1407368183135986,1.1407368183135986,0.0,14.3492852587917,BRQ 48h
3002,0.0,0.0,0.0,1.0730946063995361,0.0,0.0,7.2275514229345,BRQ 12h
3003,0.0,0.0,0.0,0.0,2.7136032581329346,0.0,13.0454516917834,BRQ 24h
3004,0.0,0.0,0.0,1.3208653926849365,0.0,0.0,12.7676211314244,BRQ 24h
3005,0.0,2.0589349269866943,0.0,1.0294674634933472,0.0,0.0,5.866916366728519,BRQ 0h
3006,0.0,0.0,0.0,0.0,0.0,0.0,2.57209911762561,BRQ 0h
3007,0.0,0.0,0.0,6.140037536621094,1.7542964220046997,0.0,12.8676630703894,BRQ 24h
3008,0.0,0.0,0.0,0.0,0.0,0.0,13.5038237129107,BRQ 24h
3009,0.0,0.7835212349891663,0.0,0.0,0.0,0.0,8.746797133162861,BRQ 12h
3010,0.0,0.0,0.0,0.0,0.0,0.0,0.7235576979559208,BRQ 48h
3011,0.0,1.112378716468811,0.0,2.224757432937622,0.0,0.0,3.78158877073093,BRQ 0h
3012,0.0,0.0,0.0,0.0,0.7476539015769958,0.0,12.0522129898368,BRQ 24h
3013,0.0,0.0,0.0,0.8460243344306946,0.0,0.0,12.943741895037197,BRQ 24h
3014,0.0,0.0,0.0,0.0,0.0,0.0,3.00082427149416,BRQ 0h
3015,0.0,1.2154419422149658,0.0,0.0,0.0,1.2154419422149658,8.93535057008502,BRQ 12h
3016,0.0,0.8824801445007324,0.8824801445007324,3.5299205780029297,0.0,0.0,12.315333555078098,BRQ 24h
3017,0.0,0.0,0.0,0.0,0.0,0.0,10.6080756614466,BRQ 0h
3018,0.0,0.0,0.0,1.3773982524871826,0.0,0.0,4.0938592125546895,BRQ 12h
3019,0.0,0.0,0.9912001490592957,4.956000804901123,0.9912001490592957,0.0,13.960940487077998,BRQ 48h
3020,0.0,1.1780723333358765,0.0,0.5890361666679382,0.0,0.5890361666679382,6.5761981859526095,BRQ 0h
3021,0.0,1.01349675655365,0.0,1.01349675655365,0.0,1.01349675655365,5.73937031007969,BRQ 24h
3022,0.0,0.0,1.1314513683319092,0.0,0.0,0.0,14.0350963864245,BRQ 48h
3023,0.0,0.0,0.0,1.9618617296218872,0.0,0.0,0.7924889171183929,BRQ 24h
3024,0.0,0.0,0.0,0.8724626302719116,0.8724626302719116,0.0,9.796440613814651,BRQ 24h
3025,0.0,0.0,0.7589451670646667,0.0,0.0,0.0,10.0628547430427,BRQ 12h
3026,0.0,0.8497658371925354,0.0,0.8497658371925354,0.0,0.0,12.1461937537193,BRQ 24h
3027,0.0,0.0,0.0,0.6495327353477478,0.0,0.6495327353477478,10.8079727781847,BRQ 24h
3028,0.0,0.0,0.0,3.0947418212890625,0.0,0.0,14.385970216265399,BRQ 48h
3029,0.0,0.0,0.0,1.0866600275039673,0.0,0.0,0.9445357056970791,BRQ 0h
3030,0.0,0.0,0.0,0.0,0.0,0.0,9.478650398529169,BRQ 12h
3031,0.0,0.0,1.1157984733581543,6.694790840148926,0.0,0.0,14.221873174628401,BRQ 48h
3032,0.0,0.0,0.0,3.4002432823181152,1.133414387702942,0.0,14.7160357380603,BRQ 48h
3033,0.0,0.0,0.0,2.1881208419799805,1.4587472677230835,0.0,12.2684007267959,BRQ 24h
3034,0.0,1.0759222507476807,0.0,1.0759222507476807,0.0,0.0,4.3657661025665195,BRQ 0h
3035,0.0,0.0,0.0,1.1244405508041382,1.1244405508041382,0.0,13.3155505785654,BRQ 24h
3036,0.0,0.0,0.0,0.7786650657653809,0.0,0.0,10.395902215457301,BRQ 12h
3037,0.0,0.0,0.0,0.8356357216835022,0.0,0.8356357216835022,13.595283552393802,BRQ 0h
3038,0.0,0.0,0.0,0.7860666513442993,0.0,0.0,14.0130006885623,BRQ 24h
3039,0.0,1.8897887468338013,0.0,0.9448943734169006,0.0,0.0,8.934251328310859,BRQ 24h
3040,0.0,0.0,0.0,0.0,0.0,0.0,8.09469785137138,BRQ 12h
3041,0.0,0.7473118305206299,0.0,0.0,0.0,0.7473118305206299,9.21410935753369,BRQ 12h
3042,0.0,0.7835212349891663,2.3505637645721436,0.7835212349891663,0.0,0.0,11.1934747859142,BRQ 24h
3043,0.0,0.0,0.0,0.0,0.0,0.0,14.865303994427302,BRQ 0h
3044,0.0,2.269979238510132,0.0,1.134989619255066,0.0,0.0,8.14559303740883,BRQ 12h
3045,0.0,0.0,0.0,1.285011887550354,0.0,0.0,14.583297680655,BRQ 48h
3046,0.0,1.898024320602417,0.0,0.0,0.0,0.0,15.270328471996601,BRQ 0h
3047,0.0,0.0,0.9668492078781128,0.9668492078781128,0.9668492078781128,0.0,11.822137922335,BRQ 24h
3048,0.0,0.0,0.0,0.0,0.0,0.0,11.446765592807699,BRQ 0h
3049,0.0,0.0,0.0,0.7033807039260864,0.0,0.0,15.001055445713902,BRQ 0h
3050,0.0,1.8041976690292358,0.0,0.9020988345146179,0.0,0.0,2.6395001015365,BRQ 0h
3051,0.0,1.3045127391815186,0.0,3.261281967163086,0.6522563695907593,0.0,11.784998414400802,BRQ 24h
3052,0.0,0.8183640241622925,0.0,0.8183640241622925,0.0,0.0,6.61294688500758,BRQ 12h
