,1_DMSO_rep1,2_DMSO_rep2,3_DMSO_rep3,4_HU_rep1,5_HU_rep2,6_HU_rep3,7_dA_rep1,8_dA_rep2,9_dA_rep3,10_dC_rep1,11_dC_rep2,12_dC_rep3,13_dG_rep1,14_dG_rep2,15_dG_rep3,16_T_rep1,17_T_rep2,18_T_rep3,19_rA_rep1,20_rA_rep2,21_rA_rep3,22_rC_rep1,23_rC_rep2,24_rC_rep3,25_rG_rep1,26_rG_rep2,27_rG_rep3,28_rU_rep1,29_rU_rep2,30_rU_rep3,31_rU10_rep1,32_rU10_rep2,33_rU10_rep3,34_rot_rep1,35_rot_rep2,36_rot_rep3,37_rot_hxu_rep1,38_rot_hxui_rep2,39_rot_hxu_rep3
phenylalanine,-0.0596221180684925,0,0.0714228541871671,0.329073110074479,0.435276350834925,0.413729078041029,-0.401485529120664,-0.691559490932253,-0.546292512469657,-0.028964544086143,0.0132601337267617,0.262715164243588,0.224250718392931,0.241406748277055,0.140283374726868,-0.0242919038727641,-0.113483135787422,0.310344616097005,0.183188204110155,0.433419510262395,0.458200260765967,-0.105729095434825,-0.13241901028076,-0.0440205138634505,0.254209644485082,0.0277792106959964,0.137539265668035,-0.091440741120275,-0.294701587960544,-0.223266635472908,0.699746188759808,0.863968204985668,1.02074366921423,0.654265758977403,0.616785134169504,0.610252731556946,0.395079971160605,0.381427548099712,0.484256992702206
phenylalanine-13C9-15N,-0.0303684467986772,0,0.150824227007886,0.186742448394706,0.240742666787326,0.201159935478024,-0.226640629035968,-0.393472831708031,-0.410700857165823,-0.324894982455585,-0.310866707108545,-0.0373055613763892,0.305685150382307,0.0534163635302132,0.208428501190195,-0.136040190389347,-0.248982634357009,0.0215425125311529,-0.497168438277845,-0.283373910653896,-0.294741581721927,-0.516535879542691,-0.494158340216077,-0.481377344536189,0.0231950444117945,0.0523435885761331,0.109304140867667,-0.031628954147965,-0.193802989340067,-0.174432267350149,0.376577096869039,0.594524267822,0.674760826192959,0.871950791555257,0.807898098471376,0.977194176236372,0.625226076920014,0.319995419073031,0.586469971920116
phosphocholine,0,-0.0380904308527572,0.19984775718235,-0.383084698457194,-0.368016214526658,-0.474419700727147,-0.325007686038882,-0.641957130572146,-0.526995912196765,-0.384131965578422,-0.496783465810358,-0.298150798197684,-0.69311412557825,-1.06772610246268,-0.916511636820555,-0.925923068771162,-1.04987861529214,-0.645096070258546,-1.20856018118711,-0.979120608744151,-1.01695370103378,-0.713255223907992,-0.846210150892877,-0.613005732104119,-1.79106121395166,-1.92654932201489,-1.89317682572472,-0.557698715102308,-0.74664303193212,-0.807918604227775,-0.44830579323467,-0.429167308502634,-0.406766347985434,-3.49742207164724,-3.50888577914192,-3.54785842880997,-1.50650957510924,-1.46269085908355,-1.51702455793729
phosphocreatine,0.130115352624564,-0.0732012643767187,0,0.298632992452352,0.158237655805294,0.139236670039272,-0.660199104479417,-0.947046417312318,-1.13964034674904,-0.721467863258333,-0.708253784397934,-0.672909484668601,1.05695796844691,0.663129153024738,0.779200422941403,-0.480216331726316,-0.542621298151859,-0.3530951121969,-0.747741389154974,-0.691422466142095,-0.78339936850612,-1.27808415478314,-1.31631949664396,-1.39770281408512,1.14572410325241,1.12171908041682,0.957784699795228,-1.34138127822915,-1.59038570636622,-1.63848220765757,-2.88487476823586,-2.92237083267586,-2.91348247623211,-4.07399461498397,-4.06975248041854,-4.43770160913191,NA,NA,NA
phosphoenolpyruvate,0,-0.0809811851605296,0.0437039693776469,-0.907893750685932,-0.822966610502335,-1.06134571626436,-1.61750243325516,-1.85312441799984,-1.86691452090234,-0.684785363562423,-1.09645639963244,-1.11368448820188,-0.685997441371394,-1.02682868231545,-0.945193336509053,-2.23364778851987,-2.07875654598694,-1.88132788585121,-1.18468325049283,-1.02141984916606,-1.37489528639303,-0.859304870758428,-1.09689091290267,-1.19047778837769,-0.467145933435285,-0.409177085998658,-0.451186248343332,-0.25418053054383,-0.799491440363782,-0.841141166130643,-0.343884204973772,-0.168433942626603,-0.278296978931932,-2.49662233565355,-2.33060070688438,-2.22035820591132,-2.21020323903111,-2.71553375846216,-2.05225958825253
phosphoethanolamine,-0.0268466967494562,0,0.0282564124646967,0.985561490654219,1.07402899350279,0.90096773878888,-1.67291695276035,-2.07458248799081,-1.98658857757071,1.42564829697911,1.4270937503193,1.53511416261585,1.72591508853425,1.55311004733701,1.51383869475015,-0.00119224733170833,-0.550090138750477,-0.1555040927094,0.255901403584146,0.279406324120498,0.285733761707007,-0.502388245492863,-0.651373550921203,-0.5216374896671,1.23615888468587,1.16313151044805,1.05521634508791,-0.61378341714364,-0.867731093950419,-0.94676466741192,-1.89122120425306,-1.87493736883367,-1.77347968873887,0.612419633952814,0.414989848106505,0.454414425146043,-2.32573704841309,-2.58694885376928,-2.28911348653168
pipecolic_acid,0,0.937264800987035,-0.791863978507111,-0.581281027885096,-1.39003592429522,-0.74863798870219,-0.60218786680098,-0.427075546728832,-0.967821724420811,-0.264064545754793,0.390614157165599,0.262761579185298,0.302383836216022,-0.834669151326771,-0.346782603048257,-1.14203775778234,-0.697442543649072,-0.360079181365898,-0.860880080972988,-3.46020403988845,0.272575876161848,-0.115168527184406,-1.38491506464569,-1.0868637884293,-0.0230225000514834,-1.73835241711676,-1.67083910861111,NA,-1.44180341845705,-1.07758534757713,-2.56374493839275,-0.624359423030548,-1.32662624568384,-0.964916598608229,-1.60663936481456,-0.721705135366814,-0.154762176731034,-1.0109828121524,0.158518073221967
proline,-0.094639731220686,0,0.00312500412080937,-0.67059884759225,-0.82225793124291,-0.780757085631392,-1.26564851195113,-1.34516776642819,-1.12379934130649,0.0229190585791272,-0.237534123154596,0.140759155887837,-3.53198643196307,-3.70127310903218,-3.69116411590499,-1.19571078703351,-1.46219315574992,-0.823965026540635,-0.422672949280145,-0.325987955763103,-0.324722814302037,-0.806142925772451,-1.00915407677798,-0.877185528193851,-3.22053626567032,-3.69989346987441,-3.54028806623993,-0.432247856879305,-0.552412549611053,-0.420386858043961,-1.86038564180326,-1.64239531015656,-1.60472731772878,-2.27775312951679,-2.2606628360199,-2.24924876971764,-2.94519853020195,-3.00337631333291,-2.71170018504662
proline_13C5-15N,-0.0989000278435711,0,0.0279473685608256,0.207432907961638,0.0561892272027904,0.0279544784425823,-0.0941018657859659,-0.501727155029339,-0.470056113486108,-0.143221170905232,-0.429038333226072,-0.090806636898668,-0.0514716227430943,-0.428759089046568,-0.251080586816338,-0.31506385579914,-0.571414120649855,-0.0740916124889741,-0.479153415043851,-0.383115965323513,-0.46204847357286,-0.577377346311337,-0.73282285706357,-0.703758748566692,-0.115509416575263,-0.354386170859038,-0.245687323367201,-0.357976933297628,-0.489415974659589,-0.488919092814179,-0.363263181005472,-0.203747287915248,-0.376119930957154,0.557447409401162,0.51104396585189,0.680305194720245,0.204869866396047,-0.0921525772453468,0.285115156724126
propionylcarnitine,NA,0.33894351635597,-0.443850240987092,0.806453020656231,0.519275262883971,-1.23771161234111,1.10079332891974,-0.0259694988483074,NA,NA,-0.0993191527376399,1.48927367190587,-2.28320698696007,1.28103092113901,1.50997570142615,0.470645540853936,-0.53823603540883,-1.07642814627785,-0.067883906018086,-0.0972377223207879,0.636629832290284,-1.145240632218,0.899661159379964,-1.24618616594229,0.44105605685324,1.05320525050351,0.84225320911697,0.712267101571626,-0.655781489007612,-0.419303602544769,-1.17289623888279,1.16500193533326,-0.102520182609994,0.638715660250536,1.03879245042175,1.29681392381161,2.68654113784326,1.39699849256815,-0.185374299976445
pseudouridine,-0.276908294139021,0.249781551831416,0,0.653701986438866,0.619253608029445,0.627517780865584,0.0982978488614169,0.315877713890613,0.174839846208049,0.135843904186581,0.426692078396835,0.809748071868517,-1.19232780770811,-0.743972009997675,-0.215379854407937,2.93978048679878,3.0184724587947,3.46113070343287,-0.460389742175334,-0.323623017536866,-0.271119974823945,5.44908037700772,5.30738770065748,5.49546309460488,0.148149287627104,-0.306705929143737,-0.401045890476419,9.75302194110538,9.64122089211303,9.68040769763002,12.3656421940531,12.6742687073945,12.8272119107655,1.62012226973555,1.41412179791725,1.7861206628535,9.16227818902601,9.13201877402074,9.15659382597117
pyruvate,NA,-0.210950018071528,0.184003322554735,NA,-0.558043879979299,0.0869355435923558,-0.652413348286679,NA,-0.260036951082505,-1.0269298569526,-1.12701393509658,-0.426768942927026,NA,NA,NA,NA,NA,-0.650074953902018,NA,-0.686088262287225,NA,-1.41026400947912,-1.16486146409751,-1.40721399342043,NA,NA,NA,-1.05541931268733,-0.59740774102339,-0.740372433839902,-1.35171468733557,-0.304014599463346,-0.110053503178687,0.836847233409194,0.790257040984102,1.21150270454123,1.2291584559158,1.33493644692638,1.36470378489494
ribose_1-phosphate,0.0763798937376222,0,-0.202569941539706,NA,NA,NA,0.943744647471991,0.177755424608347,-0.127122317704052,-0.872482864599441,-1.51079734957781,-0.852428259282318,NA,NA,NA,-0.661489214673163,-0.721515572642229,-0.565592188703631,NA,NA,NA,-1.49156487939813,-1.01813297677324,-0.86036147296144,-2.15374051410356,NA,NA,-0.0974092144989404,-0.329824798642982,-0.419047565266664,NA,NA,NA,-0.266355684461853,NA,-0.45109282933846,-2.2658430368002,NA,NA
ribose_ribulose_5-phosphate,0,-0.218780114605757,0.0687906367909848,-1.4325344587042,-1.43684130030651,-0.999501863978191,0.346545570836722,-1.62752653117416,-1.16359847341008,-1.20411822047489,-0.67739880483554,-1.14386577204816,-2.53924990246444,-2.70817160580911,-2.08994561929495,-2.04852618322197,-1.59255548688957,-1.57229634057118,-2.52488882417532,-1.88193891902698,-2.20197489710488,-0.794288098248845,-1.12543933431999,-1.03899138078962,-3.52004956825013,-2.16034436917216,-2.22008147638414,-0.620656740802924,-0.979852363980325,-1.0081318149273,-1.19410818405756,-1.59674436245174,-1.65201882216851,-1.32124126916089,-0.893660494782177,-0.973482866297612,-2.93293900540433,-3.08787765105327,-3.36920816298777
S-adenosylhomocysteine,-0.20310713123677,0,0.127176632875646,-0.602631581148392,-0.573163934554707,-0.785458489614479,-0.206881349027631,-0.116465460474479,-0.0970879246260548,-0.146985110444116,-0.165413918766239,-0.0123769171435722,-1.44209013048846,-1.42491576469259,-1.67804642282994,-0.22441653016076,-0.470409531208944,-0.143453394027178,3.44545190746823,3.54903207085446,3.3314323545865,-0.532508499955953,-0.66193684642575,-0.649756954735731,-1.39566405068206,-1.38799009969023,-1.28537845404776,0.111302656689813,-0.0412823493009115,0.00279188814121021,0.803000501881227,1.01519219160409,0.877816615992445,-1.43901943244295,-1.9636357131947,-1.35141165457522,-2.93893388057737,-3.38045593423477,-3.62433360867489
S-adenosylmethionine,0,-0.111106873689665,0.0935118967329797,-0.214527069819165,-0.124591846830256,-0.129866454584361,-0.293384835268182,-0.552381327039677,-0.632737399140015,-0.488057383784608,-0.481646335617095,-0.137216719620696,-0.683795241849771,-1.0252855603287,-0.851901592804594,-0.240336541432714,-0.536821221728259,-0.248695946112038,-0.106967747443378,0.0733413913273605,-0.014739210866633,-0.67823901261563,-0.672755149992079,-0.57283146907132,-0.726224693432839,-0.749403284505672,-0.745907104557014,-0.204851213996533,-0.367544862516143,-0.403488884203933,-0.529660393282226,-0.296753407999966,-0.322101944728507,0.333566954533271,0.26968992626914,0.438203421360849,1.52909183846911,1.62922536657618,1.57305779458801
SAICAR,-0.0793285688280415,0,0.155783238591596,-10.9983412959555,-8.24776804910656,-8.30818021640827,NA,NA,-11.6669297883464,-0.761486293064799,-0.860386929336714,-0.615041367067401,NA,NA,-10.1489149677137,-8.7018234529019,-8.9734614267377,-9.54607741622568,NA,NA,NA,-1.05524593757581,-0.919510470185715,-1.02086979613543,-10.3481974796324,-10.2099581091607,NA,-0.288903780236629,-0.399880535101435,-0.38711130295436,-2.36080453057701,-2.02540666024232,-2.01559095212485,-10.3065856540694,-10.5437540798708,NA,NA,NA,NA
sarcosine,-0.0707980837636894,0,0.223173997268289,-0.5712220901356,-0.764442389354368,-0.700157936220989,-1.298303119235,-1.2623148953161,-1.00718104780921,-0.181483958207124,-0.228094027373415,-0.0675512324408429,-2.33433262632116,-2.38898701262312,-2.42128068055908,-0.99688419301923,-0.957217375716214,-0.532091480532791,-0.667469575589594,-0.514537886381596,-0.357128701399748,-0.80235825426687,-0.702157665656461,-0.610168265380223,-2.00075656675256,-2.10641094292063,-2.1425456696568,-0.0429559054439806,-0.230347456200319,-0.048092563331758,-0.534134822935349,-0.413507709326679,-0.33631651325076,-2.3567181898152,-2.50960688757146,-2.48996667757787,-2.63235817473639,-2.60027783262266,-2.44968189014447
sedoheptulose_7-phosphate,-0.0387026725871938,0,0.11460406349022,-0.646322942682437,-0.509947009882519,-0.647891488787039,0.177478509044937,-0.127909340139407,-0.203400030309265,-0.13490933275743,-0.142106858551656,0.000743422131078663,-2.20224009797549,-2.30403932815034,-2.195030338477,-0.72767014601193,-0.934283337335752,-0.584734449749837,-0.197327963026809,0.0790368467499816,-0.0824102884764956,-0.904287055496556,-0.856976900438785,-0.85940082531998,-2.12223915998039,-2.19815237754205,-2.20803014650475,-1.03370383483198,-1.11102308804261,-1.18484047383265,-2.72312391024628,-2.25098014194279,-2.30302648349991,-0.400058040862308,-0.415389634341843,-0.408476674823196,1.27166118472386,1.32553226786746,1.21604156422512
serine,0.0755161612432909,0,-0.170164818109799,0.863607572688779,1.12642699441607,0.819629539668146,-0.821760075378469,-0.571505489072303,-0.987908123512324,-0.755216661619531,-0.814648422108257,-0.780907391926029,1.66053804488399,1.47392478617619,1.43827746402318,0.0412363018918589,0.076996172687214,-0.247326979215884,0.163333933733801,0.0287268852889476,0.173992882655857,-0.718786777665402,-0.565125948568796,-0.696934571688474,1.42041698976786,1.1712989473607,1.01427382855091,-0.119023391795186,-0.548585926739736,-0.589070194939654,0.183882683415094,0.243159695072147,0.130263857116353,2.36756037038051,2.20954480241006,2.2707474314083,2.40435864466618,2.34875757996821,2.50537701249434
serine_13C3-15N,-0.240614124341419,0,0.0692439223620895,0.325256519201982,-0.152422871054699,-0.134416190778651,-0.100778579428232,-0.820644491945827,-0.656676736445177,-0.891342749127788,-0.321408457568769,-0.442956127606939,0.485821733467598,0.038632580072909,0.293494389140682,-0.204919972053229,-0.285006581191681,-0.462749926138708,-0.472165090008594,-0.127285294796796,-0.482686077343736,-0.506980807062641,-0.736262181491941,-0.514799151348221,-0.0975627336913634,-0.0677590543259812,0.260203914129926,-0.528683432583374,-0.742868071542567,-0.841253516069742,-0.043392005841403,-0.259875097844568,-0.743346553835258,1.35485885611543,1.09656292241371,1.35610698728286,0.985832430424555,0.586258587886372,0.901592919001592
succinate,0,-0.0228088270413009,0.368108276804258,-0.19626709033848,-0.126732476951607,0.0571947372992728,0.248483817631738,-0.02924139349703,-0.0477103790583378,-0.0165061599168966,-0.0095948998725986,0.21829661776924,-0.0341752261385981,-0.227817292260518,-0.0760384312815889,-0.00792194809106804,0.045094454479806,0.476687929356269,-1.09286928738941,-0.611855090343462,-0.60925123856886,-0.730710057994876,-0.696765946740011,-0.605293808091393,-0.860183035365597,-0.811376953074246,-0.713930960308,-0.335373602270836,-0.246809194297554,-0.267300748008812,-0.438033922327725,-0.0597963019405261,0.0255640378229231,-1.05033080195908,-1.14787985113398,-1.39094872185651,-1.60930812723468,-1.62468538559858,-1.46104384672963
taurine,-0.0140347493430694,0,0.166527351992587,0.13188459525536,0.14934023798134,0.0767852514773471,-0.444548753878504,-0.659662528099228,-0.604447078496991,-0.259641846462378,-0.226313173058419,-0.0869889994669327,0.119101220188006,-0.0185128191193913,0.00416232616726545,-0.313915211151162,-0.380910941643717,0.0150943556743568,-0.449046307783205,-0.207794053310664,-0.33211488972429,-0.621731992746503,-0.472229480500838,-0.428384033088434,-0.0155845717442028,-0.163805944075834,-0.0807390989202927,-0.211272628274782,-0.349947536091184,-0.386001901871227,-0.553126170246979,-0.415594730066444,-0.37210446688373,0.429069417437717,0.401932798302695,0.47132975655318,-0.183306988517636,-0.179275331997035,-0.102339913811114
threonine,-0.105835998144035,0,0.0446754648373231,-0.0505643508738652,0.0742997622668118,0.0390152807461148,-0.651187073961328,-0.93435916905772,-0.785198689117929,-0.189888751370256,-0.107358042325024,-0.128903263026365,-0.38001999765929,-0.463645232859557,-0.476954018290341,-0.203124015767473,-0.269244957446192,-0.00450196227924299,-0.137303436655015,0.113490016281647,0.0839520030489917,-0.417920501956449,-0.389988440652555,-0.388467065643453,-0.209207036327497,-0.468255888164891,-0.552969941072303,-0.256641289375902,-0.273283271483016,-0.256523941089511,-0.0942711212899915,-0.290344258237987,-0.018087972280557,-0.37246807333294,-0.65510832327664,-0.575134348860461,-0.720999482156402,-0.76414384384538,-0.603496434504971
threonine_13C4-15N,-0.00359759148666573,0,0.10802764817046,0.33304719905839,0.310126848963032,0.308852400253519,-0.128588673101406,-0.337043534151921,-0.381975910063655,-0.254201728768116,-0.140608434410194,-0.174734477346772,0.310126848963032,0.0737453543822554,0.190372296261927,0.0843650803729719,-0.105711506342612,0.0909267505536142,-0.397386738483116,-0.151778034734769,-0.309547316349368,-0.501629996368929,-0.37666861462302,-0.577045906820502,0.312396036077207,0.248091758423069,0.134804835659658,-0.122595554910383,-0.300641622278931,-0.413320699963679,-0.139848963989005,-0.227302235552492,-0.00954805020467996,0.932396826230795,0.657373398703942,0.955328279873601,0.533611944978757,0.192264535954069,0.539823571638152
tryptophan,0,-0.0212003719523727,0.0558625977622268,0.245023161177127,0.246982714480338,0.245373893074041,-0.289578818759048,-0.722030678476821,-0.594466924089775,0.0586377507038017,0.0306196861081989,0.285806458506414,0.0245121657461797,-0.0572490651917577,-0.0617016408411372,-0.214513497772392,-0.266703942013608,0.229432014784788,0.0900802243969762,0.405507583154457,0.383504702211942,-0.234228118101648,-0.358556989138534,-0.300192337458146,0.0782574437842446,-0.179125859223816,-0.150715462813337,-0.34072749856659,-0.591939533868505,-0.397084837966903,-0.0406152835608705,0.0739649975763618,0.261041963114125,0.596676822294279,0.561239118468837,0.642171689897413,0.232471388102031,0.284185290765692,0.42246099584419
tyrosine,0,-0.0119554888584858,0.14640756147748,-0.153143298977531,-0.173702914621368,-0.08031118897359,-0.48600333065213,-0.763286006399386,-0.665109699594513,-0.188682090818172,-0.244632404431365,0.0740700468835814,-0.495352673018043,-0.597999452999889,-0.631974393301409,-0.415601540646177,-0.5233981631643,-0.070913227271946,-0.181035294507832,0.0905784228223497,0.0493167889036507,-0.279683118999492,-0.375607158331045,-0.293348444343836,-0.416252193128577,-0.655025744948683,-0.679463388316006,-0.12971431236774,-0.279723742776769,-0.176833462872336,-0.194674293953838,-0.00912945281345734,-0.019435633444338,-0.165671749126362,-0.177787522945088,-0.172037899214668,-0.332597388004385,-0.33359671659702,-0.289373755545951
tyrosine_13C9-15N,-0.0221666958874971,0,0.152367725855435,0.30016197312637,0.201904116047476,0.279224957249778,0.00405516799009786,-0.318156851529132,-0.429555485414566,-0.200597446836804,-0.270189653905479,-0.00897938099877387,0.502209730143608,0.149733496106953,0.335363443149226,-0.0696570331428307,-0.238116218169493,0.0596361252677344,-0.44379015049012,-0.211690069503996,-0.313449169820996,-0.440203663085198,-0.466355490241908,-0.505354219813877,0.232967811895539,0.264528142787386,0.181212355480557,-0.200093897739889,-0.43447202755411,-0.384808789904149,-0.172484565006041,-0.00358151160459993,-0.161076469244081,0.970705316031257,0.964821502996254,1.13576403253267,0.722940913593324,0.42557300868957,0.628534914035962
UDP,-0.0769114561150304,0,0.0711045753152112,-0.133645409955439,-0.0196177028037398,-0.147937819253347,-1.11687910315182,-1.25787902911967,-1.43154519021342,-0.372562899849783,-0.403962310728557,-0.249655003284873,-1.87178649386572,-2.09845866532343,-1.98778467476446,0.683727271838978,0.690775489069781,0.897670094097066,-2.14048225576735,-1.83011327962567,-1.98423012839966,-1.30682463404278,-1.17996622529767,-1.34612019417143,-2.5372823319716,-2.47101833915373,-2.53196936132633,1.37282843386878,1.16677900540415,1.17027689483746,1.96762957626877,2.07100950320928,2.18742252934357,-0.0993563017582991,-0.0401553254231075,-0.303716647860284,-1.39036251508974,-1.53850496012045,-1.45483462082495
UDP-GlcNAc,0.0106217531230095,-0.116436791348229,0,-0.263394134340345,-0.318241664500456,-0.362024890975501,-1.22660544192557,-1.21874467378444,-1.37692348092782,-0.0958016915962029,-0.056031895051079,0.0526008353774522,-1.39210753943592,-1.67584325266131,-1.71069225293764,-0.324843255005332,-0.555487419713211,-0.362955463468147,-1.11706946843842,-0.974710626056842,-1.13887845145912,-0.952849916626401,-0.993767923242325,-0.988451524713792,-1.66479147255805,-1.64668539608868,-1.73634065270835,0.963749781194579,0.780423555092221,0.788389187182329,1.55245108784983,1.74694123052897,1.7717017364695,-1.32706034168357,-1.31047843296895,-1.30681666939298,-2.41258922406769,-2.56972920898881,-2.24869189572238
UDP-hexose,-0.0987145117502304,0.0310739036812144,0,0.238346156630323,0.384326502040383,0.1292159332192,-0.371860137736915,-0.695665660732308,-0.731404289466361,-0.0596183888849428,-0.24377689428797,-0.253894438636653,-1.66775113957719,-1.86929583882966,-1.84579593213446,0.141229221411339,-0.0152521886643562,0.208798586514413,-1.22159941714838,-1.01420031375112,-1.16032648203738,-0.918356305517309,-0.942087802416712,-1.08207394714211,-1.72404573869266,-1.75605606257577,-1.81912297077409,1.41766732026026,1.25938321381092,1.25098465453361,2.33006209864167,2.2944497879858,2.30792083431515,-2.86933251829859,-2.87360670556031,-3.16790648459752,-5.73614318484095,-5.70572477731472,-5.40581101114283
UMP,-0.0780383339010363,0.106483003577005,0,0.775505644494452,0.200128834584795,-0.00495932046772548,-0.775025940548487,-0.858938343429743,-1.28055115469715,-0.316025094638885,-0.1126637976043,-0.106347335778436,-0.855545263152203,-1.51171019368243,-1.29463247703832,1.45452270223492,1.43860974817083,1.58298756425236,-1.29617767102459,-1.60122426417369,-1.71891592432429,-1.13194911235808,-0.835455660193535,-0.86665454377037,-1.56229266615858,-1.37711059771034,-1.49316295241255,1.4847230137683,0.991080284895196,1.23602734087486,2.39237312193417,2.2528735560628,1.92357036596986,1.90587181785289,1.87005109704052,1.85180648244464,1.59213091709625,1.38685026911966,1.74751600500802
uracil,0,0.0731344361015051,-0.302733755236692,0.512508324961289,0.90914195533261,1.01651708225726,0.0235734167244361,-0.014934116192529,0.187418293136789,-0.929718065234369,-0.666722015264079,1.09480841460664,-1.73681032773336,-1.12492502168103,-1.95135682482103,1.48727926633308,1.91446038171364,2.19823105161624,0.23664625223326,-1.58938630316645,-0.484590618356992,3.586304090637,3.74512453186743,4.01599047801692,-1.26343667618967,-1.84547476444447,0.0414697278273559,7.93952554197502,8.20283404104563,8.30837738711199,10.5271566867107,11.1144440666145,11.4039460238934,0.634141584679793,0.0993027940368557,1.25745914897734,7.4979507504918,7.66799461459942,7.86127198051275
urate,0,0.685073364562896,-0.816418967409561,0.186422559598962,0.142196751855991,-1.62781087924333,2.25184810182528,-0.914828928781327,0.0556298962212039,1.05057289549982,-1.08244041871345,0.564194696729789,1.86383565204132,2.63126915078179,0.336382340426528,0.354210513170639,-1.50051350943585,1.44300866666153,-1.73970261896438,-0.0350677445762421,-0.563957961515387,0.126837728929222,0.303555109061139,0.957756539322666,1.97364670292485,2.40746922346208,-0.363093014761749,-1.1278913823835,0.243844451418744,-0.603381683710961,0.926036393502043,0.340644006710439,-0.113745902813237,0.39590123174088,2.41821239232913,1.02954400784449,-0.178935162036766,0.920090519811099,1.13913271934631
uridine,-0.276908294139021,0.249781551831416,0,0.653701986438866,0.619253608029445,0.627517780865584,0.0982978488614169,0.315877713890613,0.174839846208049,0.135843904186581,0.426692078396835,0.809748071868517,-1.19232780770811,-0.743972009997675,-0.215379854407937,2.93978048679878,3.0184724587947,3.46113070343287,-0.460389742175334,-0.323623017536866,-0.271119974823945,5.44908037700772,5.30738770065748,5.49546309460488,0.148149287627104,-0.306705929143737,-0.401045890476419,9.75302194110538,9.64122089211303,9.68040769763002,12.3656421940531,12.6742687073945,12.8271744744171,1.62012226973555,1.41412179791725,1.7861206628535,9.16227818902601,9.13201877402074,9.15659382597117
UTP,-0.086295410679556,0.0242339981176247,0,-0.0863223950354154,0.00883279622079627,-0.215270858536757,-1.49285316593624,-1.62631942256489,-1.81434086580478,-0.170632809870648,-0.296839322179761,-0.344829039245448,-2.08734187392161,-2.34570625606808,-2.43769794676947,-0.0867497416329543,-0.111190267740274,-0.102690279057502,-2.42586244750145,-2.21801715879614,-2.46455462199767,-0.875643761720383,-0.982521344035793,-1.25399740482196,-2.34026642701705,-2.52975177093214,-2.82616620173375,1.93157954601748,1.50059705286447,1.53847212852613,2.73266915160281,2.54986486565889,2.59792782514635,-1.95559994956926,-2.28940624794012,-2.41846069970218,-4.08106959297331,-4.4515186728653,-4.36621822566321
valine,0,-0.106051365952893,0.0450596650849101,0.141383856086141,0.13788395270556,0.0669869389112122,-0.0369751739711998,-0.490538816597706,-0.440876257798605,-0.210400165838624,-0.326717287852744,0.0533791973552944,-0.21962218409614,-0.564047709584883,-0.295934913245379,0.133231238167035,-0.502696076317837,0.0992331952378183,0.101646547000936,-0.0365434512868619,0.0404375610631752,-0.459522956120726,-0.606403596074128,-0.511114591459529,0.0680633496620272,-0.481758346020172,-0.424310710473854,-0.417907033282401,-0.478645866789363,-0.601456100646122,-0.503014653425761,-0.191450423673274,-0.282729564594967,0.205151195882607,0.559132837449929,0.366051698810965,-0.00653458324501918,-0.0191463647991377,0.146954361594768
valine-13C5-15N,0,-0.0212605823295894,0.118165315965355,0.276000996212374,0.15101283181685,0.10160357630365,0.118061466706933,-0.41183820657195,-0.417243106475218,-0.244535331403721,-0.364073945239337,-0.0328893271307771,0.259213363544088,-0.222499180331734,0.0195299332466474,-0.0160984759517372,-0.403834909383803,0.0619643352278582,-0.297448613090747,-0.251006768974544,-0.26244977724318,-0.347115800231024,-0.537818824250049,-0.548687445418334,0.0898256450813539,-0.0179173248042833,-0.0942879224229766,-0.161057359995662,-0.47857363287462,-0.40959004776844,-0.234802810080192,-0.115236327685057,-0.179601014950621,0.753652028988998,0.721638229806525,0.813683871480253,0.439585373414624,0.252280523359901,0.439710536632852
