_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-4.596171521603893,GO:0009225,M1,1,0,GO Biological Processes,19,nucleotide-sugar metabolic process,19_GO:0008152 metabolic process,-4.596171521603893,10.080666666666666,7.068387771126244,30242,36,500,6,1.2,0.4869496893930624,1798|2673|5373|29925|56886|64841,DPAGT1|GFPT1|PMM2|GMPPB|UGGT1|GNPNAT1,-2.7975681699854476,0,47,1,1,-4.596171521603893,12.960857142857142,
1,-3.629043872542288,GO:0009226,M1,1,0,GO Biological Processes,19,nucleotide-sugar biosynthetic process,19_GO:0008152 metabolic process,-3.629043872542288,12.733473684210526,6.633345376207363,30242,19,500,4,0.8,0.3983967871356395,2673|5373|29925|64841,GFPT1|PMM2|GMPPB|GNPNAT1,-2.0158025472046583,0,47,0,0,-4.596171521603893,12.960857142857142,
1,-3.216880949750238,R-HSA-446219,M1,1,0,Reactome Gene Sets,6,Synthesis of substrates in N-glycan biosythesis,,-3.216880949750238,5.760380952380952,4.904080072400277,30242,63,500,6,1.2,0.4869496893930624,2673|5373|29925|57171|64841|79947,GFPT1|PMM2|GMPPB|DOLPP1|GNPNAT1|DHDDS,-1.6655444483105852,0,47,0,0,-4.596171521603893,12.960857142857142,
1,-2.8453988561511276,GO:0006047,M1,1,0,GO Biological Processes,19,UDP-N-acetylglucosamine metabolic process,19_GO:0008152 metabolic process,-2.8453988561511276,12.960857142857142,5.803895790025707,30242,14,500,3,0.6,0.34536936748935915,1798|2673|64841,DPAGT1|GFPT1|GNPNAT1,-1.3572414675488758,0,47,0,0,-4.596171521603893,12.960857142857142,
1,-2.6019857506776907,hsa00520,M1,1,0,KEGG Pathway,24,Amino sugar and nucleotide sugar metabolism,,-2.6019857506776907,5.30561403508772,4.218663888719226,30242,57,500,5,1.0,0.44497190922573976,2673|5373|6590|29925|64841,GFPT1|PMM2|SLPI|GMPPB|GNPNAT1,-1.1538428382740928,0,47,0,0,-4.596171521603893,12.960857142857142,
1,-2.516134879217475,R-HSA-5609975,M1,1,0,Reactome Gene Sets,6,Diseases associated with glycosylation precursor biosynthesis,,-2.516134879217475,10.080666666666666,4.996616384662287,30242,18,500,3,0.6,0.34536936748935915,2673|5373|79947,GFPT1|PMM2|DHDDS,-1.0826090261815777,0,47,0,0,-4.596171521603893,12.960857142857142,
1,-2.0920149621781436,ko00520,M1,1,0,KEGG Pathway,24,Amino sugar and nucleotide sugar metabolism,,-2.0920149621781436,5.040333333333334,3.632247900896923,30242,48,500,4,0.8,0.3983967871356395,2673|5373|29925|64841,GFPT1|PMM2|GMPPB|GNPNAT1,-0.7315528235825417,0,47,0,0,-4.596171521603893,12.960857142857142,
1,-4.482902945721047,GO:0046831,M1,1,0,GO Biological Processes,19,regulation of RNA export from nucleus,19_GO:0051179 localization,-4.482902945721047,20.161333333333335,8.6078614293883,30242,12,500,4,0.8,0.3983967871356395,9972|10657|55051|55677,NUP153|KHDRBS1|NRDE2|IWS1,-2.6948783318466067,0,48,1,1,-4.482902945721047,20.161333333333335,
1,-4.0595026879885046,GO:0032239,M1,1,0,GO Biological Processes,19,regulation of nucleobase-containing compound transport,19_GO:0051179 localization,-4.0595026879885046,16.129066666666667,7.599031324472059,30242,15,500,4,0.8,0.3983967871356395,9972|10657|55051|55677,NUP153|KHDRBS1|NRDE2|IWS1,-2.356617868570696,0,48,0,0,-4.482902945721047,20.161333333333335,
1,-3.3100347512026613,GO:0006405,M1,1,0,GO Biological Processes,19,RNA export from nucleus,19_GO:0051179 localization,-3.3100347512026613,5.040333333333333,4.807879370705975,30242,84,500,7,1.4,0.525433154644813,3181|5901|9972|10657|54890|55051|55677,HNRNPA2B1|RAN|NUP153|KHDRBS1|ALKBH5|NRDE2|IWS1,-1.7429289198185594,0,48,0,0,-4.482902945721047,20.161333333333335,
1,-4.480234248413578,R-HSA-9700206,M1,1,0,Reactome Gene Sets,6,Signaling by ALK in cancer,,-4.480234248413578,7.697963636363636,6.446324215186494,30242,55,500,7,1.4,0.525433154644813,833|1051|1937|3726|7170|8454|51530,CARS1|CEBPB|EEF1G|JUNB|TPM3|CUL1|ZC3HC1,-2.6945258772663183,0,49,1,1,-4.480234248413578,12.733473684210526,
1,-4.480234248413578,R-HSA-9725370,M1,1,0,Reactome Gene Sets,6,Signaling by ALK fusions and activated point mutants,,-4.480234248413578,7.697963636363636,6.446324215186494,30242,55,500,7,1.4,0.525433154644813,833|1051|1937|3726|7170|8454|51530,CARS1|CEBPB|EEF1G|JUNB|TPM3|CUL1|ZC3HC1,-2.6945258772663183,0,49,0,0,-4.480234248413578,12.733473684210526,
1,-4.3744041785921555,R-HSA-5663202,M1,1,0,Reactome Gene Sets,6,Diseases of signal transduction by growth factor receptors and second messengers,,-4.3744041785921555,2.7937182448036952,4.87441455432116,30242,433,500,20,4.0,0.8763560920082658,833|1051|1385|1937|3065|3066|3726|5431|5432|6400|7170|8312|8454|9611|11221|22866|51530|51564|81608|84447,CARS1|CEBPB|CREB1|EEF1G|HDAC1|HDAC2|JUNB|POLR2B|POLR2C|SEL1L|TPM3|AXIN1|CUL1|NCOR1|DUSP10|CNKSR2|ZC3HC1|HDAC7|FIP1L1|SYVN1,-2.6079005128926616,0,49,0,0,-4.480234248413578,12.733473684210526,
1,-3.629043872542288,R-HSA-9725371,M1,1,0,Reactome Gene Sets,6,Nuclear events stimulated by ALK signaling in cancer,,-3.629043872542288,12.733473684210526,6.633345376207363,30242,19,500,4,0.8,0.3983967871356395,1051|3726|8454|51530,CEBPB|JUNB|CUL1|ZC3HC1,-2.0158025472046583,0,49,0,0,-4.480234248413578,12.733473684210526,
1,-4.456842536561128,R-HSA-8950505,M1,1,0,Reactome Gene Sets,6,Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation,,-4.456842536561128,9.550105263157894,6.837998806013056,30242,38,500,6,1.2,0.4869496893930624,1072|3181|5478|6647|6950|9987,CFL1|HNRNPA2B1|PPIA|SOD1|TCP1|HNRNPDL,-2.67914509445483,0,50,1,1,-4.456842536561128,9.550105263157894,
1,-4.377687909087237,R-HSA-447115,M1,1,0,Reactome Gene Sets,6,Interleukin-12 family signaling,,-4.377687909087237,7.427859649122807,6.298051604840923,30242,57,500,7,1.4,0.525433154644813,1072|3181|3572|5478|6647|6950|9987,CFL1|HNRNPA2B1|IL6ST|PPIA|SOD1|TCP1|HNRNPDL,-2.610077760032774,0,50,0,0,-4.456842536561128,9.550105263157894,
1,-3.9215133856350017,R-HSA-9020591,M1,1,0,Reactome Gene Sets,6,Interleukin-12 signaling,,-3.9215133856350017,7.72136170212766,5.979111752677671,30242,47,500,6,1.2,0.4869496893930624,1072|3181|5478|6647|6950|9987,CFL1|HNRNPA2B1|PPIA|SOD1|TCP1|HNRNPDL,-2.2373107791849476,0,50,0,0,-4.456842536561128,9.550105263157894,
1,-4.413294198138185,GO:0051301,M1,1,0,GO Biological Processes,19,cell division,19_GO:0009987 cellular process,-4.413294198138185,2.466721044045677,4.756825883734407,30242,613,500,25,5.0,0.9746794344808964,678|1877|3622|5901|5933|9184|10322|10393|10459|10726|10735|23383|51343|51530|54617|54784|55051|55909|79643|79733|83461|84432|93973|126520|348995,ZFP36L2|E4F1|ING2|RAN|RBL1|BUB3|SMYD5|ANAPC10|MAD2L2|NUDC|STAG2|MAU2|FZR1|ZC3HC1|INO80|ALKBH4|NRDE2|BIN3|CHMP6|E2F8|CDCA3|PROK1|ACTR8|PLK5|NUP43,-2.6389852867350188,0,51,1,1,-4.413294198138185,2.819169491525424,
1,-3.230971023893824,R-HSA-1640170,M1,1,0,Reactome Gene Sets,6,Cell Cycle,,-3.230971023893824,2.1007467438494936,3.7952320402729547,30242,691,500,24,4.8,0.9559916317625379,3015|3065|5431|5432|5901|5905|5933|6396|7157|8086|8454|8467|9184|9972|10393|10726|10735|23383|51343|55706|79643|84142|129401|348995,H2AZ1|HDAC1|POLR2B|POLR2C|RAN|RANGAP1|RBL1|SEC13|TP53|AAAS|CUL1|SMARCA5|BUB3|NUP153|ANAPC10|NUDC|STAG2|MAU2|FZR1|NDC1|CHMP6|ABRAXAS1|NUP35|NUP43,-1.6776098358877567,0,51,0,0,-4.413294198138185,2.819169491525424,
1,-2.9287314231351638,R-HSA-69278,M1,1,0,Reactome Gene Sets,6,"Cell Cycle, Mitotic",,-2.9287314231351638,2.160142857142857,3.5929973361578473,30242,560,500,20,4.0,0.8763560920082658,3015|3065|5901|5905|5933|6396|7157|8086|8454|9184|9972|10393|10726|10735|23383|51343|55706|79643|129401|348995,H2AZ1|HDAC1|RAN|RANGAP1|RBL1|SEC13|TP53|AAAS|CUL1|BUB3|NUP153|ANAPC10|NUDC|STAG2|MAU2|FZR1|NDC1|CHMP6|NUP35|NUP43,-1.4257704717796722,0,51,0,0,-4.413294198138185,2.819169491525424,
1,-2.6915214471288467,R-HSA-68882,M1,1,0,Reactome Gene Sets,6,Mitotic Anaphase,,-2.6915214471288467,2.819169491525424,3.637668377032454,30242,236,500,11,2.2,0.6559878047646923,5901|5905|6396|9184|10393|10726|10735|55706|79643|129401|348995,RAN|RANGAP1|SEC13|BUB3|ANAPC10|NUDC|STAG2|NDC1|CHMP6|NUP35|NUP43,-1.2304457334810222,0,51,0,0,-4.413294198138185,2.819169491525424,
1,-2.6772149205137383,R-HSA-2555396,M1,1,0,Reactome Gene Sets,6,Mitotic Metaphase and Anaphase,,-2.6772149205137383,2.807274261603376,3.6215910871564008,30242,237,500,11,2.2,0.6559878047646923,5901|5905|6396|9184|10393|10726|10735|55706|79643|129401|348995,RAN|RANGAP1|SEC13|BUB3|ANAPC10|NUDC|STAG2|NDC1|CHMP6|NUP35|NUP43,-1.2177770258349299,0,51,0,0,-4.413294198138185,2.819169491525424,
1,-2.6568405334921588,GO:0007059,M1,1,0,GO Biological Processes,19,chromosome segregation,19_GO:0009987 cellular process,-2.6568405334921588,2.426292263610315,3.4748373468505047,30242,349,500,14,2.8,0.737780455149091,5901|6421|9184|10459|10726|10735|11011|23369|23383|54617|55706|79643|84142|348995,RAN|SFPQ|BUB3|MAD2L2|NUDC|STAG2|TLK2|PUM2|MAU2|INO80|NDC1|CHMP6|ABRAXAS1|NUP43,-1.1984910967312294,0,51,0,0,-4.413294198138185,2.819169491525424,
1,-2.352252424265199,R-HSA-68886,M1,1,0,Reactome Gene Sets,6,M Phase,,-2.352252424265199,2.1704784688995216,3.124399908167843,30242,418,500,15,3.0,0.762889244910426,3015|5901|5905|6396|8086|9184|9972|10393|10726|10735|23383|55706|79643|129401|348995,H2AZ1|RAN|RANGAP1|SEC13|AAAS|BUB3|NUP153|ANAPC10|NUDC|STAG2|MAU2|NDC1|CHMP6|NUP35|NUP43,-0.9475246386656416,0,51,0,0,-4.413294198138185,2.819169491525424,
1,-2.132434527151963,GO:0000819,M1,1,0,GO Biological Processes,19,sister chromatid segregation,19_GO:0009987 cellular process,-2.132434527151963,2.65539512195122,3.08353097904273,30242,205,500,9,1.8,0.5945754788081998,5901|6421|9184|10459|10726|10735|23383|54617|79643,RAN|SFPQ|BUB3|MAD2L2|NUDC|STAG2|MAU2|INO80|CHMP6,-0.7636497988639919,0,51,0,0,-4.413294198138185,2.819169491525424,
1,-2.1280628819006173,GO:0000280,M1,1,0,GO Biological Processes,19,nuclear division,19_GO:0009987 cellular process,-2.1280628819006173,2.0479909706546273,2.8810881784001334,30242,443,500,15,3.0,0.762889244910426,811|3622|5901|8086|9184|10459|10726|10735|23363|23383|51343|54617|55706|79643|84142,CALR|ING2|RAN|AAAS|BUB3|MAD2L2|NUDC|STAG2|OBSL1|MAU2|FZR1|INO80|NDC1|CHMP6|ABRAXAS1,-0.7597201836578322,0,51,0,0,-4.413294198138185,2.819169491525424,
1,-2.0923793021353716,GO:0098813,M1,1,0,GO Biological Processes,19,nuclear chromosome segregation,19_GO:0009987 cellular process,-2.0923793021353716,2.342690140845071,2.9476543349193074,30242,284,500,11,2.2,0.6559878047646923,5901|6421|9184|10459|10726|10735|23383|54617|55706|79643|84142,RAN|SFPQ|BUB3|MAD2L2|NUDC|STAG2|MAU2|INO80|NDC1|CHMP6|ABRAXAS1,-0.7315528235825417,0,51,0,0,-4.413294198138185,2.819169491525424,
1,-2.0750640230874886,GO:0048285,M1,1,0,GO Biological Processes,19,organelle fission,19_GO:0009987 cellular process,-2.0750640230874886,1.966959349593496,2.8037886603265574,30242,492,500,16,3.2,0.7870959280799261,811|1723|3622|5901|8086|9184|10459|10726|10735|23363|23383|51343|54617|55706|79643|84142,CALR|DHODH|ING2|RAN|AAAS|BUB3|MAD2L2|NUDC|STAG2|OBSL1|MAU2|FZR1|INO80|NDC1|CHMP6|ABRAXAS1,-0.7154687400329861,0,51,0,0,-4.413294198138185,2.819169491525424,
1,-2.01796401647138,GO:0140014,M1,1,0,GO Biological Processes,19,mitotic nuclear division,19_GO:0009987 cellular process,-2.01796401647138,2.2863367697594503,2.8588640706089903,30242,291,500,11,2.2,0.6559878047646923,5901|8086|9184|10459|10726|10735|23363|23383|54617|79643|84142,RAN|AAAS|BUB3|MAD2L2|NUDC|STAG2|OBSL1|MAU2|INO80|CHMP6|ABRAXAS1,-0.6682151611722567,0,51,0,0,-4.413294198138185,2.819169491525424,
1,-4.395695323346414,GO:0010212,M1,1,0,GO Biological Processes,19,response to ionizing radiation,19_GO:0050896 response to stimulus,-4.395695323346414,4.465261744966443,5.497869505239244,30242,149,500,11,2.2,0.6559878047646923,1788|4221|5591|7157|11011|23411|54617|57646|64240|65123|84142,DNMT3A|MEN1|PRKDC|TP53|TLK2|SIRT1|INO80|USP28|ABCG5|INTS3|ABRAXAS1,-2.6236308328657008,0,52,1,1,-4.395695323346414,4.465261744966443,
1,-3.164565075048663,GO:0009314,M1,1,0,GO Biological Processes,19,response to radiation,19_GO:0050896 response to stimulus,-3.164565075048663,2.382301969365427,3.8606480904224125,30242,457,500,18,3.6,0.8331146379700696,1385|1788|3373|4221|5591|5957|6738|6872|7157|11011|23411|25769|54617|57646|64240|65123|83759|84142,CREB1|DNMT3A|HYAL1|MEN1|PRKDC|RCVRN|RO60|TAF1|TP53|TLK2|SIRT1|SLC24A2|INO80|USP28|ABCG5|INTS3|RBM4B|ABRAXAS1,-1.622554273567752,0,52,0,0,-4.395695323346414,4.465261744966443,
1,-2.4436713785015316,GO:0009411,M1,1,0,GO Biological Processes,19,response to UV,19_GO:0050896 response to stimulus,-2.4436713785015316,3.2258133333333334,3.543291106862281,30242,150,500,8,1.6,0.5611416933360058,3373|4221|6738|6872|7157|23411|54617|57646,HYAL1|MEN1|RO60|TAF1|TP53|SIRT1|INO80|USP28,-1.019791269891425,0,52,0,0,-4.395695323346414,4.465261744966443,
1,-2.393072327921373,GO:0034644,M1,1,0,GO Biological Processes,19,cellular response to UV,19_GO:0050896 response to stimulus,-2.393072327921373,3.9879560439560438,3.701195552903759,30242,91,500,6,1.2,0.4869496893930624,3373|6872|7157|23411|54617|57646,HYAL1|TAF1|TP53|SIRT1|INO80|USP28,-0.9776446969782718,0,52,0,0,-4.395695323346414,4.465261744966443,
1,-2.3334189726724754,GO:0071482,M1,1,0,GO Biological Processes,19,cellular response to light stimulus,19_GO:0050896 response to stimulus,-2.3334189726724754,3.4144193548387096,3.493079529260571,30242,124,500,7,1.4,0.525433154644813,3373|6872|7157|23411|25769|54617|57646,HYAL1|TAF1|TP53|SIRT1|SLC24A2|INO80|USP28,-0.9291886827962978,0,52,0,0,-4.395695323346414,4.465261744966443,
1,-2.1183284664385016,GO:0009416,M1,1,0,GO Biological Processes,19,response to light stimulus,19_GO:0050896 response to stimulus,-2.1183284664385016,2.2610841121495326,2.945143836758913,30242,321,500,12,2.4,0.6844559883586381,1385|3373|4221|5957|6738|6872|7157|23411|25769|54617|57646|83759,CREB1|HYAL1|MEN1|RCVRN|RO60|TAF1|TP53|SIRT1|SLC24A2|INO80|USP28|RBM4B,-0.752189194951209,0,52,0,0,-4.395695323346414,4.465261744966443,
1,-4.238006171962529,GO:0007568,M1,1,0,GO Biological Processes,19,aging,19_GO:0032502 developmental process,-4.238006171962529,3.0331209439528024,4.8809423093700905,30242,339,500,17,3.4,0.8104813384649889,811|1385|1788|3622|3635|4335|5591|5933|6185|6647|6688|7157|8893|23411|25942|51343|53615,CALR|CREB1|DNMT3A|ING2|INPP5D|MNT|PRKDC|RBL1|RPN2|SOD1|SPI1|TP53|EIF2B5|SIRT1|SIN3A|FZR1|MBD3,-2.4945296546028666,0,53,1,1,-4.238006171962529,8.640571428571429,
1,-4.1422639947994435,GO:0007569,M1,1,0,GO Biological Processes,19,cell aging,19_GO:0032502 developmental process,-4.1422639947994435,4.582121212121212,5.34773473755929,30242,132,500,10,2.0,0.6260990336999411,811|3622|4335|5591|5933|6647|6688|7157|23411|51343,CALR|ING2|MNT|PRKDC|RBL1|SOD1|SPI1|TP53|SIRT1|FZR1,-2.41985703567916,0,53,0,0,-4.238006171962529,8.640571428571429,
1,-3.292499354525614,GO:0090342,M1,1,0,GO Biological Processes,19,regulation of cell aging,19_GO:0032502 developmental process,-3.292499354525614,5.949245901639344,5.016896350646976,30242,61,500,6,1.2,0.4869496893930624,3622|5591|5933|7157|23411|51343,ING2|PRKDC|RBL1|TP53|SIRT1|FZR1,-1.7302537838959622,0,53,0,0,-4.238006171962529,8.640571428571429,
1,-3.158407562985114,GO:0042771,M1,1,0,GO Biological Processes,19,intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator,19_GO:0023052 signaling,-3.158407562985114,7.033023255813954,5.132996141131533,30242,43,500,5,1.0,0.44497190922573976,3622|7157|23411|29108|57646,ING2|TP53|SIRT1|PYCARD|USP28,-1.6183693363498932,0,53,0,0,-4.238006171962529,8.640571428571429,
1,-3.0446867545210976,GO:0090398,M1,1,0,GO Biological Processes,19,cellular senescence,19_GO:0032502 developmental process,-3.0446867545210976,4.552559139784946,4.4488147954155455,30242,93,500,7,1.4,0.525433154644813,811|3622|5591|5933|6688|7157|23411,CALR|ING2|PRKDC|RBL1|SPI1|TP53|SIRT1,-1.5207472755057274,0,53,0,0,-4.238006171962529,8.640571428571429,
1,-2.957299695480732,GO:0090344,M1,1,0,GO Biological Processes,19,negative regulation of cell aging,19_GO:0048519 negative regulation of biological process,-2.957299695480732,8.640571428571429,5.244435336579101,30242,28,500,4,0.8,0.3983967871356395,5591|5933|23411|51343,PRKDC|RBL1|SIRT1|FZR1,-1.4472893510369018,0,53,0,0,-4.238006171962529,8.640571428571429,
1,-2.8985028489218627,GO:1902253,M1,1,0,GO Biological Processes,19,regulation of intrinsic apoptotic signaling pathway by p53 class mediator,19_GO:0023052 signaling,-2.8985028489218627,8.342620689655172,5.129218014671131,30242,29,500,4,0.8,0.3983967871356395,1984|3622|7157|23411,EIF5A|ING2|TP53|SIRT1,-1.39914104370598,0,53,0,0,-4.238006171962529,8.640571428571429,
1,-2.8850757855955353,GO:0008630,M1,1,0,GO Biological Processes,19,intrinsic apoptotic signaling pathway in response to DNA damage,19_GO:0023052 signaling,-2.8850757855955353,4.276646464646465,4.234010567636875,30242,99,500,7,1.4,0.525433154644813,3622|5591|7157|23411|29108|57646|138151,ING2|PRKDC|TP53|SIRT1|PYCARD|USP28|NACC2,-1.3869070978385893,0,53,0,0,-4.238006171962529,8.640571428571429,
1,-2.787492853665517,GO:0072332,M1,1,0,GO Biological Processes,19,intrinsic apoptotic signaling pathway by p53 class mediator,19_GO:0023052 signaling,-2.787492853665517,4.775052631578947,4.272370771933331,30242,76,500,6,1.2,0.4869496893930624,1984|3622|7157|23411|29108|57646,EIF5A|ING2|TP53|SIRT1|PYCARD|USP28,-1.3102580727442137,0,53,0,0,-4.238006171962529,8.640571428571429,
1,-2.7426740177034947,GO:2000772,M1,1,0,GO Biological Processes,19,regulation of cellular senescence,19_GO:0032502 developmental process,-2.7426740177034947,5.706037735849057,4.445974505488599,30242,53,500,5,1.0,0.44497190922573976,3622|5591|5933|7157|23411,ING2|PRKDC|RBL1|TP53|SIRT1,-1.272757398618263,0,53,0,0,-4.238006171962529,8.640571428571429,
1,-2.2615563328575665,GO:2000773,M1,1,0,GO Biological Processes,19,negative regulation of cellular senescence,19_GO:0048519 negative regulation of biological process,-2.2615563328575665,8.247818181818182,4.409297398745055,30242,22,500,3,0.6,0.34536936748935915,5591|5933|23411,PRKDC|RBL1|SIRT1,-0.8733257090487567,0,53,0,0,-4.238006171962529,8.640571428571429,
1,-2.103239965368734,GO:0090312,M1,1,0,GO Biological Processes,19,positive regulation of protein deacetylation,19_GO:0048518 positive regulation of biological process,-2.103239965368734,7.25808,4.058667130124433,30242,25,500,3,0.6,0.34536936748935915,3622|7157|25855,ING2|TP53|BRMS1,-0.7397301336911268,0,53,0,0,-4.238006171962529,8.640571428571429,
1,-2.0552821068413865,GO:2000108,M1,1,0,GO Biological Processes,19,positive regulation of leukocyte apoptotic process,19_GO:0048518 positive regulation of biological process,-2.0552821068413865,6.978923076923077,3.954477834942184,30242,26,500,3,0.6,0.34536936748935915,7157|23411|96459,TP53|SIRT1|FNIP1,-0.7010839770390184,0,53,0,0,-4.238006171962529,8.640571428571429,
1,-4.22454568136254,R-HSA-6798695,M1,1,0,Reactome Gene Sets,6,Neutrophil degranulation,,-4.22454568136254,2.646175,4.713717553806412,30242,480,500,21,4.2,0.8970618707759236,1650|3684|3689|5478|6037|6590|8773|10075|10450|10576|10694|11333|23352|23526|25797|27180|29108|56888|79888|121260|222487,DDOST|ITGAM|ITGB2|PPIA|RNASE3|SLPI|SNAP23|HUWE1|PPIE|CCT2|CCT8|PDAP1|UBR4|ARHGAP45|QPCT|SIGLEC9|PYCARD|KCMF1|LPCAT1|SLC15A4|ADGRG3,-2.483785520261377,0,54,1,1,-4.22454568136254,2.646175,
1,-4.071195952560759,hsa04211,M1,1,0,KEGG Pathway,24,Longevity regulating pathway,,-4.071195952560759,4.994091743119267,5.416367095213512,30242,109,500,9,1.8,0.5945754788081998,1385|3065|3066|5571|6647|7157|9470|22883|23411,CREB1|HDAC1|HDAC2|PRKAG1|SOD1|TP53|EIF4E2|CLSTN1|SIRT1,-2.356617868570696,0,55,1,1,-4.071195952560759,5.799835616438356,
1,-3.686502864123766,WP1982,M1,1,0,WikiPathways,27,Sterol regulatory element-binding proteins (SREBP) signaling,,-3.686502864123766,5.799835616438356,5.323598918777897,30242,73,500,7,1.4,0.525433154644813,1385|5571|6396|6667|7376|23411|51360,CREB1|PRKAG1|SEC13|SP1|NR1H2|SIRT1|MBTPS2,-2.0507011691303143,0,55,0,0,-4.071195952560759,5.799835616438356,
1,-2.4421094921693336,hsa04213,M1,1,0,KEGG Pathway,24,Longevity regulating pathway - multiple species,,-2.4421094921693336,4.877741935483871,3.962900077527863,30242,62,500,5,1.0,0.44497190922573976,3065|3066|5571|6647|23411,HDAC1|HDAC2|PRKAG1|SOD1|SIRT1,-1.0192323735706232,0,55,0,0,-4.071195952560759,5.799835616438356,
1,-2.4421094921693336,ko04213,M1,1,0,KEGG Pathway,24,Longevity regulating pathway - multiple species,,-2.4421094921693336,4.877741935483871,3.962900077527863,30242,62,500,5,1.0,0.44497190922573976,3065|3066|5571|6647|23411,HDAC1|HDAC2|PRKAG1|SOD1|SIRT1,-1.0192323735706232,0,55,0,0,-4.071195952560759,5.799835616438356,
1,-2.124206280616382,M87,M1,1,0,Canonical Pathways,11,PID LKB1 PATHWAY,,-2.124206280616382,5.147574468085106,3.689551663226722,30242,47,500,4,0.8,0.3983967871356395,1385|2118|5571|7157,CREB1|ETV4|PRKAG1|TP53,-0.7576272172110983,0,55,0,0,-4.071195952560759,5.799835616438356,
1,-2.0920149621781436,WP1541,M1,1,0,WikiPathways,27,Energy metabolism,,-2.0920149621781436,5.040333333333334,3.632247900896923,30242,48,500,4,0.8,0.3983967871356395,1385|3065|5571|23411,CREB1|HDAC1|PRKAG1|SIRT1,-0.7315528235825417,0,55,0,0,-4.071195952560759,5.799835616438356,
1,-3.9640104312235147,WP3651,M1,1,0,WikiPathways,27,Pathways affected in adenoid cystic carcinoma,,-3.9640104312235147,6.414969696969696,5.7099874596557445,30242,66,500,7,1.4,0.525433154644813,1050|5591|7157|9611|23774|55783|64324,CEBPA|PRKDC|TP53|NCOR1|BRD1|CMTR2|NSD1,-2.274287057863677,0,56,1,1,-3.9640104312235147,6.414969696969696,
1,-3.9215133856350017,GO:0043618,M1,1,0,GO Biological Processes,19,regulation of transcription from RNA polymerase II promoter in response to stress,19_GO:0050896 response to stimulus,-3.9215133856350017,7.72136170212766,5.979111752677671,30242,47,500,6,1.2,0.4869496893930624,1051|7009|7157|25942|51360|54617,CEBPB|TMBIM6|TP53|SIN3A|MBTPS2|INO80,-2.2373107791849476,0,57,1,1,-3.9215133856350017,16.495636363636365,
1,-3.6277856904867534,GO:0043620,M1,1,0,GO Biological Processes,19,regulation of DNA-templated transcription in response to stress,19_GO:0050896 response to stimulus,-3.6277856904867534,6.847245283018868,5.524117084231172,30242,53,500,6,1.2,0.4869496893930624,1051|7009|7157|25942|51360|54617,CEBPB|TMBIM6|TP53|SIN3A|MBTPS2|INO80,-2.0158025472046583,0,57,0,0,-3.9215133856350017,16.495636363636365,
1,-3.172975434033142,GO:1990440,M1,1,0,GO Biological Processes,19,positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress,19_GO:0048518 positive regulation of biological process,-3.172975434033142,16.495636363636365,6.664652252758753,30242,11,500,3,0.6,0.34536936748935915,1051|7157|51360,CEBPB|TP53|MBTPS2,-1.6296445875180021,0,57,0,0,-3.9215133856350017,16.495636363636365,
1,-2.153464999898703,GO:0036003,M1,1,0,GO Biological Processes,19,positive regulation of transcription from RNA polymerase II promoter in response to stress,19_GO:0048518 positive regulation of biological process,-2.153464999898703,7.5605,4.168767687033211,30242,24,500,3,0.6,0.34536936748935915,1051|7157|51360,CEBPB|TP53|MBTPS2,-0.780857449104413,0,57,0,0,-3.9215133856350017,16.495636363636365,
1,-2.103239965368734,WP4925,M1,1,0,WikiPathways,27,Unfolded protein response,,-2.103239965368734,7.25808,4.058667130124433,30242,25,500,3,0.6,0.34536936748935915,7157|51360|51493,TP53|MBTPS2|RTCB,-0.7397301336911268,0,57,0,0,-3.9215133856350017,16.495636363636365,
1,-3.903082154280461,GO:0030183,M1,1,0,GO Biological Processes,19,B cell differentiation,19_GO:0002376 immune system process,-3.903082154280461,4.289645390070922,5.076520817188135,30242,141,500,10,2.0,0.6260990336999411,678|2874|3635|5591|6670|6688|7157|84447|96459|222487,ZFP36L2|GPS2|INPP5D|PRKDC|SP3|SPI1|TP53|SYVN1|FNIP1|ADGRG3,-2.221613834817659,0,58,1,1,-3.903082154280461,4.289645390070922,
1,-3.090024869526146,GO:0002521,M1,1,0,GO Biological Processes,19,leukocyte differentiation,19_GO:0002376 immune system process,-3.090024869526146,2.2277716390423574,3.7432134302276867,30242,543,500,20,4.0,0.8763560920082658,678|1050|1051|1385|2874|3635|3726|5591|6647|6670|6688|7157|7189|10766|10803|11221|23411|84447|96459|222487,ZFP36L2|CEBPA|CEBPB|CREB1|GPS2|INPP5D|JUNB|PRKDC|SOD1|SP3|SPI1|TP53|TRAF6|TOB2|CCR9|DUSP10|SIRT1|SYVN1|FNIP1|ADGRG3,-1.557788549986545,0,58,0,0,-3.903082154280461,4.289645390070922,
